N	3gram	Propp_Isto_3	Myshleni
1	по отношению к	2	12
2	в том что	5	11
3	с точки зрения	1	9
4	так же как	1	7
5	друг с другом	1	7
6	заключается в том	1	5
7	с самого начала	1	5
8	можно сказать что	1	5
9	подобно тому как	1	4
10	из того что	1	4
11	на этот вопрос	1	4
12	с этой точки	1	4
13	то время как	2	4
14	этой точки зрения	1	4
15	в то время	2	4
16	о том что	2	4
17	друг от друга	1	4
18	состоит в том	2	3
19	в этом случае	5	3
20	до сих пор	5	3
21	можно было бы	1	3
22	с одной стороны	2	3
23	связаны между собой	1	3
24	в такой же	1	3
25	в свою очередь	1	3
26	не может быть	1	3
27	не только не	2	3
28	том что в	2	2
29	и то что	2	2
30	вместе с тем	1	2
31	с другой стороны	7	2
32	то обстоятельство что	1	2
33	ничего общего с	1	2
34	но все же	2	2
35	мы видим что	4	2
36	как мы видели	5	2
37	на ту же	1	1
38	образом в одной	1	1
39	что иное как	3	1
40	если бы она	2	1
41	что в этом	1	1
42	это даже не	1	1
43	сих пор рассматривали	1	1
44	мы должны будем	1	1
45	говорит о наличии	1	1
46	мы имеем в	2	1
47	в другом отношении	1	1
48	на самом деле	1	1
49	отличаются друг от	1	1
50	в том числе	1	1
51	совершенно то же	1	1
52	случай более общего	1	1
53	он в этом	1	1
54	не имеют ничего	1	1
55	сказывается в том	1	1
56	есть частный случай	1	1
57	как мы увидим	1	1
58	частный случай более	1	1
59	независимо от того	1	1
60	нас до сих	1	1
61	мы до сих	1	1
62	и той же	1	1
63	вопрос почему в	1	1
64	чем перейти к	2	1
65	у нас до	1	1
66	те действия которые	1	1
67	уже говорили выше	1	1
68	не что иное	3	1
69	в чем состоит	1	1
70	один из них	1	1
71	таким образом и	2	1
72	этом случае мы	1	1
73	означало бы что	1	1
74	смысле этого слова	1	1
75	в себя и	1	1
76	их в жизни	1	1
77	мы должны были	1	1
78	исходя из этого	1	1
79	и каждое из	1	1
80	в связи с	3	1
81	но вместе с	1	1
82	мы уже говорили	1	1
83	связи с изучением	2	1
84	во всяком случае	2	1
85	тем не менее	5	1
86	образом мы видим	1	1
87	в тех случаях	1	1
88	это означало бы	1	1
89	есть не что	1	1
90	надо сказать что	1	1
91	и подымает его	1	1
92	таким образом мы	2	1
93	и вместе с	1	1
94	это происходит в	1	1
95	в связь с	1	1
96	но в этом	1	1
97	мы знаем что	1	1
98	видим что в	1	1
99	тех случаях когда	1	1
100	имеют ничего общего	1	1
101	в том смысле	1	1
102	ту же функцию	1	1
103	одной и той	1	1
104	показывает что в	2	1
105	мы должны выяснить	1	1
