N	2gram	Bakhtin_Fr_8	Problema
1	и в	56	30
2	в своей	2	22
3	то есть	24	21
4	не только	8	18
5	то что	3	18
6	в этом	14	17
7	том что	8	17
8	и даже	8	14
9	людей и	2	13
10	таким образом	17	13
11	но и	9	13
12	потому что	6	13
13	также и	2	12
14	о том	4	12
15	в его	18	12
16	а именно	1	12
17	в том	13	12
18	и не	9	12
19	так что	3	11
20	в своем	3	11
21	у него	7	11
22	в этой	6	10
23	в виде	2	10
24	для нас	1	10
25	точки зрения	6	10
26	все же	2	9
27	но в	6	9
28	и вообще	1	9
29	только в	9	9
30	и все	6	9
31	сказать что	3	9
32	хотя и	2	8
33	с точки	2	8
34	вовсе не	6	8
35	но не	5	7
36	как и	5	7
37	не в	3	7
38	никогда не	5	7
39	связи с	6	7
40	здесь не	1	7
41	так и	13	7
42	что он	2	7
43	до нас	1	7
44	мы находим	3	7
45	может быть	3	7
46	говорит о	2	7
47	в связи	3	7
48	в результате	5	7
49	вместе с	2	7
50	и на	7	6
51	и как	2	6
52	в нем	8	6
53	его в	2	6
54	несмотря на	2	6
55	и его	12	6
56	можно сказать	2	6
57	и что	1	6
58	что и	3	6
59	уже не	3	6
60	так как	4	6
61	с другой	2	6
62	прежде всего	6	6
63	как бы	11	6
64	и для	2	6
65	а в	2	6
66	другой стороны	2	6
67	и то	2	5
68	в году	3	5
69	не просто	3	5
70	в которой	4	5
71	за это	2	5
72	и с	8	5
73	с тем	2	5
74	он и	2	5
75	еще в	1	5
76	но он	3	5
77	и притом	1	5
78	того как	2	5
79	и о	3	5
80	упоминает о	1	5
81	и у	1	5
82	и их	8	5
83	мы можем	1	5
84	v в	2	5
85	а не	2	5
86	не может	2	5
87	так же	2	5
88	как раз	2	5
89	в самом	9	5
90	что в	5	5
91	человека и	2	4
92	того же	1	4
93	и он	1	4
94	и к	4	4
95	в себе	4	4
96	при этом	4	4
97	же не	1	4
98	было бы	2	4
99	ни в	2	4
100	не мог	3	4
101	в то	12	4
102	тогда когда	1	4
103	и сам	2	4
104	оказывается что	1	4
105	в качестве	4	4
106	прикован к	1	4
107	в период	1	4
108	далеко не	2	4
109	еще и	3	4
110	а с	1	4
111	нового времени	2	4
