N	2gram	Voloshinov_2	Myshleni
1	то что	4	26
2	в этом	15	25
3	что он	4	25
4	потому что	1	21
5	таким образом	14	19
6	точки зрения	17	18
7	в том	7	18
8	не может	18	18
9	того чтобы	6	17
10	не только	13	16
11	и в	19	16
12	того что	4	16
13	так как	3	16
14	что в	2	16
15	том что	10	15
16	так же	5	15
17	для того	6	14
18	в сущности	14	13
19	между собой	1	13
20	в процессе	18	13
21	сказать что	4	13
22	вопрос о	2	12
23	по отношению	8	12
24	и что	1	12
25	и не	19	12
26	и развития	1	12
27	отношению к	8	12
28	из того	1	11
29	родного языка	3	11
30	в его	5	11
31	но не	2	10
32	в силу	1	10
33	было бы	4	10
34	как мы	15	10
35	только в	8	10
36	а не	9	10
37	с помощью	6	10
38	с точки	13	9
39	в отношении	4	9
40	может быть	28	9
41	то же	16	8
42	должно быть	3	8
43	как и	9	8
44	если бы	11	8
45	в основе	9	8
46	о том	3	8
47	он не	3	8
48	точка зрения	1	8
49	как это	1	8
50	мы должны	1	8
51	того же	5	7
52	письменной речью	1	7
53	показали что	1	7
54	внутренней речи	7	7
55	в нем	11	7
56	но он	1	7
57	по себе	3	7
58	приводит к	2	7
59	так и	10	7
60	если мы	6	7
61	в письменной	1	7
62	с другом	1	7
63	друг с	1	7
64	и на	5	6
65	могли бы	1	6
66	но в	7	6
67	в этой	3	6
68	как он	1	6
69	связанные с	1	6
70	в другом	3	6
71	не в	10	6
72	речи в	10	6
73	что оно	3	6
74	что все	1	6
75	языка и	15	6
76	и следовательно	6	6
77	мы можем	6	6
78	у него	2	6
79	но и	10	6
80	речи и	13	6
81	в той	5	6
82	в какой	3	6
83	к тому	6	6
84	должна быть	4	5
85	мы и	1	5
86	что они	2	5
87	как в	1	5
88	в своем	2	5
89	в которой	1	5
90	на все	2	5
91	из нее	1	5
92	тому что	4	5
93	мысли и	3	5
94	с ним	1	5
95	что с	1	5
96	самого начала	5	5
97	в то	8	5
98	тогда когда	1	5
99	никогда не	7	5
100	ничего не	4	5
101	этом отношении	1	5
102	с самого	5	5
103	по сравнению	1	5
104	можно сказать	1	5
105	заключается в	1	5
106	тот же	1	5
107	хотя бы	6	5
108	для него	9	5
109	тем что	2	5
110	сравнению с	1	5
111	как бы	19	5
112	не является	8	5
113	еще более	2	5
114	только что	3	5
115	не знает	2	5
116	как известно	1	4
117	и то	3	4
118	уже по	1	4
119	той же	3	4
120	ответить на	1	4
121	а только	1	4
122	друг от	1	4
123	за пределы	3	4
124	опирается на	2	4
125	в самом	6	4
126	все эти	3	4
127	с их	1	4
128	вообще не	1	4
129	при этом	9	4
130	мы его	1	4
131	это не	4	4
132	значений слов	1	4
133	мысли в	1	4
