N	2gram	Propp_Isto_5	Myshleni
1	в том	6	42
2	том что	8	35
3	в процессе	1	27
4	таким образом	9	25
5	в развитии	1	25
6	в этом	10	24
7	точки зрения	2	24
8	в качестве	7	21
9	и в	25	20
10	что в	8	19
11	в основе	1	17
12	то же	4	16
13	не только	13	15
14	то что	7	15
15	что они	1	14
16	как мы	5	13
17	в их	1	12
18	при этом	1	12
19	может быть	17	12
20	с другой	9	12
21	потому что	7	12
22	с точки	1	11
23	в его	12	11
24	так же	5	11
25	в целом	3	11
26	мы должны	4	11
27	на основе	1	10
28	в истории	4	10
29	в себе	1	10
30	того что	2	10
31	мы видим	8	10
32	только в	7	10
33	так как	11	10
34	того же	2	9
35	и другие	1	9
36	и как	3	9
37	согласно которому	1	9
38	как и	7	9
39	что и	6	9
40	тот же	1	9
41	с одной	7	9
42	слова в	1	9
43	одной стороны	7	9
44	как это	1	9
45	другой стороны	8	9
46	но и	13	9
47	и тем	4	8
48	было бы	1	8
49	тогда когда	2	8
50	и что	8	8
51	вместе с	22	8
52	и не	11	8
53	самом деле	2	7
54	и тот	1	7
55	в своей	2	7
56	и более	1	7
57	тем самым	1	7
58	с другом	2	7
59	могут быть	6	7
60	того чтобы	3	7
61	тем что	10	7
62	а не	2	7
63	что мы	2	7
64	как бы	2	7
65	друг с	2	7
66	же как	4	6
67	в самом	1	6
68	той же	1	6
69	и на	8	6
70	с тем	8	6
71	мы видели	7	6
72	к тому	1	6
73	в силу	1	6
74	его в	9	6
75	что он	22	6
76	уже в	2	6
77	не может	6	6
78	такого рода	1	6
79	сказать что	2	6
80	мы имели	1	5
81	мы уже	4	5
82	как в	6	5
83	с этим	5	5
84	все же	10	5
85	перед нами	2	5
86	целый ряд	1	5
87	и к	1	5
88	увидим что	1	5
89	все эти	8	5
90	на то	2	5
91	это не	6	5
92	это положение	1	5
93	и его	9	5
94	никогда не	3	5
95	если бы	2	5
96	о том	7	5
97	раньше чем	4	5
98	говорит он	1	5
99	обе эти	1	5
100	мы можем	2	5
101	для того	3	5
102	в частности	7	5
103	что такое	1	5
104	тем же	1	4
105	в своем	1	4
106	как уже	1	4
107	его к	3	4
108	нами в	1	4
109	ключ к	1	4
110	состоит в	1	4
111	и с	3	4
112	с этой	2	4
113	в ходе	1	4
114	и при	2	4
115	не в	6	4
116	что с	1	4
117	что оно	1	4
118	роль в	2	4
119	на том	3	4
120	по мере	2	4
121	и только	1	4
122	только что	1	4
123	в сознании	1	4
124	из них	2	4
125	это предположение	1	4
126	друг друга	3	4
127	во всей	1	4
128	по своему	1	4
129	нами выше	1	4
130	новые и	1	4
131	и для	2	4
132	для нас	5	4
133	этих представлений	1	4
134	указывают на	2	4
135	к этому	2	4
136	во всяком	1	4
137	этой точки	1	4
138	почти всегда	1	3
139	не имеют	1	3
140	приходит к	1	3
141	на место	1	3
142	приводят к	1	3
143	в виду	1	3
144	себе и	1	3
145	отнюдь не	1	3
146	когда он	2	3
147	говорит что	1	3
148	следующим образом	1	3
149	но в	1	3
150	в которой	4	3
151	представляет собой	7	3
152	то обстоятельство	1	3
153	в этой	3	3
154	на этом	3	3
155	что все	4	3
156	знает что	1	3
157	и других	2	3
158	мы указывали	1	3
159	предметы в	1	3
160	в этих	6	3
161	не менее	4	3
162	что эта	1	3
163	в другую	2	3
164	во всем	2	3
165	связи с	8	3
166	обстоятельство что	1	3
167	примитивных народов	2	3
168	приводит к	1	3
169	составные части	1	3
170	один из	2	3
171	одной из	1	3
172	но не	5	3
173	всяком случае	1	3
174	себя в	6	3
175	так что	2	3
176	со стороны	2	3
177	в связи	4	3
178	наряду с	4	3
179	одновременно с	2	3
180	по существу	2	3
181	этом случае	7	3
182	формы и	2	3
183	и от	1	3
184	бы в	1	3
185	совершенно не	2	3
186	мы проследим	1	3
187	в виде	9	3
188	точно так	1	3
189	одним из	2	2
190	также и	1	2
191	переход от	1	2
192	относятся к	1	2
193	между двумя	1	2
194	ту же	2	2
195	должна быть	1	2
196	когда это	1	2
197	едва ли	1	2
198	момент когда	1	2
199	мы имеем	14	2
200	с более	1	2
201	что уже	1	2
202	они могут	1	2
203	место в	1	2
204	мы и	2	2
205	зависимости от	1	2
206	в ней	5	2
207	это означает	1	2
208	нас интересует	1	2
209	видели что	2	2
210	находит в	2	2
211	отличие от	1	2
212	как говорит	1	2
213	по которому	3	2
214	стороны и	1	2
215	процессе развития	1	2
216	напомним что	1	2
217	развитии этого	1	2
218	животных и	2	2
219	во многих	1	2
220	остановиться на	1	2
221	дальше и	1	2
222	в нем	7	2
223	все другие	1	2
224	рано в	1	2
225	том чтобы	2	2
226	но вместе	3	2
227	из него	2	2
228	подобно тому	1	2
229	здесь мы	5	2
230	мы его	1	2
231	а затем	7	2
232	затем уже	1	2
233	входит в	5	2
234	не соответствует	1	2
235	в ином	3	2
236	к которым	2	2
237	такой же	2	2
238	и тогда	1	2
239	которую он	1	2
240	таким же	2	2
241	в отличие	1	2
242	их в	3	2
243	что этот	2	2
244	но они	1	2
245	не имеет	1	2
246	на котором	1	2
247	того как	4	2
248	этими двумя	1	2
249	свою силу	1	2
250	не по	1	2
251	это мы	1	2
252	находятся в	1	2
253	из истории	1	2
254	уже и	2	2
255	что на	1	2
256	не совсем	6	2
257	очень часто	1	2
258	мы узнаем	2	2
259	указывает на	1	2
260	он видит	4	2
261	что при	3	2
262	и он	6	2
263	и это	4	2
264	свою очередь	1	2
265	на нем	1	2
266	здесь не	1	2
267	данном случае	2	2
268	представления и	1	2
269	никак не	1	2
270	ясно что	5	2
271	еще не	8	2
272	что такие	1	2
273	мы в	1	2
274	где каждый	1	2
275	с полным	1	2
276	и здесь	7	2
277	другими словами	1	2
278	а также	1	2
279	к другой	1	2
280	в приведенных	1	2
281	к нему	3	2
