N	3gram	Medvedev_F_3	Myshleni
1	в том что	3	31
2	с точки зрения	14	11
3	с одной стороны	1	9
4	в этом смысле	2	8
5	с другой стороны	5	8
6	то же самое	3	7
7	в этом отношении	3	7
8	и тот же	1	7
9	смысле этого слова	2	7
10	один и тот	1	7
11	в собственном смысле	1	7
12	друг с другом	1	7
13	в самом деле	4	6
14	и того же	1	5
15	друг на друга	1	5
16	в готовом виде	1	5
17	можно было бы	1	5
18	так же как	1	5
19	не только не	2	5
20	одного и того	1	5
21	для того чтобы	4	5
22	и той же	1	4
23	на первый план	1	4
24	с этой точки	1	4
25	одной и той	1	4
26	этой точки зрения	1	4
27	на то что	1	4
28	в этом случае	1	3
29	вместе с тем	3	3
30	в основе их	1	3
31	между тем как	1	3
32	с тем что	1	3
33	одним и тем	2	3
34	и тем же	2	3
35	во всяком случае	6	3
36	в связи с	4	3
37	о том что	1	3
38	и те же	3	3
39	одни и те	3	3
40	и что в	1	2
41	нашей точки зрения	1	2
42	к одной и	1	2
43	но так как	1	2
44	в настоящее время	1	2
45	в том числе	1	2
46	в отличие от	2	2
47	том числе и	1	2
48	те же слова	2	2
49	в данном случае	4	2
50	того обстоятельства что	1	2
51	в высшей степени	2	2
52	и тогда когда	1	2
53	с нашей точки	1	2
54	все более и	1	2
55	в следующей главе	2	2
56	том что они	1	2
57	и связь между	1	2
58	более и более	1	2
59	подобно тому как	4	2
60	мы видели что	2	2
61	как мы видели	2	2
62	и только в	1	2
63	может войти в	3	1
64	одних и тех	1	1
65	что в этом	1	1
66	можем сказать что	1	1
67	так же и	2	1
68	равно как и	2	1
69	на самом деле	12	1
70	о том как	2	1
71	между тем то	1	1
72	том что это	1	1
73	так чтобы она	1	1
74	в зависимости от	5	1
75	в той же	1	1
76	они не совпадают	1	1
77	таким образом как	1	1
78	бы то ни	4	1
79	котором мы говорили	1	1
80	потому что и	1	1
81	таким образом все	1	1
82	до сих пор	1	1
83	вопроса о том	1	1
84	при этом не	1	1
85	и тех же	1	1
86	нашли бы в	1	1
87	этом случае в	1	1
88	которые могут быть	1	1
89	так как он	1	1
90	в процессе своего	1	1
91	к тому что	2	1
92	слова и его	2	1
93	и со стороны	2	1
94	то ни было	4	1
95	мы полагаем что	1	1
96	тем то что	1	1
97	не только в	1	1
98	лежит в основе	1	1
99	в конце концов	2	1
100	значения слова и	1	1
101	как и самое	1	1
102	в действительности и	1	1
103	при построении понятия	1	1
104	то же что	2	1
105	в такой же	1	1
106	со стороны его	2	1
107	нет никаких оснований	1	1
108	собственном смысле слова	1	1
109	что и делает	1	1
110	о котором мы	1	1
111	не может быть	14	1
112	одной и другой	1	1
113	но мы видели	1	1
114	только то что	2	1
115	по отношению к	3	1
116	убедиться в этом	1	1
117	а не наоборот	1	1
118	между ними не	1	1
119	в этом же	1	1
120	мы можем сказать	1	1
121	особенно отчетливо выступает	1	1
122	для них это	1	1
123	и как это	1	1
124	с самого начала	1	1
125	ситуации таким образом	1	1
126	то при этом	1	1
127	и так же	1	1
128	но все же	1	1
129	можно сказать что	1	1
130	совершенно прав когда	1	1
131	в этих случаях	1	1
132	не только на	1	1
133	тех или иных	1	1
134	тем не менее	2	1
135	мы уже указывали	1	1
136	как и в	1	1
137	мы увидим что	2	1
138	в том же	1	1
139	не больше чем	1	1
140	тот факт что	1	1
141	этого слова в	1	1
