N	2gram	Voloshinov_1	Hudozhes
1	и в	19	28
2	том что	3	19
3	в ее	7	18
4	и не	26	18
5	в том	6	15
6	а не	7	14
7	в этом	16	13
8	не в	5	13
9	о том	2	12
10	не только	8	11
11	при этом	8	11
12	как и	12	11
13	в его	6	11
14	уже не	1	10
15	в себе	2	9
16	но и	8	9
17	так и	11	8
18	между тем	3	8
19	что он	2	8
20	может быть	26	8
21	о чем	1	8
22	по отношению	3	7
23	к тому	2	7
24	в частности	2	7
25	как это	1	7
26	и все	5	7
27	жизни в	4	7
28	отношению к	2	7
29	в котором	3	6
30	то же	7	6
31	не было	3	6
32	и с	2	6
33	в своей	3	6
34	в то	3	6
35	тем что	2	6
36	если бы	2	6
37	сводится к	3	6
38	можно сказать	3	6
39	это не	1	6
40	а в	4	6
41	то что	8	6
42	жизни и	2	6
43	жизни как	1	5
44	с его	1	5
45	в этой	1	5
46	как в	4	5
47	в самом	10	5
48	что это	1	5
49	не могла	1	5
50	рядом с	5	5
51	в своем	2	5
52	не менее	4	5
53	никогда не	2	5
54	ничего не	6	5
55	и его	19	5
56	она не	2	5
57	его жизни	1	5
58	только на	4	5
59	для него	9	5
60	как бы	15	5
61	с ее	2	5
62	что в	4	5
63	и другие	1	5
64	а между	1	4
65	но не	1	4
66	то в	2	4
67	подобно тому	1	4
68	человека в	2	4
69	он не	3	4
70	в других	1	4
71	тем не	2	4
72	тому что	2	4
73	же время	3	4
74	и сама	2	4
75	внутренней жизни	4	4
76	того чтобы	5	4
77	только в	9	4
78	в качестве	2	4
79	что и	2	4
80	как раз	2	4
81	для того	4	4
82	превращается в	1	4
83	не может	24	4
84	тому как	1	4
85	бы и	2	4
86	была бы	1	3
87	по преимуществу	5	3
88	и он	2	3
89	в ней	4	3
90	но при	2	3
91	еще не	4	3
92	и на	4	3
93	столь же	1	3
94	для других	2	3
95	не все	2	3
96	со стороны	1	3
97	следующим образом	1	3
98	как он	2	3
99	в нем	10	3
100	можно было	2	3
101	что все	2	3
102	мы уже	2	3
103	с другими	3	3
104	было бы	4	3
105	что было	1	3
106	на него	1	3
107	о них	1	3
108	ни о	2	3
109	как только	1	3
110	же самое	3	3
111	и это	3	3
112	все его	1	3
113	к нему	1	3
114	одной из	3	3
115	с ними	1	3
116	и ее	3	3
117	с одной	1	3
118	характерно что	1	3
119	в одном	1	3
120	с другой	5	3
121	на ее	1	3
122	прежде всего	13	3
123	человек в	1	3
124	так же	7	3
125	одной стороны	1	3
126	все это	3	3
127	или в	2	3
128	есть и	1	3
129	самом деле	10	3
130	говорили о	2	2
131	же как	2	2
132	и то	1	2
133	в первом	3	2
134	той же	2	2
135	а как	3	2
136	говорить о	1	2
137	они были	1	2
138	он сам	1	2
139	различия между	1	2
140	ответ на	1	2
141	отношение к	1	2
142	тоже не	1	2
143	социальный характер	1	2
144	все же	8	2
145	и к	3	2
146	но в	7	2
147	со своей	1	2
148	точкой зрения	2	2
149	та же	1	2
150	в нашем	2	2
151	из этих	2	2
152	мысли и	4	2
153	но именно	3	2
154	не как	2	2
155	могла бы	2	2
156	не будет	4	2
157	же не	1	2
158	а по	1	2
159	зрения на	1	2
160	лишь в	9	2
161	его в	3	2
162	в душах	1	2
163	характер и	1	2
164	место в	3	2
165	с точки	20	2
166	знает и	1	2
167	не столько	4	2
168	что я	1	2
169	начнем с	1	2
170	того как	1	2
171	одна из	2	2
172	не по	1	2
173	только не	1	2
174	к ней	1	2
175	в основе	2	2
176	бытия как	1	2
177	они и	2	2
178	как мы	13	2
179	людей в	1	2
180	она может	3	2
181	приводит к	1	2
182	те же	5	2
183	до сих	8	2
184	о нем	1	2
185	и т.д	2	2
186	в другом	2	2
187	во втором	2	2
188	нуждается в	3	2
189	и только	2	2
190	здесь не	1	2
191	именно на	2	2
192	же и	2	2
193	произведения не	1	2
194	из них	3	2
195	противоречие между	2	2
196	вовсе не	5	2
197	сих пор	8	2
198	или иной	3	2
199	в соответствующих	1	2
200	именно в	5	2
201	как же	4	2
202	еще и	1	2
203	себя и	1	2
204	что не	2	2
205	мы знаем	5	2
206	нет ничего	3	2
207	в духе	1	2
208	в данном	4	2
209	что же	4	2
210	в контексте	8	2
211	и от	3	2
212	это был	1	2
213	не является	4	2
214	и для	11	2
215	еще одна	1	2
216	отнюдь не	6	2
217	в двух	2	2
218	потому что	1	2
219	хотя бы	5	2
220	точки зрения	34	2
221	между ними	4	2
222	и эта	4	2
223	сказать что	4	2
224	они все	2	2
225	с внешней	1	2
226	тем самым	1	2
227	гораздо более	1	2
228	в роли	1	2
229	одним из	2	1
230	например в	1	1
231	таком случае	2	1
232	не остается	2	1
233	и объясняется	1	1
234	становится в	1	1
235	это и	3	1
236	мысли к	1	1
237	здесь и	1	1
238	и так	1	1
239	к другому	3	1
240	высшей степени	3	1
241	века в	1	1
242	момент когда	1	1
243	также и	1	1
244	чего в	1	1
245	на материале	8	1
246	мы не	6	1
247	что между	1	1
248	содержания в	2	1
249	является внешним	1	1
250	ответить на	1	1
251	установкой на	2	1
252	в сущности	3	1
253	принадлежит к	1	1
254	и другая	1	1
255	жизни это	1	1
256	в каждой	1	1
257	и самого	1	1
258	на них	1	1
259	между собой	2	1
260	и личность	1	1
261	бы то	8	1
262	в различных	1	1
263	во всех	7	1
264	иного рода	1	1
265	во внешнем	2	1
266	самой природы	1	1
267	точка зрения	7	1
268	его во	1	1
269	в общем	1	1
270	с собою	1	1
271	себе и	2	1
272	не просто	2	1
273	друг от	1	1
274	нет и	4	1
275	за пределы	5	1
276	дня как	1	1
277	один и	3	1
278	в одной	2	1
279	в той	1	1
