N	3gram	Tiupa_Lite_1	Myslijsy
1	во всяком случае	2	7
2	в том что	11	7
3	и того же	1	6
4	в свою очередь	1	6
5	одного и того	1	6
6	по крайней мере	1	5
7	тем не менее	2	5
8	не в состоянии	1	4
9	подобно тому как	2	4
10	до сих пор	1	4
11	на то что	1	3
12	с одной стороны	2	3
13	в эту минуту	1	3
14	на самом деле	1	2
15	как и во	1	2
16	между тем как	1	2
17	того что они	1	2
18	только потому что	1	2
19	тогда как в	1	2
20	с другой стороны	1	2
21	то же время	5	2
22	не может быть	1	2
23	с самого начала	1	2
24	в то же	5	2
25	мы чувствуем что	1	1
26	могли бы быть	1	1
27	лишь в той	1	1
28	состоит в том	5	1
29	дело в том	2	1
30	том что он	1	1
31	только в том	2	1
32	в отличие от	5	1
33	бы то ни	1	1
34	на бесконечно малые	1	1
35	из того что	2	1
36	при этом не	1	1
37	в той мере	1	1
38	том что его	2	1
39	с этой точки	3	1
40	может и не	1	1
41	на мой взгляд	1	1
42	то ни было	1	1
43	по тому же	1	1
44	в связи с	4	1
45	могло быть в	1	1
46	сознания а в	1	1
47	не только на	1	1
48	связи с чем	2	1
49	на вопрос что	1	1
50	одно из них	1	1
51	при этом как	3	1
52	то что я	1	1
53	в наше время	1	1
54	о том что	2	1
55	ничего общего с	1	1
56	и тем самым	2	1
57	служит только для	1	1
58	но все же	1	1
59	до тех пор	1	1
60	в целом как	1	1
61	собственно говоря и	1	1
62	в большинстве случаев	1	1
63	может быть названа	1	1
64	во многих случаях	1	1
65	и в этом	1	1
66	не только от	1	1
67	здесь как и	1	1
