N	3gram	Losev_Prob_2	FransuaR
1	в то же	4	10
2	до сих пор	4	8
3	в том что	4	6
4	и в то	1	5
5	в настоящее время	16	3
6	в том числе	2	3
7	в связи с	5	3
8	более или менее	4	2
9	бы то ни	2	2
10	том числе и	2	2
11	что все это	1	2
12	в узком смысле	1	2
13	в данном случае	5	2
14	с одной стороны	5	2
15	вовсе еще не	1	2
16	в то время	1	2
17	о том что	14	2
18	не только не	2	2
19	в этих условиях	1	2
20	можно сказать что	3	2
21	с другой стороны	5	2
22	как мы уже	1	2
23	для того чтобы	2	2
24	не может быть	3	2
25	таким образом что	1	1
26	и до наших	1	1
27	что и здесь	1	1
28	прямо сказать что	1	1
29	языка а именно	1	1
30	какой бы то	1	1
31	как один из	1	1
32	и в данном	2	1
33	на самом деле	2	1
34	в таких например	1	1
35	в самом деле	2	1
36	подобно тому как	2	1
37	одной стороны и	3	1
38	том что это	1	1
39	хотя оно и	1	1
40	только в условиях	1	1
41	вместе с тем	1	1
42	с разных сторон	1	1
43	но и в	3	1
44	на самом же	1	1
45	в этом отношении	1	1
46	он не был	1	1
47	том или ином	2	1
48	что даже в	1	1
49	в той или	1	1
50	может быть и	2	1
51	в значительной мере	3	1
52	и то что	7	1
53	и в частности	3	1
54	о том как	1	1
55	что это за	1	1
56	на эту тему	2	1
57	не потому что	1	1
58	сих пор мы	1	1
59	в свете этой	1	1
60	то ни было	1	1
61	и еще раз	1	1
62	если бы в	1	1
63	одна из этих	1	1
64	так и в	1	1
65	и в отношении	1	1
66	обстоит дело с	1	1
67	в известном смысле	1	1
68	и в этом	3	1
69	а с другой	1	1
70	в едином и	1	1
71	в том или	1	1
72	один из моментов	2	1
73	друг к другу	2	1
74	можно прямо сказать	1	1
75	на нем все	1	1
76	самом же деле	1	1
77	и в своих	1	1
78	потому что они	1	1
79	и в настоящее	1	1
80	даже в этом	1	1
81	так и их	1	1
82	в свое время	1	1
83	только то что	3	1
84	в частности в	2	1
85	мы не можем	1	1
86	что многие из	1	1
87	не был бы	4	1
88	казалось бы что	1	1
89	находит и в	1	1
90	той или другой	4	1
91	он был бы	1	1
92	мы не будем	1	1
93	с самого начала	2	1
94	вопрос о том	2	1
95	и прежде всего	2	1
96	заключается в том	2	1
97	что нет ничего	1	1
98	ни о каком	1	1
99	в этом смысле	5	1
100	и не имеет	1	1
101	можно было бы	2	1
102	вещи и ее	1	1
103	в какой-то мере	1	1
104	то же самое	5	1
105	с тем чтобы	1	1
106	той или иной	1	1
107	и только в	1	1
