N	2gram	Vygotskiy__1	FransuaR
1	и в	31	65
2	то есть	26	45
3	и др	1	24
4	как бы	5	22
5	и не	16	22
6	вовсе не	6	18
7	в сущности	10	16
8	в том	30	16
9	в этом	12	15
10	но в	3	14
11	в нем	2	13
12	в условиях	1	13
13	и на	1	11
14	прежде всего	4	11
15	не только	13	10
16	и его	7	10
17	так и	3	10
18	но и	2	10
19	и потому	2	10
20	том числе	1	10
21	во всех	1	9
22	в эпоху	1	9
23	в его	6	9
24	все это	8	9
25	форм и	1	9
26	за пределы	1	8
27	в своем	3	8
28	в основе	2	8
29	в духе	1	8
30	и даже	6	8
31	здесь в	1	8
32	по своему	1	8
33	и другие	4	8
34	формы и	5	7
35	его в	2	7
36	точки зрения	15	7
37	в области	11	7
38	только в	14	7
39	числе и	1	7
40	жизни и	3	7
41	на самом	2	6
42	в ней	1	6
43	еще не	1	6
44	все же	5	6
45	и у	4	6
46	главным образом	2	6
47	при этом	19	6
48	том что	16	6
49	никогда не	8	6
50	как мы	2	6
51	времени и	1	6
52	искусства и	15	6
53	в значительной	1	6
54	в литературе	1	6
55	одно из	2	6
56	так как	18	6
57	может быть	22	6
58	сказать что	7	6
59	связана с	1	5
60	литературы и	1	5
61	с его	1	5
62	отличие от	4	5
63	как в	9	5
64	с их	1	5
65	в них	2	5
66	как и	16	5
67	есть в	7	5
68	в своей	3	5
69	между людьми	1	5
70	потому что	10	5
71	между тем	4	5
72	для него	1	5
73	в одном	2	5
74	еще и	1	5
75	и пр	1	5
76	в частности	3	5
77	в той	1	5
78	и все	5	5
79	почти вовсе	1	5
80	в большей	1	5
81	в своих	4	5
82	жизни в	1	5
83	и к	3	4
84	в самом	11	4
85	в этой	3	4
86	и еще	1	4
87	в их	1	4
88	в отличие	3	4
89	мысли и	2	4
90	не в	11	4
91	до сих	3	4
92	и искусства	1	4
93	можно только	1	4
94	связи с	1	4
95	в жизни	2	4
96	из них	2	4
97	отношение к	2	4
98	и оценки	1	4
99	выходит за	1	4
100	сих пор	3	4
101	для нас	5	4
102	между ними	1	4
103	совершенно не	5	4
104	это в	2	4
105	в применении	2	3
106	самом деле	9	3
107	в себя	2	3
108	уже не	2	3
109	но все	1	3
110	то что	32	3
111	в себе	4	3
112	и с	2	3
113	и других	3	3
114	это не	1	3
115	далеко не	2	3
116	в ее	5	3
117	с точки	2	3
118	он дает	1	3
119	но это	3	3
120	даже в	2	3
121	на котором	1	3
122	ничего не	2	3
123	у шекспира	2	3
124	этом отношении	2	3
125	и здесь	2	3
126	не могут	3	3
127	всегда в	1	3
128	в виду	4	3
129	она была	1	3
130	и вообще	1	3
131	с ним	2	3
132	о нем	1	3
133	с другой	5	3
134	и во	2	3
135	к нему	2	3
136	во всей	1	3
137	что он	7	3
138	но как	2	3
139	и новое	1	3
140	итак в	1	3
141	в известной	1	3
142	в системе	1	3
143	как раз	2	3
144	в других	1	3
145	связаны с	1	3
146	и их	2	3
147	применении к	2	3
148	в тех	1	3
149	в состоянии	3	3
150	но для	1	3
151	в более	1	3
152	не является	5	3
153	от всех	3	3
154	не может	17	3
155	что в	23	3
156	в искусстве	4	3
157	например в	3	2
158	области литературы	1	2
159	или к	1	2
160	вся она	1	2
161	из всех	2	2
162	и литературных	1	2
163	на тех	1	2
164	и само	1	2
165	не была	1	2
166	который был	1	2
167	бы ни	2	2
168	которое в	1	2
169	форм в	1	2
170	это время	1	2
171	относит к	1	2
172	именно эти	3	2
173	время в	1	2
174	в чем	2	2
175	но не	3	2
176	значение и	1	2
177	нет и	1	2
178	и наконец	1	2
179	его к	1	2
180	из этих	6	2
181	во многих	1	2
182	он не	3	2
183	различные формы	1	2
184	и утверждает	1	2
185	не к	1	2
186	и вот	3	2
187	в громадной	1	2
188	на его	1	2
189	новое и	1	2
190	и по	3	2
191	а затем	1	2
192	конечно в	1	2
193	на все	1	2
194	но вся	1	2
195	всегда и	1	2
196	в этих	4	2
197	и без	2	2
198	их в	2	2
199	и очень	2	2
200	при всех	1	2
201	в таких	1	2
202	дело в	1	2
203	в процессе	5	2
204	этих двух	2	2
205	во всем	3	2
206	от обычных	1	2
207	есть только	2	2
208	могут быть	11	2
209	к тому	4	2
210	и это	3	2
211	значительной мере	1	2
212	но при	1	2
213	и многие	1	2
214	ею же	1	2
215	приводит к	2	2
216	роль в	3	2
217	особенно в	1	2
218	но у	1	2
219	понятно что	1	2
220	поэтому в	1	2
221	в прошлое	2	2
222	мы всегда	1	2
223	о том	7	2
224	можно сказать	1	2
225	основе своей	1	2
226	три основных	1	2
227	отметить что	2	2
228	существенную роль	1	2
229	исторического развития	1	2
230	представления о	1	2
231	в свете	1	2
232	все формы	1	2
233	но с	1	2
234	мы видим	5	2
235	с одной	5	2
236	только на	3	2
237	от того	3	2
238	в особенности	1	2
239	леонардо да	1	2
240	одной стороны	6	2
241	на этот	1	2
242	до конца	6	2
243	и самый	1	2
244	с конца	1	2
245	да винчи	1	2
246	несмотря на	5	2
247	и так	4	2
248	выражения и	2	2
249	в разной	1	2
250	к жизни	2	2
251	быть только	1	2
252	образом на	1	2
253	в это	1	2
254	того что	10	2
255	еще раз	1	2
256	что мы	8	2
257	в целом	5	2
258	в книге	2	2
259	и для	5	2
260	мы найдем	2	2
261	при таком	1	2
262	и от	2	2
263	это можно	2	2
264	или в	1	2
265	хотя и	3	2
266	нам придется	2	2
267	от него	2	2
268	же в	1	2
269	из тех	1	2
270	в живописи	2	2
271	одновременно и	1	2
272	в таком	3	2
273	от этой	1	1
274	то на	2	1
275	произведения но	2	1
276	некоторая часть	1	1
277	речь идет	3	1
278	так резко	1	1
279	человека и	2	1
280	начала является	1	1
281	пор недостаточно	1	1
282	он показывает	1	1
283	в эстетике	5	1
284	тех же	2	1
285	это и	3	1
286	жизни мы	1	1
287	на деле	3	1
288	смотрит на	1	1
289	мысли а	2	1
290	определить как	1	1
291	из самых	1	1
292	как результат	2	1
293	прошлое и	1	1
294	оно было	2	1
295	собственном смысле	3	1
296	и больше	1	1
297	литературы она	1	1
298	то же	5	1
299	а как	1	1
300	и значение	1	1
301	и была	1	1
302	от всякой	1	1
303	на материале	1	1
304	социальной и	3	1
305	мы не	12	1
306	именно к	1	1
307	на эти	2	1
308	только благодаря	1	1
309	быть определены	1	1
310	литературных явлений	1	1
311	оба эти	1	1
312	совпадает с	4	1
