N	2gram	Bakhtin_Fr_7	Myshleni
1	в том	11	33
2	том что	4	27
3	точки зрения	5	26
4	то что	8	20
5	в этом	15	19
6	с точки	3	18
7	того что	2	17
8	не только	5	15
9	у ребенка	1	15
10	и в	41	15
11	таким образом	19	14
12	что в	9	14
13	и т.д	2	12
14	что он	3	12
15	в самом	1	11
16	в процессе	2	11
17	мы не	2	10
18	было бы	4	10
19	но и	9	10
20	в сущности	4	9
21	в своем	9	9
22	о том	6	9
23	связи с	1	9
24	может быть	4	9
25	не может	3	9
26	не в	9	8
27	никогда не	2	8
28	так и	10	8
29	и что	1	8
30	едва ли	1	7
31	процессе развития	1	7
32	он не	4	7
33	по себе	1	7
34	к тому	2	7
35	и т.п	9	7
36	тот же	2	7
37	потому что	5	7
38	как бы	7	7
39	и не	7	7
40	во всяком	2	7
41	самом деле	1	6
42	с таким	1	6
43	мы уже	12	6
44	по отношению	2	6
45	в этой	13	6
46	в истории	1	6
47	и к	5	6
48	что это	4	6
49	как он	2	6
50	как и	14	6
51	мы видели	5	6
52	всяком случае	1	6
53	речи в	1	6
54	в отношении	3	6
55	как мы	11	6
56	в виду	4	6
57	но в	8	6
58	по своей	1	6
59	по этому	3	6
60	если мы	1	6
61	мы находим	1	6
62	вовсе не	7	6
63	к которому	1	6
64	на этот	1	6
65	в частности	1	6
66	вместе с	5	6
67	как это	1	6
68	в связи	2	6
69	сказать что	1	6
70	то же	13	5
71	говорит что	2	5
72	уже в	5	5
73	это не	6	5
74	во всей	2	5
75	учении о	1	5
76	можно было	3	5
77	и даже	1	5
78	которым мы	1	5
79	этот вопрос	1	5
80	и их	3	5
81	представление о	1	5
82	и др	2	5
83	с помощью	6	5
84	по существу	8	5
85	отношению к	2	5
86	все что	4	5
87	что его	1	4
88	с его	2	4
89	как в	5	4
90	все же	1	4
91	в которой	2	4
92	том чтобы	1	4
93	что все	2	4
94	в них	7	4
95	к которым	1	4
96	несмотря на	3	4
97	в своей	3	4
98	является для	1	4
99	признать что	1	4
100	к этому	5	4
101	их в	2	4
102	даже в	1	4
103	не имеет	3	4
104	того как	5	4
105	и его	9	4
106	в совершенно	1	4
107	и с	4	4
108	мы видим	6	4
109	так как	3	4
110	только в	6	4
111	который в	1	4
112	в качестве	9	4
113	для всех	2	4
114	в начале	1	4
115	при помощи	1	4
116	прежде всего	11	4
117	так же	5	4
118	все это	10	4
119	а в	5	4
120	человека и	1	3
121	на самом	2	3
122	здесь и	2	3
123	и до	6	3
124	мы имеем	2	3
125	и ее	2	3
126	он сам	1	3
127	точка зрения	2	3
128	должны были	1	3
129	что они	1	3
130	что именно	1	3
131	с этим	2	3
132	он в	1	3
133	все эти	13	3
134	но на	1	3
135	при этом	3	3
136	что у	3	3
137	и по	3	3
138	об этом	1	3
139	во время	3	3
140	таким же	3	3
141	в которых	2	3
142	такое объяснение	1	3
143	но эта	1	3
144	из которых	2	3
145	уже говорили	4	3
146	этом отношении	2	3
147	в основе	1	3
148	числе и	2	3
149	и это	5	3
150	данном случае	1	3
151	и человека	1	3
152	с собой	1	3
153	с ним	2	3
154	ничего не	4	3
155	утверждает что	1	3
156	этому поводу	1	3
157	тем более	1	3
158	все время	2	3
159	одной из	2	3
160	но не	1	3
161	в следующем	2	3
162	вот почему	1	3
163	из них	3	3
164	для него	6	3
165	отличие от	1	3
166	ничем не	3	3
167	а не	2	3
168	и особенно	1	3
169	он говорит	1	3
170	в данном	2	3
171	возникновения и	2	3
172	только для	1	3
173	он на	1	3
174	или в	2	3
175	в результате	2	3
176	и все	14	3
177	из тех	1	3
178	того же	3	3
179	в заключение	2	3
180	речи как	1	3
181	тем самым	3	3
182	том числе	4	3
183	они не	1	3
184	ту же	2	2
185	также и	2	2
186	и есть	3	2
187	в котором	1	2
188	все те	2	2
189	той же	3	2
190	из всех	2	2
191	что между	2	2
192	которую мы	1	2
193	в первый	1	2
194	на место	4	2
195	он как	1	2
196	оба эти	1	2
197	есть нечто	1	2
198	принадлежит к	1	2
199	в их	3	2
200	и самого	2	2
201	во всех	3	2
202	друг от	1	2
203	за пределы	1	2
204	еще один	1	2
205	в течение	2	2
206	общего с	1	2
207	относятся к	1	2
208	перед нами	2	2
209	целый ряд	4	2
210	и как	2	2
211	его к	3	2
212	более или	2	2
213	увидим что	1	2
214	от этого	3	2
215	помощью которого	1	2
216	с их	1	2
217	в себе	11	2
218	всей его	1	2
219	после этого	1	2
220	уже видели	2	2
221	же это	1	2
222	в силу	1	2
223	для всей	1	2
224	в другом	1	2
225	на все	1	2
226	на этой	4	2
