N	2gram	Propp_Isto_3	Dialekti
1	т е	16	46
2	не есть	1	40
3	и не	12	30
4	и есть	2	19
5	а не	6	18
6	и т	16	17
7	ничего не	6	17
8	может быть	11	17
9	то что	7	16
10	т д	15	15
11	и в	22	15
12	как бы	1	14
13	точки зрения	2	14
14	не имеет	2	14
15	так как	7	14
16	что это	1	13
17	по себе	1	13
18	того что	5	13
19	это не	6	12
20	в этом	17	11
21	и вот	2	11
22	ясно что	1	11
23	в том	9	11
24	прежде всего	3	11
25	не может	4	11
26	и все	3	11
27	том что	8	10
28	потому что	3	10
29	с ее	1	10
30	это и	1	9
31	то же	6	9
32	мы не	1	9
33	было бы	3	9
34	с точки	1	9
35	и что	2	9
36	уже не	7	9
37	и пр	11	9
38	все это	1	9
39	что иное	3	8
40	в чем	3	8
41	не в	4	8
42	не только	14	8
43	ни в	2	8
44	и это	2	8
45	и о	2	8
46	и ее	3	8
47	иное как	3	8
48	это значит	1	8
49	не что	3	8
50	должна быть	1	7
51	не просто	1	7
52	как и	3	7
53	и его	4	7
54	только в	4	7
55	что мы	1	7
56	или в	11	7
57	что он	9	7
58	что в	15	7
59	есть просто	1	6
60	перед нами	1	6
61	хотя и	2	6
62	и тем	1	6
63	если бы	6	6
64	в то	2	6
65	что и	9	6
66	так что	5	6
67	вовсе не	2	6
68	и даже	2	6
69	а именно	4	6
70	нет ничего	2	6
71	сказать что	3	6
72	если вы	1	5
73	той же	2	5
74	мы имеем	19	5
75	и на	4	5
76	быть в	1	5
77	в своем	2	5
78	на то	1	5
79	что она	5	5
80	в нем	9	5
81	есть не	1	5
82	в жизни	2	5
83	выйти за	2	5
84	что такое	1	5
85	в ней	2	5
86	на себе	1	5
87	как таковой	2	5
88	я не	3	5
89	в каком	1	5
90	таким образом	10	5
91	как только	2	5
92	о том	3	5
93	в себя	1	5
94	так и	2	5
95	другими словами	1	5
96	можно сказать	2	5
97	в свете	5	5
98	не говорит	1	5
99	и для	2	5
100	но если	1	5
101	также и	1	4
102	или по	5	4
103	хотя бы	1	4
104	что они	8	4
105	в этой	5	4
106	в течение	6	4
107	и как	3	4
108	бы только	1	4
109	не как	1	4
110	в силу	2	4
111	подобно тому	1	4
112	и с	4	4
113	рождение ребенка	3	4
114	с тем	2	4
115	и уже	2	4
116	она не	4	4
117	видим что	4	4
118	так то	1	4
119	ничего общего	1	4
120	еще не	10	4
121	она всегда	1	4
122	в его	3	4
123	мы должны	7	4
124	мы видим	8	4
125	с ними	3	4
126	в одном	2	4
127	отнюдь не	1	4
128	так же	3	4
129	в особенности	2	4
130	тому как	1	4
131	но это	3	4
132	один из	5	4
133	или не	2	4
134	жизни и	2	4
135	но и	12	4
136	и то	2	3
137	то мы	2	3
138	не говорят	1	3
139	а если	3	3
140	изменения и	1	3
141	со стороны	3	3
142	общего с	1	3
143	как в	2	3
144	с этим	8	3
145	но в	10	3
146	все эти	4	3
147	одной и	1	3
148	на этом	4	3
149	от нее	1	3
150	в одну	1	3
151	об этом	1	3
152	мы уже	6	3
153	известно что	2	3
154	не всегда	4	3
155	в данном	4	3
156	в один	1	3
157	можно только	3	3
158	в своей	1	3
159	она в	1	3
160	и той	1	3
161	только для	1	3
162	мы можем	6	3
163	нет ни	1	3
164	есть только	2	3
165	могут быть	5	3
166	лежит в	1	3
167	вы не	1	3
168	к жизни	2	3
169	имеется в	1	3
170	вот почему	2	3
171	и та	1	3
172	быть и	3	3
173	в виде	2	3
174	при помощи	3	3
175	себя и	1	3
176	что не	2	3
177	говорит о	1	3
178	у нас	4	3
179	и потому	2	3
180	на другое	1	3
181	что здесь	6	3
182	оно и	1	3
183	от него	2	3
184	или нет	1	3
185	с ним	1	3
186	в свою	4	3
187	совершенно не	2	3
188	есть и	5	3
189	только не	2	3
190	к этому	7	3
191	человека и	1	2
192	очень много	2	2
193	вопрос о	2	2
194	на нем	1	2
195	бы не	1	2
196	мы будем	1	2
197	но как	1	2
198	себе и	2	2
199	нет и	1	2
200	это или	1	2
201	чем же	1	2
202	не видно	3	2
203	если она	1	2
204	из возможных	1	2
205	далее мы	1	2
206	все же	5	2
207	кроме того	1	2
208	что по	2	2
209	в этот	2	2
210	ни один	2	2
211	из этих	3	2
212	ни одна	1	2
213	при этом	2	2
214	тем не	5	2
215	с этой	1	2
216	но все	2	2
217	не будет	1	2
218	об этой	2	2
219	в глубине	1	2
220	на все	2	2
221	заключается в	1	2
222	есть также	1	2
223	и во-вторых	1	2
224	в них	6	2
225	все равно	3	2
226	показывает что	5	2
227	и вне	1	2
228	становится и	1	2
229	в котором	2	2
230	представление о	3	2
231	мы теперь	1	2
232	что было	2	2
233	не могли	1	2
234	однако в	1	2
235	для нее	2	2
236	не менее	5	2
237	не раз	2	2
238	но они	2	2
239	того как	1	2
240	думают что	1	2
241	случае не	1	2
242	никогда не	3	2
243	и по	1	2
244	она должна	1	2
245	во всем	1	2
246	как не	1	2
247	е не	1	2
248	как будто	2	2
249	что на	4	2
250	по характеру	1	2
251	свою очередь	1	2
252	в ее	1	2
253	совершенно ясно	1	2
254	этой жизни	1	2
255	для этого	1	2
256	даже не	2	2
257	в разных	1	2
258	находится в	4	2
259	о ней	2	2
260	ее в	3	2
261	никак не	1	2
262	это должно	1	2
263	эти два	3	2
264	и только	1	2
265	одной из	1	2
266	как нечто	1	2
267	и так	2	2
268	или сам	2	2
269	в качестве	2	2
270	конечно не	1	2
271	то и	6	2
272	в нашей	1	2
273	не дает	2	2
274	из них	7	2
275	и их	1	2
276	никто не	2	2
277	мы находим	1	2
278	тем что	4	2
279	от того	1	2
280	самом же	1	2
281	не было	2	2
282	или иначе	1	2
283	что человек	1	2
284	и тех	1	2
285	она является	1	2
286	другой стороны	7	2
287	именно так	2	2
288	в частности	5	2
289	вместе с	9	2
290	как это	4	2
291	никогда нельзя	1	2
292	к своему	1	2
293	что же	1	2
294	да и	2	2
295	этой точки	1	2
296	мы еще	3	2
297	но для	1	2
298	не мог	2	2
299	будет иметь	1	2
300	при таком	1	2
301	солнца и	3	2
302	главным образом	1	2
303	и луны	1	2
304	а как	1	2
305	что этот	1	2
306	равно как	3	2
307	видим в	1	2
308	я могу	1	2
309	которая не	1	2
310	точно так	2	2
311	во всяком	2	2
312	все что	3	2
313	это однако	1	1
314	же как	2	1
315	и через	1	1
316	самых разнообразных	1	1
317	д в	1	1
318	а из	1	1
319	на самом	2	1
320	по моему	1	1
321	но тем	2	1
322	не признает	1	1
323	в упомянутом	1	1
324	имеем и	3	1
325	исходит из	1	1
326	все те	1	1
327	когда это	1	1
328	видеть в	1	1
329	действительности и	1	1
330	и этот	1	1
331	не верите	1	1
332	совпадение здесь	2	1
333	его не	3	1
334	их и	3	1
335	хорошо и	1	1
336	и была	1	1
337	имеет свою	3	1
338	такое положение	1	1
339	но она	2	1
340	от друга	1	1
341	из того	2	1
342	то это	2	1
343	и он	2	1
344	очень часто	3	1
345	к общему	1	1
346	на них	1	1
347	он сам	1	1
348	знаем что	2	1
349	как один	1	1
350	и объект	1	1
351	где же	1	1
352	видели что	4	1
353	из сторон	1	1
354	полученные результаты	1	1
355	жить и	1	1
356	не то	1	1
357	к богу	1	1
358	с отцом	1	1
359	противоречие а	1	1
360	в новом	1	1
361	отношение к	4	1
362	тут же	1	1
363	мы сейчас	2	1
364	друг от	1	1
365	друга и	1	1
366	как говорит	1	1
367	трудно сказать	1	1
368	в одной	3	1
369	это одно	1	1
370	по которому	1	1
371	стороны и	3	1
372	остановиться на	1	1
373	целый ряд	3	1
374	тот же	1	1
375	говорит не	1	1
376	не можем	1	1
377	говорят о	1	1
378	с какой	1	1
379	сказать о	1	1
380	за это	2	1
381	жизни так	1	1
382	что так	1	1
383	в костюме	1	1
384	и тот	1	1
385	роль в	2	1
386	имеем в	4	1
387	что отношения	1	1
388	если он	2	1
389	в наших	2	1
390	чтобы установить	1	1
391	но прежде	1	1
392	вообще не	1	1
393	нам и	1	1
394	человек не	1	1
395	он не	5	1
396	всех этих	2	1
397	в первую	1	1
398	нее и	2	1
399	ничего специфически	1	1
400	свою собственную	1	1
401	моменты которые	1	1
402	возвращение к	1	1
403	и более	2	1
404	только те	1	1
405	ему на	1	1
406	его от	1	1
407	имеем далее	1	1
408	никому не	2	1
409	будем говорить	1	1
410	в нее	2	1
411	чтобы дать	1	1
412	же не	2	1
413	на ту	1	1
414	его в	3	1
415	входит в	1	1
416	ничего удивительного	1	1
417	который уже	1	1
418	с другими	1	1
419	или просто	1	1
420	делается в	1	1
421	везде и	1	1
422	на огненном	1	1
423	данном случае	3	1
424	только одно	1	1
425	ни одной	1	1
426	к своим	1	1
427	выше гл	3	1
428	всю жизнь	2	1
429	и очень	1	1
430	для чего	1	1
431	мы видели	13	1
432	этом мифе	1	1
433	ведет к	1	1
434	такой же	2	1
435	и становится	1	1
436	меняется и	1	1
437	именно он	1	1
438	находит там	1	1
439	можно найти	4	1
440	на месте	2	1
441	надо искать	1	1
442	указать что	3	1
443	в которых	2	1
444	нашли в	1	1
445	бы что	1	1
446	которые в	1	1
447	но он	4	1
448	друг другу	2	1
449	имеем не	3	1
450	действительно есть	1	1
451	откуда я	1	1
452	их в	3	1
453	она или	2	1
454	возвращение из	1	1
455	даже в	2	1
456	народов и	1	1
457	сам он	1	1
458	и потом	2	1
459	этих трех	1	1
460	вплоть до	1	1
461	говорит если	1	1
462	пр для	1	1
463	то чего	1	1
464	в иное	1	1
465	ее с	1	1
466	и сама	1	1
467	выше это	1	1
468	на самый	1	1
469	можно ли	3	1
470	их значение	1	1
471	это мы	1	1
472	одна из	2	1
473	это то	1	1
474	имеем дело	1	1
475	сами они	1	1
476	именно с	1	1
477	на землю	2	1
478	это так	1	1
479	такая же	1	1
480	связи с	6	1
481	всего то	1	1
482	меня с	1	1
483	это уже	1	1
484	в некотором	1	1
485	есть исторически	1	1
486	однако это	3	1
487	у меня	5	1
488	а в	6	1
489	это далеко	1	1
490	обстоятельство что	1	1
491	если его	1	1
492	к себе	1	1
493	человека в	1	1
494	его за	1	1
495	всего что	1	1
496	они и	3	1
497	он видит	3	1
498	и они	4	1
499	же известно	1	1
500	что делается	2	1
501	как они	1	1
502	приходит к	1	1
503	как мы	8	1
504	что всякая	1	1
505	чтобы быть	1	1
506	только то	1	1
507	в пределах	4	1
