N	2gram	Losev_Prob_4	Literetu
1	а не	7	20
2	и в	20	19
3	может быть	9	17
4	в стихотворении	2	13
5	то же	7	12
6	и не	28	11
7	как и	6	10
8	в том	20	10
9	но и	14	10
10	в этом	9	9
11	в то	4	9
12	не может	5	9
13	такого рода	7	9
14	не только	24	8
15	и даже	9	8
16	с другой	7	8
17	слова и	1	7
18	том что	12	7
19	так и	10	7
20	с одной	1	7
21	то что	15	7
22	и на	3	6
23	в себе	12	6
24	при этом	6	6
25	однако в	2	6
26	не менее	10	6
27	себя в	2	6
28	одной стороны	1	6
29	в году	1	5
30	столь же	2	5
31	но не	5	5
32	в принципе	1	5
33	он не	2	5
34	в качестве	10	5
35	для всех	3	5
36	у нас	14	5
37	на фоне	1	5
38	то есть	27	5
39	того что	1	5
40	вместе с	5	5
41	мы не	7	4
42	того же	2	4
43	так что	6	4
44	отнюдь не	10	4
45	едва ли	10	4
46	человека в	3	4
47	для него	3	4
48	точки зрения	14	4
49	в поэме	1	4
50	не в	13	4
51	даже в	1	4
52	в области	3	4
53	в ней	7	4
54	в его	3	4
55	не случайно	1	4
56	тем что	3	4
57	прежде всего	11	4
58	в частности	2	4
59	в искусстве	1	4
60	жизни в	2	4
61	другой стороны	6	4
62	со мной	1	4
63	жизни и	5	4
64	что в	3	4
65	одним из	1	3
66	и то	2	3
67	тем же	1	3
68	и он	2	3
69	во всех	4	3
70	как к	1	3
71	поскольку в	1	3
72	в этой	4	3
73	то и	5	3
74	в нем	5	3
75	перестает быть	2	3
76	в их	1	3
77	том чтобы	2	3
78	с точки	11	3
79	тем самым	4	3
80	вплоть до	3	3
81	никогда не	1	3
82	ничего не	1	3
83	и его	10	3
84	этот путь	2	3
85	данном случае	5	3
86	и с	7	3
87	в другом	3	3
88	в художественной	1	3
89	а в	4	3
90	так как	5	3
91	себе и	3	3
92	и др	1	3
93	в данном	6	3
94	а именно	2	3
95	но это	6	3
96	в начале	3	3
97	и для	4	3
98	на свою	1	3
99	и как	3	3
100	что он	8	3
101	о себе	3	3
102	как на	1	3
103	и т	4	2
104	же как	1	2
105	и до	1	2
106	на первом	1	2
107	я по	1	2
108	на себя	1	2
109	с ее	2	2
110	в каждой	3	2
111	к своему	2	2
112	нам представляется	2	2
113	но как	3	2
114	если в	1	2
115	в истории	3	2
116	в художественном	4	2
117	все же	2	2
118	и наконец	4	2
119	и к	3	2
120	но в	8	2
121	в противоположность	1	2
122	то в	2	2
123	со своей	2	2
124	в целом	1	2
125	в нашем	12	2
126	жизнь есть	1	2
127	как он	1	2
128	и сам	1	2
129	одно и	1	2
130	русской классической	1	2
131	в каждом	1	2
132	в жизни	3	2
133	но уже	1	2
134	в них	5	2
135	нет в	2	2
136	все равно	3	2
137	с этой	1	2
138	с тем	4	2
139	он и	1	2
140	и еще	1	2
141	как бы	4	2
142	в такой	1	2
143	и без	6	2
144	с идеей	1	2
145	не к	2	2
146	случае это	1	2
147	по преимуществу	2	2
148	тем не	10	2
149	по крайней	6	2
150	не раз	2	2
151	на два	1	2
152	в основе	1	2
153	но только	2	2
154	жизни на	1	2
155	не вполне	2	2
156	перед ним	1	2
157	уже о	1	2
158	могут быть	1	2
159	даже и	13	2
160	для того	3	2
161	для себя	2	2
162	в виду	6	2
163	говоря уже	2	2
164	в ее	5	2
165	то как	1	2
166	за то	1	2
167	еще не	7	2
168	ко всему	1	2
169	для этого	2	2
170	о том	5	2
171	и что	2	2
172	для нас	6	2
173	а также	6	2
174	и только	4	2
175	крайней мере	6	2
176	было бы	14	2
177	тот же	2	2
178	одной из	4	2
179	в какой	4	2
180	друг друга	2	2
181	потому что	15	2
182	уже не	5	2
183	уже в	4	2
184	с другим	1	2
185	ни было	2	2
186	свидетельствует о	2	2
187	из них	3	2
188	не так	3	2
189	ведь это	1	2
190	в одном	4	2
191	т п	1	2
192	в конце	2	2
193	что и	3	2
194	вовсе не	21	2
195	у него	1	2
196	как раз	4	2
197	что не	4	2
198	не было	3	2
199	до конца	1	2
200	в россии	1	2
201	произведения искусства	2	2
202	как это	3	2
203	жизни а	1	2
204	и каждый	2	2
205	из которых	3	2
206	к жизни	1	2
207	а если	3	2
208	сравнении с	2	2
209	под названием	1	2
210	и нет	1	2
211	не является	10	2
212	в результате	8	2
213	а к	1	2
214	в третьем	1	2
215	хотя бы	7	2
216	с ним	4	2
217	же в	4	2
218	не говоря	3	2
219	из тех	1	2
220	не знает	1	2
221	в сравнении	2	2
222	к этой	1	2
223	в своих	1	2
224	он на	1	2
225	том числе	1	2
226	с жизнью	1	1
227	и маргарита	1	1
228	художественному образу	1	1
229	является принципом	2	1
230	это и	4	1
231	перед лицом	1	1
232	отношений в	1	1
233	и закон	2	1
234	от своей	1	1
235	обойтись без	2	1
236	для общего	1	1
237	мы имеем	6	1
238	как мы	3	1
239	что уже	1	1
240	здесь вполне	1	1
241	он как	3	1
242	но даже	4	1
243	ему в	2	1
244	в будущем	1	1
245	нам о	1	1
246	какого бы	1	1
247	оказывается что	1	1
248	и этого	1	1
249	он был	3	1
250	бы то	1	1
251	в чем	2	1
252	истории в	1	1
253	сказать и	1	1
254	самом деле	3	1
255	двести лет	1	1
256	то он	2	1
257	а он	1	1
258	иной эстетической	1	1
259	за пределы	2	1
260	относится к	2	1
261	общего с	2	1
262	друг мой	1	1
263	как в	5	1
264	стороны и	2	1
265	этой точки	1	1
266	есть в	7	1
267	как нам	1	1
268	однако не	4	1
269	когда он	1	1
270	я должен	1	1
271	это тоже	1	1
272	и художественного	1	1
273	появляется у	2	1
274	в действительности	1	1
275	с душой	1	1
276	в чем-то	1	1
277	и хотя	1	1
278	в этот	1	1
279	движение и	3	1
280	за собой	2	1
281	второго порядка	3	1
282	для которого	1	1
283	в самом	2	1
284	себе как	1	1
285	что это	2	1
286	ни один	1	1
287	все эти	16	1
288	есть их	1	1
289	и пространства	1	1
290	данной художественной	1	1
291	за их	1	1
292	в известном	2	1
293	с художественной	1	1
294	и те	1	1
295	на то	1	1
296	на юг	1	1
297	в случае	1	1
298	неба над	1	1
299	с чем	1	1
300	в ночи	1	1
301	эти и	2	1
302	жизни вообще	1	1
303	в традиционных	1	1
304	но именно	2	1
305	таково что	1	1
306	конце концов	1	1
307	всех этих	6	1
308	и вот	1	1
309	никак не	4	1
310	на земле	2	1
311	и по	2	1
312	или иных	3	1
313	таким образом	8	1
314	здесь мы	3	1
315	то ни	1	1
316	со всеми	2	1
317	только не	4	1
318	с другими	3	1
319	искусства в	1	1
320	это не	7	1
321	объективной действительности	1	1
322	он есть	1	1
323	это свидетельствует	1	1
324	всю свою	1	1
325	например с	1	1
326	и единственным	1	1
327	не служит	1	1
328	этой страшной	1	1
329	о революции	1	1
330	понятий в	1	1
331	сами эти	1	1
332	далеко не	2	1
333	в соединении	1	1
334	и подобные	1	1
335	между собою	2	1
336	эта художественная	1	1
337	в этих	5	1
338	которая так	1	1
339	будущей жизни	1	1
340	и поскольку	1	1
341	в своей	4	1
342	этого необходимо	1	1
343	для уяснения	1	1
344	бытия поскольку	1	1
345	себе а	1	1
346	от его	1	1
347	сам же	1	1
348	но эта	2	1
349	не его	1	1
350	вещей и	1	1
351	что этот	1	1
352	свой труд	1	1
353	горького в	1	1
354	и вся	1	1
355	тому что	1	1
356	что есть	1	1
357	в отношении	4	1
358	но они	2	1
359	что ему	1	1
360	не имеет	4	1
361	и притом	2	1
362	от жизни	1	1
363	этот тип	1	1
364	того и	1	1
365	казалось бы	3	1
366	в отношениях	1	1
367	имеем дело	3	1
368	до их	1	1
369	этих двух	1	1
370	по своей	1	1
371	на себе	3	1
372	во всем	2	1
373	есть не	6	1
374	связи с	3	1
375	и направляет	1	1
376	в сознании	3	1
377	этот образ	1	1
378	мы и	1	1
379	однако это	2	1
380	не станет	1	1
381	не могут	1	1
382	и вполне	5	1
383	в других	2	1
384	насилия и	1	1
385	же самое	6	1
386	числе и	1	1
387	на читателя	1	1
388	к тому	3	1
389	настолько глубоко	1	1
390	что едва	1	1
391	м булгакова	2	1
392	ничего общего	5	1
393	приходит к	2	1
394	можно и	1	1
395	и о	5	1
396	но по	2	1
397	того чтобы	2	1
398	стихах и	1	1
399	есть всех	1	1
400	свою очередь	1	1
401	здесь не	7	1
402	этого пути	1	1
403	на основе	1	1
404	к какой	1	1
405	и говорит	2	1
406	только то	1	1
407	во главе	1	1
408	в пределах	2	1
409	на свой	1	1
410	на том	1	1
411	и когда	2	1
412	же касается	1	1
413	которого нет	1	1
414	что может	1	1
415	в образе	1	1
416	можно было	4	1
417	мог бы	1	1
418	жизнь и	4	1
419	мы в	1	1
420	поэтому в	1	1
421	существующим в	1	1
422	нас и	1	1
423	в таком	6	1
424	находится в	1	1
425	вполне закономерно	1	1
426	искусства и	1	1
427	все прочие	1	1
428	одного из	1	1
429	можно сказать	5	1
430	основе своей	1	1
431	на еще	1	1
432	те или	5	1
433	на отдельные	1	1
434	однако с	1	1
435	только своей	1	1
436	и хорошо	1	1
437	здесь мыслится	1	1
438	ним и	1	1
439	бы в	1	1
440	соединении с	1	1
441	еще только	2	1
442	в литературе	2	1
443	наконец в-третьих	1	1
444	и страшной	1	1
445	для поэта	1	1
446	других художественных	1	1
447	идет по	1	1
448	но зато	1	1
449	дело с	2	1
450	мастер и	1	1
451	писателей и	1	1
452	существе своем	1	1
453	тем она	2	1
454	а после	1	1
455	мировой революции	1	1
456	в эти	1	1
457	на самого	1	1
458	этой системе	1	1
459	для писателя	1	1
460	только на	2	1
461	в единстве	1	1
462	дня рождения	1	1
463	не все	1	1
464	так по	1	1
465	а то	2	1
