1	в том что	5	9
2	в связи с	2	8
3	тем не менее	3	6
4	во всяком случае	2	6
5	и то что	1	5
6	содержит в себе	1	4
7	по крайней мере	1	4
8	дело в том	2	3
9	с точки зрения	1	3
10	в отличие от	2	3
11	на этот раз	1	3
12	более или менее	1	3
13	в то же	4	3
14	точно так же	1	3
15	то же время	4	3
16	о том что	2	3
17	не только в	6	2
18	последние дни жизни	1	2
19	на то что	2	2
20	само по себе	1	2
21	не то что	1	2
22	так и не	2	2
23	к этому времени	1	2
24	так как это	1	2
25	в свою очередь	2	2
26	как мы видели	1	2
27	в данном случае	8	2
28	сам по себе	1	2
29	и все же	2	2
30	он уже не	1	2
31	в самом начале	1	1
32	что он уже	1	1
33	что иное как	1	1
34	в том числе	1	1
35	он не может	1	1
36	не говоря о	1	1
37	и как бы	1	1
38	видел во сне	2	1
39	в той же	1	1
40	может быть и	1	1
41	и в то	1	1
42	еще в году	1	1
43	уже не только	1	1
44	в первый раз	1	1
45	и т д	1	1
46	в отрыве от	1	1
47	для того чтобы	3	1
48	потому что в	1	1
49	в этом отношении	3	1
50	что это за	1	1
51	не может быть	4	1
52	к тому же	5	1
53	было для него	1	1
54	так же в	1	1
55	на свои вопросы	1	1
56	можно сказать что	2	1
57	в самом деле	2	1
58	но все же	1	1
59	в последние дни	1	1
60	связи с этим	1	1
61	не было и	2	1
62	и о его	1	1
63	бы то ни	1	1
64	к одному из	1	1
65	не говорится но	1	1
66	в ней не	1	1
67	из них не	1	1
68	только то что	1	1
69	до сих пор	2	1
70	до известной степени	1	1
