N	3gram	Vygotskiy__7	FransuaR
1	в то же	1	9
2	прежде всего в	2	4
3	в том числе	1	4
4	как мы видели	3	4
5	после того как	1	4
6	в конце концов	1	4
7	в свою очередь	2	3
8	с точки зрения	21	3
9	мы уже говорили	1	3
10	так и в	1	3
11	в том что	13	3
12	а следовательно и	1	2
13	по отношению к	5	2
14	и до конца	1	2
15	в этом отношении	3	2
16	в большинстве случаев	2	2
17	том числе и	1	2
18	можно было бы	1	2
19	как и в	3	2
20	все они в	1	2
21	и есть то	1	2
22	начала и до	1	2
23	что у него	1	2
24	и находит свое	1	1
25	в свете нового	1	1
26	по своей природе	4	1
27	то что было	1	1
28	что иное как	1	1
29	потому что он	2	1
30	что в этом	2	1
31	имеет дело с	1	1
32	только и может	1	1
33	на самом деле	2	1
34	есть прежде всего	1	1
35	в том и	3	1
36	то же самое	5	1
37	в том же	1	1
38	со всеми ее	1	1
39	мы находим в	2	1
40	имеет в виду	3	1
41	в сущности все	1	1
42	сам по себе	1	1
43	в той же	2	1
44	таким образом на	1	1
45	на самом же	1	1
46	таким образом все	1	1
47	по аналогии с	1	1
48	до некоторой степени	1	1
49	в гораздо большей	1	1
50	в первых двух	1	1
51	все же в	1	1
52	так например в	1	1
53	мысли и слова	4	1
54	что все это	1	1
55	было представление о	2	1
56	здесь как и	1	1
57	не что иное	1	1
58	содержит в себе	3	1
59	в данном случае	5	1
60	но именно этот	1	1
61	таким образом мы	1	1
62	не только в	1	1
63	здесь не в	1	1
64	есть в этом	1	1
65	два момента во-первых	1	1
66	и в этом	1	1
67	и во всяком	1	1
68	он может и	1	1
69	о том что	4	1
70	не только для	1	1
71	то новое и	1	1
72	он говорит что	1	1
73	говорят о том	1	1
74	только после того	1	1
75	в одной плоскости	1	1
76	по ту сторону	1	1
77	есть не что	1	1
78	таким образом в	2	1
79	во всяком случае	1	1
80	том что они	2	1
81	это и есть	1	1
82	в первом случае	3	1
83	содержат в себе	3	1
84	и тем самым	4	1
85	но и для	1	1
86	с самого начала	7	1
87	как мы уже	1	1
88	здесь как мы	1	1
89	самом же деле	1	1
90	находит свое выражение	3	1
91	тот момент когда	1	1
92	мы уже упоминали	1	1
93	друг от друга	2	1
94	в этом смысле	1	1
95	по этому поводу	3	1
96	слова таким образом	1	1
97	в силу своей	1	1
98	так что в	1	1
99	она не имеет	1	1
100	в себе в	2	1
