N	2gram	Tiupa_Hudo_1	Literetu
1	и не	2	22
2	тогда как	7	17
3	в мире	3	16
4	и в	14	16
5	х годов	1	15
6	при этом	12	15
7	в этом	11	14
8	не только	12	14
9	уединенного сознания	4	14
10	но и	5	14
11	в том	12	12
12	может быть	5	12
13	а не	12	12
14	то что	8	12
15	в частности	5	11
16	я и	2	10
17	своего рода	7	10
18	не в	7	10
19	такого рода	3	10
20	то же	9	9
21	так и	13	9
22	в то	8	9
23	того что	4	9
24	в е	2	8
25	в этой	8	8
26	в жизни	1	8
27	том что	16	8
28	не может	7	8
29	к себе	5	8
30	как бы	7	8
31	в своей	10	7
32	тем самым	1	7
33	же время	8	7
34	только в	5	7
35	себя в	4	7
36	в противовес	2	7
37	со стороны	3	7
38	точки зрения	5	7
39	я в	1	7
40	еще не	7	6
41	с его	5	6
42	в себе	11	6
43	состоит в	2	6
44	в другом	2	6
45	о том	12	6
46	художественного мышления	6	6
47	и его	5	6
48	в его	8	6
49	и т.п	1	6
50	с другой	1	6
51	к тому	7	6
52	в отличие	1	5
53	отличие от	1	5
54	как в	8	5
55	всего лишь	4	5
56	в целом	2	5
57	лишь в	3	5
58	это не	7	5
59	соответствии с	1	5
60	как и	9	5
61	что я	2	5
62	в основе	1	5
63	этом отношении	3	5
64	в ее	3	5
65	что он	9	5
66	в качестве	9	5
67	именно в	7	5
68	а в	7	5
69	но не	3	4
70	по отношению	8	4
71	в рамках	2	4
72	хотя и	2	4
73	входит в	1	4
74	должно быть	2	4
75	место в	1	4
76	однако в	2	4
77	даже в	3	4
78	никогда не	6	4
79	в тексте	3	4
80	данном случае	1	4
81	а также	3	4
82	в жизнь	1	4
83	с одной	1	4
84	в начале	2	4
85	из них	4	4
86	одно из	1	4
87	в одном	1	4
88	как будто	4	4
89	как у	1	4
90	в природе	1	4
91	до конца	2	4
92	и ты	2	4
93	одной стороны	1	4
94	в данном	1	4
95	и для	3	4
96	жизни в	6	4
97	отношению к	8	4
98	например в	2	3
99	самом деле	5	3
100	едва ли	3	3
101	той же	2	3
102	с ее	2	3
103	но уже	1	3
104	личности с	1	3
105	разумеется не	1	3
106	в сторону	1	3
107	отнюдь не	3	3
108	однако не	1	3
109	усматривает в	1	3
110	и как	1	3
111	и к	4	3
112	но в	5	3
113	то в	4	3
114	на его	2	3
115	в глазах	6	3
116	и тем	1	3
117	в слове	1	3
118	в г	1	3
119	с точки	3	3
120	только для	2	3
121	себе самому	3	3
122	однако если	1	3
123	по своей	4	3
124	потому что	5	3
125	личности в	7	3
126	для его	1	3
127	все еще	2	3
128	еще в	3	3
129	не случайно	7	3
130	прежде всего	11	3
131	между тем	8	3
132	вслед за	1	3
133	ни к	2	3
134	уже не	7	3
135	в самом	4	3
136	наконец в	1	3
137	о чем	1	3
138	и а	5	3
139	как это	1	3
140	в иных	1	3
141	там где	1	3
142	в романе	1	3
143	на смену	1	3
144	жизни и	5	3
145	в первом	1	2
146	установка на	1	2
147	для своего	2	2
148	как мы	3	2
149	вопрос о	2	2
150	как оказалось	1	2
151	я не	1	2
152	жизни как	2	2
153	и на	3	2
154	время в	1	2
155	во всех	1	2
156	отказ от	2	2
157	а и	2	2
158	отношение к	1	2
159	оказывается не	1	2
160	не согласиться	2	2
161	культурном контексте	1	2
162	стороны и	1	2
163	все же	3	2
164	когда он	1	2
165	я к	1	2
166	не знает	2	2
167	художественного события	1	2
168	так или	2	2
169	он в	1	2
170	раз в	2	2
171	на то	4	2
172	в нем	3	2
173	последнее имеет	1	2
174	он все	1	2
175	о которой	1	2
176	в первой	6	2
177	не как	1	2
178	и вот	1	2
179	том чтобы	1	2
180	в творческом	3	2
181	человека в	6	2
182	то ни	1	2
183	и с	4	2
184	его в	3	2
185	было бы	6	2
186	и даже	3	2
187	далеко не	1	2
188	со своими	1	2
189	он и	1	2
190	несмотря на	4	2
191	еще раз	2	2
192	и ее	1	2
193	к предмету	1	2
194	от себя	2	2
195	всякий раз	1	2
196	и другого	1	2
197	вплоть до	1	2
198	быть может	7	2
199	в конце	4	2
200	и наоборот	1	2
201	по себе	2	2
202	нас к	1	2
203	автора и	2	2
204	между людьми	1	2
205	не менее	5	2
206	художника и	1	2
207	как о	1	2
208	того чтобы	3	2
209	о природе	3	2
210	текста и	1	2
211	жизни не	1	2
212	как раз	4	2
213	же самое	1	2
214	следует признать	1	2
215	и напротив	1	2
216	полном соответствии	1	2
217	для себя	3	2
218	в ситуации	1	2
219	первой половине	3	2
220	что у	3	2
221	ориентировано на	1	2
222	во второй	5	2
223	если бы	3	2
224	о нем	3	2
225	из рассказа	3	2
226	на страницах	1	2
227	одного из	1	2
228	можно сказать	4	2
229	в эстетической	1	2
230	во втором	1	2
231	и только	1	2
232	и об	2	2
233	в лице	3	2
234	как например	1	2
235	но с	2	2
236	здесь не	2	2
237	с ними	2	2
238	субъекта в	1	2
239	связи с	4	2
240	решающее значение	1	2
241	за ним	2	2
242	к своим	1	2
243	ни с	1	2
244	для него	10	2
245	собственного я	1	2
246	тем что	3	2
247	ты для	1	2
248	и героя	1	2
249	или иначе	2	2
250	дело разумеется	1	2
251	себя и	2	2
252	что не	2	2
253	не означает	2	2
254	в полном	1	2
255	и потому	2	2
256	xix века	1	2
257	к жизни	5	2
258	быть только	1	2
259	человек с	1	2
260	на свете	1	2
261	быть не	1	2
262	с этой	2	2
263	своей жизни	2	2
264	скажем в	1	2
265	один из	4	2
266	по аналогии	1	2
267	но одновременно	3	2
268	что в	6	2
269	в каждой	1	2
270	внимание на	2	2
271	же в	3	2
272	романа и	1	2
273	не я	1	2
274	причастность к	1	2
275	в свою	1	2
276	эти слова	2	2
277	диалог согласия	1	2
278	но еще	2	2
279	еще и	1	2
280	в своих	3	2
281	героя как	1	2
282	русской литературы	1	2
283	писателей в	1	2
284	искусства слова	1	1
285	как известно	1	1
286	к произведениям	1	1
287	и т	11	1
288	в личностном	1	1
289	и хотя	1	1
290	начинается с	2	1
291	и то	1	1
292	что произведение	1	1
293	отметим что	2	1
294	на самом	2	1
295	тех же	1	1
296	в стороне	1	1
297	это и	1	1
298	идет о	3	1
299	я напротив	1	1
300	его же	1	1
301	по преимуществу	3	1
302	и до	1	1
303	из его	1	1
304	исходит из	1	1
305	оно было	2	1
306	наиболее существенным	1	1
307	с таким	1	1
308	положение при	1	1
309	века в	1	1
310	и за	1	1
311	по его	1	1
312	мы уже	4	1
313	к художественному	2	1
314	ней есть	1	1
315	факторов художественного	1	1
316	одних и	1	1
317	коренится в	1	1
318	этом не	1	1
319	в последнем	1	1
320	в каждый	1	1
321	в решении	1	1
322	говорить о	3	1
323	само слово	1	1
324	принадлежит к	1	1
325	жизненной позиции	1	1
326	в порыве	1	1
327	принято называть	1	1
328	анекдотов но	1	1
329	целого в	1	1
330	но напротив	1	1
331	художественности как	2	1
332	этот как	1	1
333	и он	5	1
334	субъектов жизни	1	1
335	в ней	4	1
336	и мысль	1	1
337	начало и	1	1
338	в xix	1	1
339	он сам	1	1
340	мысли и	1	1
341	в чем	1	1
342	и себе	1	1
343	как путь	1	1
344	как правило	6	1
345	сознания не	1	1
346	если в	2	1
347	конечном счете	2	1
348	человеческих отношений	5	1
349	впечатления бахтин	1	1
350	художественного впечатления	1	1
351	в зеркале	2	1
352	я впоследствии	1	1
353	друг от	1	1
354	нет и	1	1
355	ментального кризиса	1	1
356	человеку и	1	1
357	картины жизни	1	1
358	этих словах	2	1
359	внешних и	1	1
360	к сожалению	1	1
361	здесь очевидно	1	1
362	в центре	4	1
363	первый взгляд	1	1
364	с этим	3	1
365	в художественном	2	1
366	встречи с	1	1
367	действительности же	2	1
368	в своем	4	1
369	она как	1	1
370	воззрений на	1	1
371	что касается	1	1
372	драматизм и	1	1
373	перед нами	5	1
374	он себе	1	1
375	сознания в	1	1
376	это тоже	1	1
377	в плену	1	1
378	для которой	1	1
379	более или	1	1
380	практически невозможно	1	1
381	в этот	1	1
382	или иную	2	1
383	с длинным	1	1
384	за собой	1	1
385	видения мира	1	1
386	жизни еще	1	1
387	нет дела	1	1
388	художника перед	1	1
389	состоит как	1	1
390	принадлежал к	1	1
391	жизни так	2	1
392	бы не	1	1
393	т п	8	1
394	ни одна	1	1
395	уже в	1	1
396	в творческих	1	1
397	как он	2	1
398	еще одна	1	1
399	так сказать	2	1
400	в общении	1	1
401	вообще не	1	1
402	наш взгляд	2	1
403	в определенном	1	1
404	от мыслей	2	1
405	тем не	4	1
406	он не	4	1
407	чтобы обрести	1	1
408	ключ к	2	1
409	мышления или	1	1
410	в восприятии	1	1
411	актуальной для	1	1
412	художественного высказывания	1	1
413	творческой памяти	1	1
414	в силу	1	1
415	жизнью и	2	1
416	в акте	1	1
417	содержит в	1	1
418	к такого	1	1
419	серьезность и	1	1
420	не бывает	2	1
421	и личного	1	1
422	а то	2	1
423	его не	1	1
424	которой уже	1	1
425	первую очередь	2	1
426	самым его	1	1
427	что неизбежно	1	1
428	матери и	2	1
429	весь мир	1	1
430	обращаются к	1	1
431	литературного произведения	1	1
432	своей художественной	1	1
433	все равно	2	1
434	писателя по	1	1
435	в самую	1	1
436	этого не	1	1
437	и уже	1	1
438	здесь всего	1	1
439	говорится о	2	1
440	в чистом	1	1
441	в начальных	1	1
442	этом в	1	1
443	и того	1	1
444	истории русской	1	1
445	на пути	1	1
446	в сверхличном	1	1
447	на первый	1	1
448	в первую	2	1
449	что создает	1	1
450	в ходе	3	1
451	она сама	1	1
452	этой связи	4	1
453	однако подлинная	1	1
454	индивидуальной жизни	2	1
455	на месте	1	1
456	во времена	1	1
457	в их	2	1
458	каким был	1	1
459	не столько	2	1
460	прибегает к	2	1
461	жизни с	1	1
462	по отдельности	1	1
463	впадая в	1	1
464	художественного мира	2	1
465	но это	1	1
466	по характеристике	1	1
467	другом и	1	1
468	но он	3	1
469	друг другу	1	1
470	сознание что	1	1
471	не тем	1	1
472	как от	2	1
473	бы быть	1	1
474	в предыдущем	1	1
475	возвращается к	3	1
476	вовсе не	1	1
477	личность в	1	1
478	эстетической природы	2	1
479	сам он	1	1
480	и герой	2	1
481	например и	1	1
482	тому что	4	1
483	в отношении	1	1
484	чистом виде	1	1
485	а а	2	1
486	она не	4	1
487	извне и	1	1
488	при всей	2	1
489	в русской	4	1
490	мысли в	1	1
491	чтобы в	1	1
492	и остается	1	1
493	концепция личности	2	1
494	пожалуй единственное	1	1
495	с и	2	1
496	что ей	1	1
497	в самых	1	1
498	исчезает из	1	1
499	для всего	2	1
500	только не	1	1
501	мышления и	2	1
502	не имеет	2	1
503	сердце героя	1	1
504	таинственной и	1	1
505	на наш	2	1
506	слова как	2	1
507	позиции уединенного	1	1
508	отступает под	1	1
509	в ком	1	1
510	к концу	1	1
511	той самой	1	1
512	ему не	2	1
513	ведь все	1	1
514	творческом наследии	1	1
515	в действительности	4	1
516	к той	1	1
517	xx века	1	1
518	когда мы	1	1
519	предстает субъектом	1	1
520	он один	1	1
521	значительной степени	2	1
522	и громко	1	1
523	жить в	1	1
524	она же	1	1
525	и мне	1	1
526	к истокам	1	1
527	души все	1	1
528	ничего общего	1	1
529	не одного	1	1
530	на наших	1	1
531	что принято	1	1
532	приходит к	1	1
533	в театре	3	1
534	моя жизнь	1	1
535	и о	4	1
536	от друга	1	1
537	в виду	1	1
538	свою очередь	1	1
539	но при	1	1
540	человеческой личности	1	1
541	и от	4	1
542	при котором	2	1
543	авторской иронии	1	1
544	по сути	1	1
545	так в	2	1
546	со мною	2	1
547	читателя в	6	1
548	на том	2	1
549	творческое наследие	2	1
550	нельзя не	1	1
551	времени и	1	1
552	уточняется в	1	1
553	соответствующую ей	1	1
554	и прочих	1	1
555	здесь нет	1	1
556	жизни о	1	1
557	том как	3	1
558	жизнь и	1	1
559	и внешней	1	1
560	лишь то	1	1
561	поведения как	1	1
562	начинается именно	1	1
563	тех кто	2	1
564	и т.д	1	1
565	на этой	1	1
566	на вопрос	2	1
567	столь же	4	1
568	второй половине	2	1
569	говорит об	1	1
570	но мы	1	1
571	начинается и	2	1
572	такова что	1	1
573	диаметрально противоположны	2	1
574	с того	2	1
575	как было	1	1
576	в значительной	2	1
577	посмотрел на	1	1
578	нас в	1	1
579	в конечном	2	1
580	а во	1	1
581	героя при	2	1
582	на нее	1	1
583	восходит к	1	1
584	не со	1	1
585	его личности	2	1
586	творчества в	1	1
587	когда оно	1	1
588	эти два	1	1
589	конструктивных принципов	1	1
590	бы в	1	1
591	в бытовой	2	1
592	непосредственно в	1	1
593	также в	2	1
594	по своим	1	1
595	и она	1	1
596	это точка	1	1
597	в литературе	3	1
598	жизни его	1	1
599	людей а	2	1
600	но так	1	1
601	автора героя	2	1
602	в двух	1	1
603	трудно не	1	1
604	среди других	1	1
605	одной из	2	1
606	выдержана в	1	1
607	мы вместе	1	1
608	жизнь их	1	1
609	будто бы	3	1
610	героя словно	1	1
