N	3gram	Bakhtin_Pr_3	Problema
1	с точки зрения	4	11
2	той или иной	2	11
3	тем не менее	2	10
4	в том что	1	8
5	в той или	2	7
6	по крайней мере	3	6
7	с другой стороны	3	6
8	в данном случае	1	5
9	но даже и	1	4
10	во всяком случае	5	4
11	не только не	1	4
12	на самом деле	10	3
13	в этом смысле	4	3
14	бы даже и	1	3
15	вместе с тем	2	3
16	и во всяком	1	3
17	о том что	2	3
18	и ни в	1	3
19	и т д	2	3
20	хотя и не	1	2
21	в редчайших случаях	1	2
22	у меня в	1	2
23	и в других	1	2
24	хотя бы и	2	2
25	как будто бы	1	2
26	даже и не	1	2
27	и не было	1	2
28	не только для	1	2
29	вовсе не являются	1	2
30	для того чтобы	1	2
31	самом же деле	1	2
32	на самом же	1	2
33	чем иным как	1	2
34	не чем иным	1	2
35	и прежде всего	4	2
36	не может обойтись	1	2
37	в то же	12	2
38	и больше ничего	1	2
39	сама по себе	2	2
40	вовсе не является	1	2
41	к тому же	2	2
42	и только в	1	2
43	если бы он	1	1
44	должны были бы	1	1
45	в виду и	1	1
46	но все же	1	1
47	если бы тот	1	1
48	к самодовлению и	1	1
49	в чем не	2	1
50	о великом инквизиторе	1	1
51	еще далеко не	2	1
52	братьях карамазовых в	1	1
53	легенда о великом	1	1
54	как и во	1	1
55	как нам кажется	1	1
56	и все эти	1	1
57	что же касается	1	1
58	в нем и	1	1
59	как раз и	2	1
60	и не в	3	1
61	но все это	2	1
62	вообще нет ничего	1	1
63	и не может	2	1
64	как мы сказали	1	1
65	и в то	5	1
66	что он не	1	1
67	по себе и	1	1
68	бы то ни	4	1
69	ни в чем	2	1
70	сохранить за собой	1	1
71	говорит о себе	1	1
72	всего то что	1	1
73	за то что	1	1
74	говорит что он	1	1
75	и кажется что	1	1
76	почти никогда не	1	1
77	на первом плане	1	1
78	одно и то	1	1
79	до сих пор	1	1
80	и то что	1	1
81	как и его	1	1
82	так же необходимо	1	1
83	прежде всего как	1	1
84	то ни было	4	1
85	то что казалось	1	1
86	в конце концов	3	1
87	в чем же	1	1
88	и как бы	1	1
89	до того что	1	1
90	всяком случае не	1	1
91	не в виде	1	1
92	к другому и	2	1
93	прежде всего в	1	1
94	в отношениях к	1	1
95	друг к другу	1	1
96	вопрос о том	1	1
97	себя но на	1	1
98	все это было	3	1
99	в себе все	1	1
100	независимо от их	1	1
101	нет ни одного	1	1
102	в этом произведении	1	1
103	а вместе с	1	1
104	то что в	1	1
105	так и в	2	1
106	и вместе с	1	1
107	быть даже и	1	1
108	в свою очередь	1	1
109	и т п	6	1
110	очень далек от	1	1
111	но и для	1	1
112	с самого начала	8	1
113	прежде всего с	1	1
114	ни один не	1	1
115	в романах достоевского	3	1
116	а может быть	2	1
117	на то что	1	1
118	мы вовсе не	1	1
119	у достоевского нет	2	1
120	так как здесь	1	1
121	т д и	1	1
122	друг друга но	1	1
123	в братьях карамазовых	3	1
124	к тому что	1	1
125	это вовсе не	1	1
126	она в то	1	1
127	выходит за пределы	2	1
128	как и в	1	1
129	для этого необходимо	2	1
130	именно потому что	2	1
131	может быть даже	3	1
