N	2gram	Bakhtin_fo_2	Istorich
1	и в	46	24
2	не только	11	21
3	что он	3	21
4	и т	14	17
5	т д	3	16
6	этих случаях	1	16
7	может быть	7	14
8	не может	2	14
9	что в	5	13
10	в этих	3	13
11	мы имеем	2	12
12	как в	4	12
13	в этом	22	12
14	и здесь	1	12
15	но и	9	11
16	это не	2	10
17	том что	4	10
18	и что	1	10
19	у него	9	10
20	мы видим	2	10
21	а в	3	10
22	все же	6	9
23	с другой	2	9
24	не в	9	9
25	о том	4	9
26	потому что	8	9
27	и другие	3	9
28	то же	8	8
29	еще не	6	8
30	что и	3	8
31	так как	6	8
32	другой стороны	1	8
33	а не	4	8
34	все это	6	8
35	во всех	11	7
36	то что	7	7
37	таким образом	3	7
38	мы видели	2	7
39	одна из	1	7
40	с собой	1	7
41	что здесь	2	7
42	один из	2	7
43	в том	10	7
44	вместе с	9	7
45	но не	5	6
46	как он	2	6
47	в нем	5	6
48	он не	5	6
49	всех этих	7	6
50	об этом	1	6
51	как и	8	6
52	и все	6	6
53	того что	3	6
54	только в	11	6
55	тем что	3	6
56	так же	2	6
57	с этой	4	6
58	во время	10	6
59	мы увидим	1	6
60	тридевять земель	1	5
61	в чем	1	5
62	с одной	2	5
63	отношение к	3	5
64	но в	10	5
65	имеем в	3	5
66	за тридевять	1	5
67	здесь мы	3	5
68	с ним	4	5
69	так и	7	5
70	одной стороны	1	5
71	там где	2	5
72	в тех	1	5
73	видно что	1	5
74	начинается с	1	4
75	мы уже	9	4
76	мы не	1	4
77	первый взгляд	1	4
78	задачи не	1	4
79	как бы	10	4
80	при этом	6	4
81	мы можем	1	4
82	но все	1	4
83	на первый	3	4
84	точки зрения	10	4
85	царя в	1	4
86	в их	3	4
87	по существу	5	4
88	не имеет	1	4
89	никогда не	6	4
90	так в	1	4
91	представления о	1	4
92	ли он	1	4
93	то и	1	4
94	вовсе не	13	4
95	когда герой	1	4
96	ее на	1	4
97	если не	2	4
98	в данном	2	4
99	в состоянии	1	4
100	и не	9	4
101	есть и	4	4
102	например в	1	3
103	к сыну	1	3
104	видеть в	1	3
105	и он	4	3
106	в различных	1	3
107	с его	1	3
108	герой не	1	3
109	себе и	1	3
110	что они	4	3
111	кроме того	3	3
112	к себе	4	3
113	хотя и	3	3
114	когда он	1	3
115	и наконец	6	3
116	из этих	4	3
117	в дальнейшем	5	3
118	после этого	2	3
119	в мифах	1	3
120	и по	3	3
121	его в	6	3
122	в них	7	3
123	которой он	2	3
124	и становится	2	3
125	представление о	2	3
126	вопрос о	1	3
127	в конце	2	3
128	как мы	6	3
129	и его	12	3
130	связи с	8	3
131	из одного	1	3
132	должны быть	1	3
133	данном случае	1	3
134	и этим	1	3
135	не столько	1	3
136	в образе	4	3
137	него и	2	3
138	приходит к	1	3
139	в качестве	3	3
140	чаще всего	1	3
141	так что	4	3
142	уже в	4	3
143	между прочим	1	3
144	и даже	3	3
145	после смерти	1	3
146	этой точки	1	3
147	сих пор	2	3
148	но это	2	3
149	следующим образом	1	3
150	ее в	3	3
151	с тех	1	2
152	мы здесь	1	2
153	здесь и	1	2
154	из самых	2	2
155	почти всегда	2	2
156	свое место	1	2
157	не имеют	1	2
158	кто бы	1	2
159	кости и	1	2
160	время как	1	2
161	и ее	1	2
162	их не	2	2
163	того же	3	2
164	и на	7	2
165	не знал	1	2
166	но конечно	1	2
167	если в	2	2
168	на небе	2	2
169	новые отношения	1	2
170	что во	1	2
171	в одной	2	2
172	его на	1	2
173	с этим	5	2
174	этом же	1	2
175	что по	1	2
176	но эта	2	2
177	в самом	1	2
178	та же	3	2
179	в которой	1	2
180	все эти	5	2
181	еще один	1	2
182	им в	1	2
183	и тот	1	2
184	ее как	1	2
185	под землей	2	2
186	вообще не	1	2
187	на его	1	2
188	связанные с	5	2
189	на земле	2	2
190	так например	1	2
191	раз он	1	2
192	было бы	2	2
193	должен был	1	2
194	и тем	1	2
195	участие в	1	2
196	ни в	1	2
197	сам он	1	2
198	даже там	1	2
199	в один	1	2
200	в царстве	2	2
201	в преисподнюю	1	2
202	в котором	4	2
203	наконец они	1	2
204	к этому	3	2
205	него есть	2	2
206	но он	2	2
207	ее так	1	2
208	в пропасть	1	2
209	тому что	1	2
210	она не	2	2
211	вплоть до	2	2
212	в таких	1	2
213	в то	5	2
214	на него	1	2
215	не по	1	2
216	в основе	6	2
217	если кто	2	2
218	во всем	1	2
219	в золотом	1	2
220	не могут	1	2
221	лежит в	2	2
222	же что	1	2
223	как только	1	2
224	и это	2	2
225	но при	1	2
226	связи со	1	2
227	без всякого	2	2
228	в ее	1	2
229	нами выше	1	2
230	царя и	1	2
231	то время	1	2
232	они должны	1	2
233	иной мир	1	2
234	имеется в	1	2
235	но здесь	2	2
236	все дело	1	2
237	там же	1	2
238	все его	4	2
239	доходит до	1	2
240	в ряд	9	2
241	в форме	3	2
242	сюда же	2	2
243	все в	2	2
244	тем более	3	2
245	на острове	4	2
246	герой в	1	2
247	здесь не	2	2
248	и дело	1	2
249	тот же	3	2
250	близок к	1	2
251	и так	2	2
252	задачи на	1	2
253	ноги и	1	2
254	по этому	1	2
255	конечно не	4	2
256	уже не	3	2
257	не можем	1	2
258	и у	5	2
259	на свое	1	2
260	что не	1	2
261	из них	8	2
262	характерно что	2	2
263	ни с	1	2
264	прежде всего	14	2
265	к ним	2	2
266	в особенности	6	2
267	и вернуться	1	2
268	до сих	2	2
