N	3gram	Propp_Isto_2	Myshleni
1	в том что	5	31
2	с одной стороны	3	9
3	с другой стороны	2	8
4	смысле этого слова	1	7
5	друг с другом	1	7
6	и то же	1	6
7	можно было бы	3	5
8	так же как	4	5
9	не только не	1	5
10	и той же	1	4
11	мы обратимся к	1	4
12	одной и той	1	4
13	на то что	2	4
14	в обоих случаях	1	3
15	в этом случае	5	3
16	вместе с тем	5	3
17	с тем что	3	3
18	точно так же	6	3
19	в связи с	4	3
20	о том что	2	3
21	но так как	1	2
22	так как в	2	2
23	и не только	1	2
24	в отличие от	1	2
25	но и в	2	2
26	мы видим в	1	2
27	не подлежит никакому	1	2
28	подлежит никакому сомнению	1	2
29	в высшей степени	1	2
30	мы видим что	5	2
31	но вместе с	1	2
32	в следующей главе	1	2
33	том что они	1	2
34	это значит что	1	2
35	подобно тому как	3	2
36	мы видели что	1	2
37	на одной и	1	2
38	том что в	1	1
39	в тот момент	2	1
40	не в состоянии	1	1
41	что иное как	2	1
42	переходную ступень от	1	1
43	так как это	1	1
44	можем сказать что	1	1
45	как показывает исследование	1	1
46	так же и	3	1
47	мы узнаем что	1	1
48	ее в целом	1	1
49	на самом деле	2	1
50	о том как	1	1
51	так как оно	1	1
52	в зависимости от	1	1
53	на задний план	1	1
54	что он не	4	1
55	того что такое	1	1
56	вместо того чтобы	2	1
57	до сих пор	6	1
58	и здесь мы	1	1
59	но если мы	1	1
60	что мы назвали	1	1
61	в разных языках	1	1
62	что дает нам	1	1
63	мы видели также	1	1
64	на этой стадии	1	1
65	не только в	4	1
66	же и в	1	1
67	как один из	1	1
68	параллельно с этим	1	1
69	настоящем смысле этого	1	1
70	к тому же	2	1
71	уже очень рано	2	1
72	не может быть	2	1
73	не только у	1	1
74	на вопрос о	1	1
75	по отношению к	3	1
76	так например в	1	1
77	тем что в	1	1
78	что наряду с	1	1
79	мы можем сказать	1	1
80	с самого начала	2	1
81	они должны были	4	1
82	но все же	4	1
83	мы знаем что	10	1
84	тот момент когда	2	1
85	друг от друга	1	1
86	в этих случаях	8	1
87	не только на	1	1
88	после того как	2	1
89	с которыми он	1	1
90	не что иное	2	1
91	и его значения	1	1
92	тем не менее	1	1
93	том что он	1	1
94	мы увидим что	3	1
95	приводят нас к	1	1
96	может быть даже	1	1
