N	3gram	Bakhtin_Pr_3	Myslijsy
1	во всяком случае	5	7
2	в том что	1	7
3	и того же	1	6
4	в свою очередь	1	6
5	одного и того	1	6
6	по крайней мере	3	5
7	тем не менее	2	5
8	а между тем	3	4
9	подобно тому как	2	4
10	до сих пор	1	4
11	заключает в себе	1	4
12	на то что	1	3
13	смысле этого слова	2	3
14	может быть не	1	3
15	но тем не	1	3
16	и т п	6	3
17	как бы ни	1	3
18	и т д	2	3
19	то все же	2	2
20	на самом деле	10	2
21	как и во	1	2
22	не может обойтись	1	2
23	то что в	1	2
24	одно и то	1	2
25	с другой стороны	3	2
26	для того чтобы	1	2
27	независимо от их	1	2
28	то же время	12	2
29	так и в	2	2
30	не может быть	6	2
31	с самого начала	8	2
32	а тогда когда	1	2
33	в этом смысле	4	2
34	в то же	12	2
35	и то же	1	2
36	сама по себе	2	2
37	если бы он	1	1
38	не может ни	1	1
39	сплошь да рядом	1	1
40	один и тот	1	1
41	с другими при	1	1
42	что с ним	1	1
43	и для самого	1	1
44	его мысль о	1	1
45	потому что в	1	1
46	есть раз навсегда	1	1
47	становится для него	1	1
48	бы ни был	1	1
49	большей или меньшей	1	1
50	то что они	1	1
51	но и по	1	1
52	но даже и	1	1
53	т д и	1	1
54	что же касается	1	1
55	потому что не	1	1
56	не приводит в	1	1
57	оно должно быть	1	1
58	ни в ком	1	1
59	и в других	1	1
60	т п а	1	1
61	в отличие от	2	1
62	друг на друга	2	1
63	себя и для	1	1
64	по себе и	1	1
65	бы то ни	4	1
66	и не может	2	1
67	не может но	1	1
68	со всех сторон	1	1
69	и не в	3	1
70	главным образом в	1	1
71	вместе с тем	2	1
72	может и не	1	1
73	не знал что	1	1
74	потому что тогда	1	1
75	как и в	1	1
76	то ни было	4	1
77	и слово с	1	1
78	себя и других	1	1
79	я этого не	2	1
80	в себе как	1	1
81	то что он	1	1
82	во всех отношениях	1	1
83	в большей или	1	1
84	друг к другу	1	1
85	и тот же	1	1
86	на вопрос что	1	1
87	в общем не	1	1
88	то что я	2	1
89	и как бы	1	1
90	в этом случае	2	1
91	он в то	1	1
92	о том что	2	1
93	мы можем сказать	1	1
94	и в самом	3	1
95	что и в	1	1
96	вопрос о том	1	1
97	но все эти	1	1
98	но все же	1	1
99	с тем с	1	1
100	этого слова и	2	1
101	в большинстве случаев	2	1
102	мог бы быть	1	1
103	это как бы	1	1
104	в нем совсем	1	1
105	для него как	1	1
106	и в этом	2	1
107	и в слове	2	1
108	переходит в другой	1	1
109	обратим внимание на	1	1
110	мы видели что	1	1
