N	3gram	Bakhtin_Fr_8	Istorich
1	до сих пор	8	5
2	и то что	1	5
3	с другой стороны	2	4
4	не может быть	2	4
5	в данном случае	2	3
6	в некоторых случаях	1	3
7	по сравнению с	1	3
8	мы видели что	3	3
9	как мы видели	2	3
10	о том что	2	2
11	в средние века	2	2
12	то же самое	1	2
13	в таких случаях	1	2
14	в точности соответствует	1	2
15	так и в	1	2
16	в главе о	1	2
17	после того как	1	2
18	в связи с	3	2
19	более высокую ступень	1	1
20	и в таких	1	1
21	и даже позже	1	1
22	здесь перед нами	1	1
23	подобно тому как	1	1
24	в том числе	3	1
25	и целый ряд	1	1
26	но и другие	1	1
27	не можем здесь	1	1
28	таким образом к	1	1
29	из которых он	1	1
30	но и в	1	1
31	мы видим в	1	1
32	в приложении к	1	1
33	и др в	2	1
34	образом связан с	1	1
35	это совершенно точно	1	1
36	и в других	1	1
37	может быть и	1	1
38	и могут быть	1	1
39	о том как	1	1
40	к нему к	1	1
41	в ход действия	1	1
42	не потому что	1	1
43	если бы мы	1	1
44	и на котором	1	1
45	таким образом и	3	1
46	и вместе с	1	1
47	во всех этих	1	1
48	и с этой	1	1
49	не в том	1	1
50	и в саду	1	1
51	и в особенности	2	1
52	вместе с тем	1	1
53	мы не можем	1	1
54	в античности и	1	1
55	в то время	2	1
56	сих пор этот	1	1
57	но он не	1	1
58	приведем еще один	1	1
59	можно сказать что	2	1
60	как мы видим	1	1
61	в большинстве случаев	6	1
62	иначе чем это	1	1
63	и во всем	1	1
64	мы видим что	2	1
65	в узком смысле	2	1
66	но мы уже	1	1
67	друг за другом	1	1
68	теснейшим образом связан	1	1
69	как и в	4	1
70	глаз ушей и	1	1
