N	2gram	Losev_Prob_2	Istorich
1	и в	35	22
2	мы имеем	1	19
3	в этом	17	17
4	и т	6	16
5	т е	1	16
6	т д	6	15
7	что в	11	15
8	не только	24	14
9	но и	16	12
10	и не	37	12
11	в этих	4	11
12	может быть	18	11
13	или в	2	11
14	но в	6	10
15	таким образом	4	10
16	еще не	10	10
17	в нем	1	9
18	что и	2	9
19	в том	12	9
20	что он	4	9
21	вместе с	2	9
22	как мы	5	8
23	что они	3	8
24	не знаю	1	8
25	с этим	5	8
26	том что	19	8
27	но не	4	7
28	то что	38	7
29	и здесь	4	7
30	мы должны	3	7
31	уже не	8	7
32	так как	7	7
33	с другой	6	7
34	другой стороны	5	7
35	этих случаях	1	7
36	к этому	1	7
37	то же	5	6
38	мы уже	3	6
39	не вполне	4	6
40	не все	4	6
41	это не	1	6
42	во время	1	6
43	ничего не	10	6
44	связи с	5	6
45	возможно что	1	6
46	все еще	4	6
47	если бы	4	6
48	в них	2	6
49	что здесь	1	6
50	то и	4	6
51	друг друга	1	6
52	мы можем	6	6
53	а не	10	6
54	а в	4	6
55	с большим	1	5
56	все же	8	5
57	он не	2	5
58	что она	4	5
59	здесь мы	3	5
60	в этой	9	5
61	тем не	12	5
62	не менее	13	5
63	к нему	2	5
64	в свете	3	5
65	того что	12	5
66	один из	3	5
67	так что	11	5
68	до сих	4	5
69	в частности	5	5
70	или по	4	5
71	есть и	1	5
72	этом случае	7	5
73	сих пор	4	5
74	одним из	1	4
75	мы здесь	3	4
76	и на	5	4
77	все эти	7	4
78	отношение к	1	4
79	не в	2	4
80	имеем в	2	4
81	на этом	1	4
82	и с	10	4
83	о связи	1	4
84	у нас	18	4
85	как это	1	4
86	дом и	1	4
87	и его	1	4
88	тем что	4	4
89	что на	4	4
90	она не	3	4
91	в пределах	1	4
92	в дальнейшем	1	4
93	находится в	1	4
94	только в	14	4
95	белый цвет	1	4
96	а именно	6	4
97	они не	1	4
98	в данном	10	4
99	для нас	9	4
100	не может	13	4
101	несколько лет	1	3
102	их и	1	3
103	если я	2	3
104	имеет свою	1	3
105	что иное	3	3
106	я не	1	3
107	представление о	5	3
108	и ее	2	3
109	и говорят	1	3
110	иное как	3	3
111	со стороны	1	3
112	и как	4	3
113	и к	3	3
114	выше мы	1	3
115	в целом	3	3
116	представляет собой	2	3
117	из этих	3	3
118	их в	4	3
119	его в	3	3
120	было бы	8	3
121	должен был	1	3
122	для них	3	3
123	все равно	3	3
124	далеко не	4	3
125	как и	5	3
126	должны были	3	3
127	не будем	4	3
128	можно ли	6	3
129	никогда не	1	3
130	потому что	13	3
131	а мы	1	3
132	однако это	2	3
133	к тому	3	3
134	о том	18	3
135	но по	1	3
136	здесь не	2	3
137	данном случае	5	3
138	уже с	2	3
139	на том	3	3
140	что у	1	3
141	на нее	1	3
142	можно только	2	3
143	он к	1	3
144	особого рода	1	3
145	в его	7	3
146	эти два	1	3
147	и она	1	3
148	при помощи	8	3
149	прежде всего	11	3
150	мы еще	3	3
151	превращается в	1	3
152	в связи	5	3
153	если это	2	3
154	так же	5	3
155	а если	1	3
156	стороны и	4	3
157	быть и	2	3
158	но это	6	3
159	между прочим	1	3
160	и от	3	3
161	и все	5	3
162	сказать что	24	3
163	не что	3	3
164	ее в	1	3
165	все что	3	3
166	ту же	1	2
167	и то	10	2
168	на самом	4	2
169	но тем	1	2
170	и есть	4	2
171	здесь и	1	2
172	не имеют	1	2
173	от которых	1	2
174	той же	2	2
175	часто бывает	2	2
176	же как	1	2
177	вопрос о	3	2
178	от своих	1	2
179	время как	1	2
180	на себя	1	2
181	то это	3	2
182	в ней	2	2
183	то мы	1	2
184	в качестве	2	2
185	себе и	2	2
186	мы сейчас	1	2
187	независимо от	2	2
188	его на	1	2
189	как в	1	2
190	в своем	4	2
191	хотя и	3	2
192	есть ли	1	2
193	образом и	1	2
194	то время	1	2
195	во многих	2	2
196	и и	1	2
197	случае можно	1	2
198	если он	1	2
199	в наших	1	2
200	не могла	1	2
201	при этом	3	2
202	видно что	1	2
203	на одну	1	2
204	всех этих	4	2
205	в виде	6	2
206	в нее	2	2
207	так и	7	2
208	но все	2	2
209	же не	1	2
210	об этой	1	2
211	ни в	6	2
212	вовсе не	37	2
213	с тем	3	2
214	и уже	1	2
215	и для	6	2
216	возразить что	1	2
217	такой же	1	2
218	как таковой	4	2
219	не мог	1	2
220	точки зрения	2	2
221	в которых	1	2
222	что было	1	2
223	но они	1	2
224	и более	5	2
225	она или	1	2
226	даже в	2	2
227	случае в	1	2
228	не раз	1	2
229	в то	6	2
230	хотелось бы	2	2
231	не имеет	7	2
232	одна из	3	2
233	я буду	1	2
234	здесь может	1	2
235	невозможно здесь	1	2
236	относится к	6	2
237	как будто	6	2
238	ли это	2	2
239	есть у	1	2
240	во все	2	2
241	вот почему	1	2
242	как только	3	2
243	утверждать что	2	2
244	на это	2	2
245	и это	5	2
246	и о	4	2
247	роль в	2	2
248	дом мы	1	2
249	в другом	1	2
250	с собой	1	2
251	одного из	1	2
252	нам уже	1	2
253	образом в	1	2
254	говорят что	2	2
255	и что	13	2
256	в силу	1	2
257	а также	2	2
258	между тем	1	2
259	все время	1	2
260	в него	2	2
261	же в	1	2
262	же можно	1	2
263	этот вопрос	1	2
264	дело с	1	2
265	и действительно	2	2
266	и так	1	2
267	с одной	5	2
268	что не	5	2
269	а то	1	2
270	себе в	2	2
271	всяком случае	10	2
272	в одном	1	2
273	и один	1	2
274	никто не	3	2
275	только на	9	2
276	и даже	11	2
277	даже не	3	2
278	есть только	8	2
279	и др	2	2
280	не было	3	2
281	одной стороны	5	2
282	имеет своей	1	2
283	уже давно	5	2
284	нет никаких	1	2
285	и потому	1	2
286	имеются в	1	2
287	но этот	1	2
288	в тех	2	2
289	да и	10	2
290	можно сказать	6	2
291	здесь есть	1	2
292	если не	4	2
293	то не	3	2
294	еще более	2	2
295	или не	2	2
296	нет ничего	2	2
297	совершенно не	2	2
298	точно так	3	2
299	только не	3	2
300	во всяком	13	2
301	уже это	1	1
302	также и	12	1
303	таком случае	10	1
304	только самый	1	1
305	самом деле	4	1
306	приходили в	1	1
307	бы для	1	1
308	ясно что	8	1
309	далее если	1	1
310	это однако	1	1
311	и до	1	1
312	и этот	3	1
313	есть не	6	1
314	и была	1	1
315	что изучение	1	1
316	а уж	1	1
317	мы не	7	1
318	связаны между	2	1
319	бы что	2	1
320	нас важно	1	1
321	и совсем	2	1
322	исследования в	2	1
323	такое положение	3	1
324	это всегда	1	1
325	это отношение	3	1
326	то она	1	1
327	и другая	1	1
328	в некотором	1	1
329	и заставляет	1	1
330	здесь этим	1	1
331	к общему	1	1
332	на них	1	1
333	между собой	5	1
334	столь же	1	1
335	что его	1	1
336	где же	1	1
337	мы будем	1	1
338	но как	6	1
339	не то	2	1
340	к которой	1	1
341	не говорят	1	1
342	нельзя говорить	1	1
343	к ним	1	1
344	в буквальном	1	1
345	тут же	8	1
346	не просто	11	1
347	нет и	3	1
348	есть просто	2	1
349	то обстоятельство	1	1
350	к сожалению	6	1
351	отнюдь не	5	1
352	выясняется что	1	1
353	если она	1	1
354	общего с	2	1
355	нельзя было	3	1
356	перед нами	2	1
357	кроме того	5	1
358	еще больше	1	1
359	к этой	1	1
360	не очень	2	1
361	что это	1	1
362	бы не	3	1
363	ни одна	1	1
364	остановиться на	1	1
365	е с	1	1
366	бы только	1	1
367	друг от	2	1
368	и те	1	1
369	и постоянных	1	1
370	что отношения	1	1
371	на то	6	1
372	человек не	2	1
373	вообще не	4	1
374	не следует	1	1
375	должна быть	1	1
376	перестает быть	3	1
377	когда это	1	1
378	в корне	2	1
379	сожалению однако	1	1
380	его от	2	1
381	подобно тому	2	1
382	и по	3	1
383	так например	1	1
384	и наоборот	1	1
385	от нее	1	1
386	по своему	5	1
387	могла бы	1	1
388	как они	2	1
389	не будет	11	1
390	в состоянии	2	1
391	об этом	2	1
