N	3gram	Losev_Vlad_1	Problema
1	тем не менее	2	10
2	содержит в себе	1	8
3	в том что	7	8
4	с другой стороны	3	6
5	ни в каком	1	5
6	но даже и	2	4
7	не только в	2	4
8	во всяком случае	2	4
9	не только не	1	4
10	мы имеем дело	1	3
11	в этом смысле	4	3
12	вместе с тем	1	3
13	у нас выше	1	3
14	необходимо сказать что	1	3
15	в каком случае	1	3
16	в связи с	1	3
17	о том что	7	3
18	и ни в	1	3
19	каком случае не	1	3
20	и т д	2	3
21	в том виде	1	2
22	мы хотели бы	3	2
23	не говоря уже	1	2
24	что иное как	1	2
25	мы не будем	1	2
26	в значительной мере	1	2
27	и в частности	2	2
28	то время как	1	2
29	здесь мы имеем	1	2
30	в том чтобы	2	2
31	а также и	1	2
32	потому что она	1	2
33	нам представляется что	1	2
34	только в таком	1	2
35	для того чтобы	2	2
36	самом же деле	1	2
37	на самом же	1	2
38	более или менее	3	2
39	есть не что	1	2
40	не что иное	1	2
41	вовсе не есть	1	2
42	заключается в том	1	2
43	в то время	2	2
44	мы должны сказать	1	2
45	в то же	4	2
46	и больше ничего	1	2
47	в сравнении с	1	2
48	дело не в	1	2
49	к тому же	2	2
50	и только в	1	2
51	а иной раз	3	1
52	потому что его	1	1
53	необходимо заметить что	1	1
54	а следовательно и	1	1
55	в чем не	1	1
56	мы укажем только	1	1
57	сказать что он	1	1
58	дело в том	4	1
59	должны сказать что	1	1
60	не содержит в	1	1
61	как это мы	2	1
62	так что в	2	1
63	том что он	2	1
64	свидетельствует о том	1	1
65	нам кажется что	1	1
66	и не раз	2	1
67	что же касается	4	1
68	как раз и	2	1
69	но все это	1	1
70	и для всех	1	1
71	и не может	1	1
72	и в то	2	1
73	что он не	3	1
74	укажем только на	1	1
75	также и то	2	1
76	бы то ни	1	1
77	чем не заинтересованного	1	1
78	ни в чем	1	1
79	только то что	1	1
80	что не только	1	1
81	то что тот	1	1
82	за то что	1	1
83	на первом плане	1	1
84	говоря уже о	1	1
85	в жизни и	1	1
86	раз даже и	1	1
87	одно и то	1	1
88	и то что	4	1
89	и потому как	1	1
90	но и его	1	1
91	если бы мы	1	1
92	то ни было	1	1
93	с одной стороны	1	1
94	человеческого познания и	1	1
95	в конце концов	3	1
96	даже и с	1	1
97	указать хотя бы	1	1
98	и потому что	3	1
99	то мы можем	1	1
100	мы приведем только	1	1
101	имеем дело с	1	1
102	ни к какой	1	1
103	где же тут	1	1
104	хотя бы на	1	1
105	все это было	2	1
106	еще и потому	2	1
107	иной раз даже	3	1
108	нет ни одного	1	1
109	а в том	1	1
110	несмотря на свою	1	1
111	в этом же	1	1
112	так и в	1	1
113	и вместе с	1	1
114	в свою очередь	1	1
115	это и есть	1	1
116	и тем самым	1	1
117	но и для	1	1
118	но отнюдь не	1	1
119	в них все	1	1
120	в настоящее время	1	1
121	даже больше того	1	1
122	к нам и	1	1
123	на то что	4	1
124	то что его	1	1
125	по этому поводу	1	1
126	к тому что	1	1
127	если не прямо	1	1
128	в этой области	1	1
129	в это время	1	1
130	и не очень	1	1
131	достаточно указать хотя	1	1
132	нужно сказать о	1	1
