N	2gram	Vygotskiy__4	Dialekti
1	не есть	2	40
2	и не	8	30
3	и есть	1	19
4	а не	7	18
5	ничего не	1	17
6	может быть	12	17
7	то что	15	16
8	и в	20	15
9	как бы	7	14
10	точки зрения	24	14
11	не имеет	2	14
12	так как	10	14
13	что это	2	13
14	по себе	1	13
15	это есть	1	13
16	того что	10	13
17	это не	5	12
18	в этом	24	11
19	говорить о	1	11
20	ясно что	2	11
21	в том	42	11
22	прежде всего	2	11
23	не может	6	11
24	том что	35	10
25	в основе	17	10
26	потому что	12	10
27	личности и	1	10
28	то же	16	9
29	мы не	1	9
30	было бы	8	9
31	с точки	11	9
32	в виду	3	9
33	и что	8	9
34	уже не	1	9
35	значит что	2	9
36	все это	1	9
37	что иное	1	8
38	в чем	3	8
39	не в	4	8
40	в себе	10	8
41	не только	15	8
42	ни в	3	8
43	и это	2	8
44	и ее	1	8
45	иное как	1	8
46	это значит	2	8
47	не что	1	8
48	должна быть	2	7
49	не просто	2	7
50	что именно	1	7
51	как и	9	7
52	и его	5	7
53	что оно	4	7
54	только в	10	7
55	что мы	7	7
56	или в	1	7
57	что он	6	7
58	что в	19	7
59	перед нами	5	6
60	хотя и	1	6
61	и тем	8	6
62	если бы	5	6
63	в то	1	6
64	что и	9	6
65	так что	3	6
66	и даже	1	6
67	нет ничего	1	6
68	в результате	8	6
69	тем более	1	6
70	сказать что	6	6
71	ни на	1	6
72	в сфере	1	5
73	той же	6	5
74	мы имеем	2	5
75	в сущности	4	5
76	и на	6	5
77	быть в	1	5
78	только тогда	1	5
79	в своем	4	5
80	то в	1	5
81	на то	5	5
82	что она	1	5
83	в нем	2	5
84	что такое	5	5
85	в ней	2	5
86	но что	3	5
87	того чтобы	7	5
88	тогда когда	8	5
89	как таковой	1	5
90	я не	1	5
91	в каком	2	5
92	таким образом	25	5
93	как только	2	5
94	о том	5	5
95	в себя	1	5
96	так и	5	5
97	другими словами	2	5
98	можно сказать	1	5
99	именно в	3	5
100	если мы	10	5
101	для того	5	5
102	в смысле	4	5
103	и для	4	5
104	но если	1	5
105	также и	2	4
106	данного явления	1	4
107	или по	1	4
108	оно есть	1	4
109	что они	14	4
110	в этой	3	4
111	в течение	1	4
112	и как	9	4
113	не как	1	4
114	в силу	6	4
115	подобно тому	2	4
116	то ни	1	4
117	и с	4	4
118	этом смысле	8	4
119	с тем	6	4
120	видим что	2	4
121	уже о	1	4
122	ничего общего	3	4
123	что все	3	4
124	еще не	2	4
125	в его	11	4
126	мы должны	11	4
127	мы видим	10	4
128	с ними	1	4
129	в одном	1	4
