N	4gram	Vygotskiy__3	KulturaY
1	с этой точки зрения	2	2
2	не только потому что	1	2
3	только в том что	2	1
4	с первого же момента	1	1
5	прежде всего тем что	1	1
6	только потому что оно	1	1
7	не что иное как	1	1
8	состоящий в том что	1	1
9	бы то ни было	1	1
10	одной и той же	2	1
11	состоит в том что	3	1
12	одном и том же	1	1
13	не могут рассматриваться как	1	1
14	в то время как	4	1
15	и в том что	1	1
16	все более и более	1	1
17	заключается в том что	6	1
18	приводит к тому что	1	1
19	в связи с этим	1	1
20	как это имеет место	1	1
21	с помощью которого оно	1	1
22	есть не что иное	1	1
