N	3gram	Bakhtin_Pr_1	Psycholo
1	в том что	7	17
2	для того чтобы	2	13
3	в самом деле	2	11
4	с точки зрения	15	10
5	заключается в том	2	10
6	не может быть	3	8
7	так же точно	1	7
8	то же самое	1	6
9	на самом деле	3	5
10	до сих пор	2	5
11	в этом отношении	5	5
12	в художественном произведении	1	5
13	можно было бы	3	4
14	так же как	1	4
15	в данном случае	2	4
16	о том что	2	4
17	том что он	4	3
18	сами по себе	3	3
19	точно так же	1	3
20	в том чтобы	1	3
21	в конце концов	4	3
22	в то время	2	3
23	само по себе	2	3
24	таким образом и	1	3
25	в отношении к	1	3
26	что и в	1	3
27	так как в	1	2
28	подобно тому как	3	2
29	в том и	1	2
30	он не может	1	2
31	и не может	2	2
32	таким образом все	2	2
33	на этот вопрос	1	2
34	и то что	1	2
35	если же мы	1	2
36	то время как	1	2
37	и что в	1	2
38	не в том	1	2
39	по сравнению с	1	2
40	потому что она	2	2
41	бы то ни	3	2
42	во всяком случае	3	2
43	этой точки зрения	1	2
44	то же время	7	2
45	того или иного	1	2
46	и никогда не	1	2
47	с другой стороны	2	2
48	в то же	7	2
49	к тому что	1	2
50	мы видим что	1	2
51	то же что	1	2
52	приводит его к	1	1
53	в которых может	1	1
54	в каждом романе	1	1
55	прямо сказать что	1	1
56	мы видим и	1	1
57	то ни стало	1	1
58	то есть не	2	1
59	в его творчестве	2	1
60	достоевского говорит он	2	1
61	и даже не	1	1
62	в этом смысле	9	1
63	новые и новые	1	1
64	же как и	1	1
65	во что бы	1	1
66	он все же	1	1
67	а не к	1	1
68	но потому что	1	1
69	говорит он что	1	1
70	в зависимости от	3	1
71	сам для себя	1	1
72	на минуту не	1	1
73	в отличие от	2	1
74	в первой главе	1	1
75	что все эти	1	1
76	точки зрения их	1	1
77	только то что	2	1
78	но он не	1	1
79	смысл и значение	1	1
80	по себе как	1	1
81	несмотря на свою	1	1
82	на бумаге в	1	1
83	в противном случае	1	1
84	вновь и вновь	1	1
85	с этой точки	1	1
86	по крайней мере	2	1
87	как если бы	1	1
88	то что было	3	1
89	и в частности	1	1
90	что бы то	1	1
91	потому что он	2	1
92	не согласиться с	1	1
93	то ни было	2	1
94	чтобы убедиться в	1	1
95	то что для	1	1
96	в основе его	1	1
97	дело идет о	2	1
98	это однако не	1	1
99	зависимости от того	1	1
100	как будто бы	1	1
101	не могут быть	1	1
102	ни на минуту	1	1
103	идет не об	3	1
104	что он сам	1	1
105	все же не	1	1
106	а не как	3	1
107	но именно в	1	1
108	а потому и	1	1
109	к той же	1	1
110	в основе этого	1	1
111	друг с другом	3	1
112	может найти в	1	1
113	по себе а	1	1
114	может быть это	1	1
115	к нему и	2	1
116	с самого начала	2	1
117	легко заметить что	1	1
118	не только не	1	1
119	не соглашаться с	1	1
120	нужно сказать что	1	1
121	мы думаем что	1	1
122	выходит за пределы	2	1
123	именно потому что	2	1
124	которым она может	1	1
125	можно сказать что	2	1
126	при помощи этой	1	1
127	он может быть	2	1
128	том что все	1	1
129	не может найти	1	1
130	не потому что	2	1
131	на одну тему	1	1
132	в первом случае	1	1
133	в высшей степени	1	1
