N	3gram	Vygotskiy__1	FransuaR
1	то же время	2	10
2	в то же	2	10
3	до сих пор	4	8
4	в том что	15	6
5	и в то	1	5
6	и до конца	1	4
7	как и в	1	4
8	в другом месте	6	3
9	большей или меньшей	1	3
10	в том числе	1	3
11	таким образом и	2	3
12	мы видели что	1	3
13	с точки зрения	18	2
14	том числе и	1	2
15	в данном случае	2	2
16	с одной стороны	8	2
17	дело в том	1	2
18	в то время	5	2
19	на две части	2	2
20	о том что	6	2
21	не только не	1	2
22	можно сказать что	4	2
23	с другой стороны	9	2
24	как мы уже	1	2
25	для того чтобы	15	2
26	не может быть	5	2
27	таким образом что	3	1
28	и до наших	1	1
29	а следовательно и	1	1
30	мы видим таким	3	1
31	в чем же	1	1
32	ключ к пониманию	1	1
33	потому что в	1	1
34	прежде всего в	2	1
35	по отношению к	7	1
36	того чтобы показать	2	1
37	на самом деле	1	1
38	то что обычно	1	1
39	в самом деле	2	1
40	и все остальные	1	1
41	одной стороны и	1	1
42	о себе и	1	1
43	вместе с тем	5	1
44	явлений с другой	1	1
45	в отличие от	1	1
46	но и в	1	1
47	же время не	1	1
48	в этом отношении	4	1
49	от них и	1	1
50	можно так выразиться	1	1
51	в приложении к	2	1
52	когда он в	1	1
53	что даже в	1	1
54	было бы сравнить	1	1
55	и то что	1	1
56	и в частности	2	1
57	в сущности это	1	1
58	что между этими	1	1
59	которой не было	1	1
60	в ту же	1	1
61	если бы мы	1	1
62	совершенно иначе чем	1	1
63	речи и мышления	9	1
64	и не быть	1	1
65	состоит в том	1	1
66	и в отношении	3	1
67	в известном смысле	2	1
68	и в этом	1	1
69	по сравнению с	5	1
70	и при этом	1	1
71	и вместе с	1	1
72	а с другой	2	1
73	как и сама	1	1
74	и что она	1	1
75	если можно так	1	1
76	автора и его	1	1
77	как впрочем и	1	1
78	смысле слова но	1	1
79	друг к другу	1	1
80	вместо того чтобы	2	1
81	потому что они	1	1
82	на вопрос о	2	1
83	до наших дней	1	1
84	только то что	1	1
85	не мог не	1	1
86	ограничимся одним примером	1	1
87	в одном и	1	1
88	между этими двумя	2	1
89	мы не можем	1	1
90	речь шла о	1	1
91	и как бы	1	1
92	к анализу другого	1	1
93	с самого начала	8	1
94	бы сравнить с	1	1
95	заключается в том	6	1
96	речь идет о	2	1
97	видим таким образом	3	1
98	в этом смысле	1	1
99	в результате этого	1	1
100	можно было бы	3	1
101	друг с другом	4	1
102	в неразрывное единство	1	1
103	то же самое	3	1
104	с тем чтобы	1	1
105	той или иной	1	1
