N	3gram	Bakhtin_Fr_1	Dialekti
1	с точки зрения	3	9
2	в том что	6	9
3	не может быть	1	6
4	то же время	1	6
5	в то же	1	6
6	для того чтобы	1	5
7	то или иное	1	3
8	лежит в основе	1	3
9	в чем же	1	2
10	в собственном смысле	1	2
11	но в то	1	2
12	ни на что	1	2
13	вовсе не в	2	2
14	то что мы	1	2
15	и в частности	2	2
16	мы видим что	1	2
17	но прежде всего	1	1
18	сказать что в	1	1
19	и пр но	1	1
20	в ней и	1	1
21	дело в том	2	1
22	в основе ее	1	1
23	в нем только	3	1
24	при переходе в	1	1
25	в частности и	1	1
26	самом же деле	3	1
27	может быть только	1	1
28	вполне понятно что	2	1
29	и не только	1	1
30	на первый план	1	1
31	что с точки	1	1
32	имеет в виду	1	1
33	человек как бы	1	1
34	можно говорить о	1	1
35	не входит в	2	1
36	в отличие от	4	1
37	можно сказать что	1	1
38	на самом же	3	1
39	всей нашей работы	1	1
40	в основе своей	2	1
41	и вовсе не	2	1
42	некоторые из них	1	1
43	и вообще не	1	1
44	совершенно не понимает	1	1
45	в это время	2	1
46	основе ее лежит	1	1
47	не только в	1	1
48	видеть в нем	2	1
49	в сущности это	1	1
50	и в чем	1	1
51	с которой они	1	1
52	в сущности только	1	1
53	того что не	1	1
54	то что было	1	1
55	вовсе и не	1	1
56	в связи с	1	1
57	как бы в	1	1
58	что тем самым	1	1
59	в частности об	1	1
60	что мы уже	1	1
61	в нем нет	1	1
62	как бы ни	2	1
63	и не может	1	1
64	и прежде всего	3	1
65	лежащее в основе	1	1
66	в себя и	1	1
67	и без четкого	2	1
68	но все же	2	1
69	включает в себя	1	1
70	нужно сказать что	4	1
71	с другой стороны	1	1
72	друг от друга	1	1
73	это как бы	1	1
74	но это не	1	1
75	но дело в	1	1
76	тех или иных	1	1
77	в отношении к	1	1
78	той или иной	5	1
79	и в области	1	1
80	он еще не	1	1
