N	2gram	Tiupa_Lite_1	Myslijsy
1	потому что	3	49
2	для нас	1	31
3	то есть	6	30
4	и в	8	24
5	в душе	3	23
6	может быть	13	23
7	в сознании	2	23
8	то что	10	20
9	и не	12	19
10	в том	16	18
11	а не	16	18
12	что в	3	16
13	не только	24	15
14	того же	2	14
15	при этом	19	13
16	в слове	2	13
17	не в	8	13
18	было бы	2	13
19	то же	5	12
20	но не	4	12
21	мы можем	1	12
22	не может	5	12
23	мы не	1	11
24	таким образом	3	11
25	вместе с	1	11
26	если бы	1	11
27	что и	1	11
28	только в	8	11
29	тогда как	13	10
30	как в	5	10
31	в себе	7	10
32	для него	2	10
33	тогда когда	1	10
34	так как	1	10
35	в сознание	3	10
36	в нем	2	9
37	вовсе не	1	9
38	то и	2	9
39	но и	17	9
40	как бы	7	9
41	и на	1	8
42	а только	2	8
43	в этом	12	8
44	том что	14	8
45	могут быть	2	8
46	нашей мысли	1	8
47	а в	3	8
48	в чем	1	7
49	во всех	1	7
50	мысль о	1	7
51	как и	6	7
52	между собою	1	7
53	всяком случае	2	7
54	быть может	1	7
55	прежде всего	11	7
56	тем что	2	7
57	душевной жизни	1	7
58	того что	6	7
59	во всяком	3	7
60	между двумя	1	6
61	и как	1	6
62	в состоянии	1	6
63	и того	2	6
64	одного и	1	6
65	тем не	2	6
66	в то	5	6
67	не имеет	1	6
68	связи с	6	6
69	свою очередь	1	6
70	между тем	2	6
71	и только	2	6
72	не можем	1	6
73	в одном	1	6
74	с другой	3	6
75	не было	3	6
76	не есть	2	6
77	в свою	1	6
78	только как	1	6
79	по поводу	2	6
80	человеческой речи	1	5
81	если б	1	5
82	столь же	4	5
83	что они	1	5
84	все же	4	5
85	уже в	5	5
86	бы не	3	5
87	на то	1	5
88	есть не	1	5
89	и уже	1	5
90	не от	1	5
91	не менее	7	5
92	по крайней	1	5
93	так и	4	5
94	о том	2	5
95	а потому	2	5
96	крайней мере	1	5
97	тот же	1	5
98	бы ни	1	5
99	таких же	1	5
100	слова в	1	5
101	из них	4	5
102	в них	1	5
103	что не	2	5
104	только для	1	5
105	или не	1	5
106	же в	5	5
107	в памяти	1	5
108	в которой	1	5
109	к другому	1	4
110	в самом	3	4
111	к общему	2	4
112	еще не	4	4
113	но в	3	4
114	уже не	7	4
115	из этих	2	4
116	как он	2	4
117	так сказать	1	4
118	и если	1	4
119	с тем	1	4
120	такой же	1	4
121	в котором	1	4
122	сих пор	1	4
123	одном из	1	4
124	между прочим	1	4
125	они не	1	4
126	тем самым	5	4
127	подобно тому	2	4
128	одна из	3	4
129	в некоторых	1	4
130	так в	1	4
131	никогда не	4	4
132	и что	1	4
133	что он	5	4
134	с одной	2	4
135	до сих	1	4
136	если не	1	4
137	тому как	2	4
138	от него	1	4
139	во время	1	4
140	говоря о	1	3
141	например в	3	3
142	человека и	2	3
143	и то	2	3
144	тем же	3	3
145	той же	3	3
146	есть нечто	1	3
147	но даже	1	3
148	то это	2	3
149	что его	3	3
150	очевидно что	1	3
151	со стороны	4	3
152	относится к	2	3
153	на нас	1	3
154	в целом	8	3
155	мы чувствуем	1	3
156	во многих	2	3
157	с чем	2	3
158	не как	4	3
159	так например	1	3
160	человека в	1	3
161	его в	3	3
162	это не	4	3
163	эту минуту	1	3
164	и тем	4	3
165	кажется что	1	3
166	далеко не	3	3
167	в эту	1	3
168	в этих	1	3
169	себе в	2	3
170	ни было	1	3
171	быть не	1	3
172	того кто	1	3
173	бы быть	1	3
174	на него	1	3
175	в каком	1	3
176	только от	1	3
177	если мы	1	3
178	мог бы	1	3
179	мы в	2	3
180	в словах	1	3
181	на вопрос	1	3
182	от них	1	3
183	и во	1	3
184	вслед за	1	3
185	как например	1	3
186	и у	1	3
187	одно из	3	3
188	не так	1	3
189	что для	2	3
190	одной стороны	2	3
191	а от	1	3
192	становится для	1	3
193	но следует	1	3
194	и от	1	3
195	и все	1	3
196	только что	1	3
197	все что	1	3
198	на предмет	1	2
199	самом деле	2	2
200	на самом	1	2
201	и есть	3	2
202	на две	1	2
203	когда это	1	2
204	вопрос о	1	2
205	с его	5	2
206	только после	1	2
207	тем как	1	2
208	только потому	1	2
209	по отношению	3	2
210	в общем	1	2
211	за пределы	2	2
212	его на	1	2
213	общего с	2	2
214	могли бы	1	2
215	в действительности	1	2
216	отношения между	2	2
217	все эти	2	2
218	в нашем	1	2
219	а скорее	1	2
220	перестает быть	4	2
221	состоит в	11	2
222	и по	1	2
223	на этом	2	2
224	ни был	1	2
225	но все	1	2
226	в каждом	1	2
227	в другом	2	2
228	может стать	1	2
229	и служат	1	2
230	в жизни	6	2
231	само собою	1	2
232	этого не	2	2
233	мы знаем	1	2
234	должно быть	1	2
235	к мысли	1	2
236	что такое	2	2
237	не столько	5	2
238	как совокупность	3	2
239	от себя	2	2
240	не должно	1	2
241	для нее	2	2
242	что есть	1	2
243	если и	1	2
244	от сознания	2	2
245	и его	4	2
246	сказать что	1	2
247	самого начала	1	2
248	что ему	3	2
249	например что	1	2
250	отличное от	1	2
251	для кого	1	2
252	в деятельности	1	2
253	но только	1	2
254	же время	5	2
255	превращается в	2	2
256	существует только	1	2
257	каждому из	1	2
258	с каким	1	2
259	в себя	2	2
260	с самого	1	2
261	что может	1	2
262	и здесь	1	2
263	это было	1	2
264	существования в	1	2
265	теперь уже	1	2
266	в формах	4	2
267	один из	3	2
268	в какой	1	2
269	в теле	1	2
270	в нашей	2	2
271	а то	1	2
272	и других	1	2
273	слово как	1	2
274	друг друга	4	2
275	у него	3	2
276	указание на	1	2
277	а с	1	2
278	себя и	1	2
279	между ними	1	2
280	света и	1	2
281	не на	2	2
282	в связи	4	2
283	как это	8	2
284	в его	7	2
285	или в	1	2
286	а к	1	2
287	скорее всего	1	2
288	хотя бы	2	2
289	отношении к	1	2
290	нами не	1	2
291	другой стороны	1	2
292	имеет место	1	2
293	но эти	1	2
294	к этому	1	2
295	можно назвать	1	2
296	которых не	1	1
297	я и	7	1
298	ту же	2	1
299	одним из	5	1
300	отношение к	1	1
301	чтобы не	2	1
302	тех же	3	1
303	не показывает	1	1
304	языков но	1	1
305	по которым	1	1
306	должна быть	2	1
307	и за	1	1
308	от всякой	2	1
309	для своего	2	1
310	и само	2	1
311	на бесконечно	1	1
312	же следует	1	1
313	которую я	1	1
314	себе как	1	1
315	говоря и	1	1
316	этом не	1	1
317	не была	1	1
318	перейти к	1	1
319	на мой	1	1
320	как я	1	1
321	из того	2	1
322	дает им	1	1
323	не иметь	1	1
324	и самого	2	1
325	столько же	1	1
326	в отличие	5	1
327	быть в	1	1
328	бы то	1	1
329	сознания а	2	1
330	в ее	1	1
331	могло быть	2	1
332	но как	1	1
333	в сторону	1	1
334	сознания не	1	1
335	ответ на	1	1
336	отличие от	5	1
337	один и	1	1
338	в одной	1	1
339	для всех	1	1
340	как к	1	1
341	предметы и	1	1
342	однако не	1	1
343	перед нами	1	1
344	духа и	1	1
345	имеет в	1	1
346	в противоположность	1	1
347	этой цели	2	1
348	ход мысли	1	1
349	то в	1	1
350	на слух	1	1
351	и посредством	1	1
352	он в	1	1
353	для эстетического	1	1
354	только на	2	1
355	что к	1	1
356	с их	3	1
357	само оно	1	1
358	тому же	2	1
359	вне языка	1	1
360	не приводит	1	1
361	в образы	1	1
362	роли в	1	1
363	в обратном	1	1
364	он не	1	1
365	от которого	1	1
366	но само	1	1
367	на том	2	1
368	свою собственную	1	1
369	к одному	1	1
370	не к	2	1
371	чтобы в	1	1
372	целом как	1	1
373	значительной степени	1	1
374	том же	3	1
375	то ни	1	1
376	различие между	2	1
377	радости и	1	1
378	и с	1	1
379	лишь в	4	1
380	образом если	1	1
381	по одним	1	1
382	например и	1	1
383	не всегда	1	1
384	основывается на	1	1
385	и ближе	1	1
386	жизни но	1	1
387	в чистом	1	1
388	от языка	2	1
389	этимологическое значение	1	1
390	можно сказать	1	1
391	в ходе	1	1
392	однако этим	1	1
393	и одно	1	1
394	по тому	1	1
395	здесь впервые	1	1
396	а как	2	1
397	же это	2	1
398	с точки	2	1
399	в их	3	1
400	которое бы	1	1
401	в которых	1	1
402	не исчерпывается	1	1
403	что я	2	1
404	мир и	2	1
405	и более	1	1
406	природу и	1	1
407	есть всегда	1	1
408	раз и	2	1
409	между людьми	1	1
410	значение слова	1	1
411	эта мысль	2	1
412	другой не	1	1
413	в уединении	2	1
414	на котором	1	1
415	дело в	3	1
416	что чем	1	1
417	что вы	1	1
418	какой бы	1	1
419	до своего	1	1
420	и всегда	1	1
421	посредством этого	1	1
422	по своей	3	1
423	меня и	1	1
424	есть стремление	1	1
425	воспринимаемый его	1	1
426	уже и	1	1
427	которая не	2	1
428	к себе	3	1
429	и сам	6	1
430	отличается от	1	1
431	к тому	2	1
432	поэзии как	1	1
433	день и	1	1
434	что при	1	1
435	на это	2	1
436	кричать и	1	1
437	ничего общего	1	1
438	должен быть	2	1
439	место не	1	1
440	он обладал	1	1
441	как мы	1	1
442	не делает	1	1
443	подобных случаях	1	1
444	служит только	1	1
445	но при	2	1
446	только при	1	1
447	не могло	2	1
448	когда наконец	1	1
449	только то	2	1
450	вопрос что	1	1
451	как с	1	1
452	только три	1	1
453	на нее	1	1
454	жизнь а	1	1
455	больше в	1	1
456	здесь как	2	1
457	сознания и	1	1
458	к тем	1	1
459	другого и	1	1
460	это вполне	1	1
461	при котором	1	1
462	никак не	1	1
463	его жизни	1	1
464	одного из	3	1
465	от своего	2	1
466	самому себе	1	1
467	ее от	1	1
468	во втором	2	1
469	на одном	1	1
470	бесконечно малые	1	1
471	в глазах	1	1
472	к истине	1	1
473	все в	1	1
474	к сознанию	1	1
475	как явление	1	1
476	и тени	1	1
477	тех пор	1	1
478	к нему	1	1
479	действительности не	1	1
480	наконец в-третьих	1	1
481	оно и	1	1
482	для себя	5	1
483	не идет	1	1
484	наше время	1	1
485	между этими	1	1
486	их не	2	1
487	который в	1	1
488	со всеми	1	1
489	же и	3	1
490	в большинстве	1	1
491	в значении	1	1
492	языка как	1	1
493	этом как	3	1
494	сознание есть	2	1
495	большинстве случаев	1	1
496	для осуществления	1	1
497	для новой	1	1
498	никто не	1	1
499	пока не	1	1
500	представить себе	1	1
501	нами как	1	1
502	не для	1	1
503	не о	1	1
504	может служить	1	1
505	только с	1	1
506	бы это	1	1
507	этой задачи	1	1
508	этот последний	1	1
509	в особенности	1	1
510	быть названа	1	1
511	а на	1	1
512	есть мысль	1	1
513	нельзя сказать	1	1
514	именно в	1	1
515	человека а	1	1
516	и прежде	3	1
517	во второй	1	1
518	и др	3	1
519	и внешнее	1	1
520	что будет	1	1
521	она чаще	1	1
522	слияния с	1	1
523	наполеон или	2	1
524	а за	1	1
525	стремится к	1	1
526	например это	1	1
527	была бы	1	1
528	на основании	1	1
529	понятие о	1	1
530	человека или	1	1
531	именно так	2	1
532	искусства то	1	1
533	все то	1	1
534	чувствуем что	1	1
535	эти слова	1	1
536	как представляется	2	1
537	а одно	1	1
538	которое в	1	1
539	многих случаях	1	1
540	к своему	1	1
541	не знал	1	1
542	если оно	2	1
543	в той	1	1
544	что же	1	1
545	и вполне	2	1
546	мы лучше	1	1
547	в первой	1	1
548	многих других	1	1
549	на самое	1	1
550	с этой	5	1
551	в условиях	1	1
552	и о	1	1
553	той мере	1	1
554	этом и	1	1
555	я от	2	1
556	ничего кроме	2	1
557	но для	1	1
558	которые были	1	1
559	в наше	1	1
560	его внутренняя	1	1
561	это уже	2	1
562	мой взгляд	1	1
563	не имея	1	1
564	при таком	1	1
565	это как	2	1
566	тот кто	1	1
567	собственно говоря	1	1
568	было на	1	1
569	тем более	2	1
570	необходимое для	1	1
571	все они	2	1
572	бы на	2	1
573	до тех	1	1
574	может и	1	1
575	состоит из	1	1
576	от всех	1	1
577	время не	1	1
578	в трех	1	1
579	жизни и	3	1
580	ни на	1	1
581	в своих	4	1
582	этой точки	3	1
583	объективного содержания	1	1
