N	2gram	Losev_Prob_5	FransuaR
1	и в	30	29
2	то есть	21	21
3	таким образом	13	20
4	и не	12	16
5	в эпоху	3	15
6	в этой	10	13
7	и все	9	13
8	но в	9	12
9	как и	7	12
10	и на	6	11
11	в этом	17	11
12	так и	7	11
13	то же	2	10
14	мы уже	1	10
15	не только	18	10
16	в то	4	10
17	как мы	2	10
18	в романе	1	10
19	все эти	2	9
20	и с	5	9
21	его в	6	9
22	в конце	8	9
23	вовсе не	8	9
24	но и	13	9
25	же время	1	8
26	и его	6	8
27	в его	12	8
28	прежде всего	6	8
29	как бы	6	8
30	в них	2	7
31	в том	12	7
32	так как	6	7
33	еще и	4	7
34	так же	5	7
35	своего рода	1	6
36	но он	5	6
37	в атмосфере	2	6
38	здесь в	2	6
39	в большинстве	1	6
40	из них	2	6
41	это и	1	5
42	и до	2	5
43	что это	1	5
44	в нем	6	5
45	большинстве случаев	1	5
46	весь мир	1	5
47	он и	5	5
48	в своей	22	5
49	до конца	1	5
50	и о	5	5
51	это не	2	5
52	поэтому и	2	5
53	у него	11	5
54	далеко не	4	5
55	сказать что	9	5
56	и по	1	5
57	того же	4	5
58	также и	12	4
59	на самом	1	4
60	и есть	1	4
61	в которой	5	4
62	еще не	3	4
63	с его	1	4
64	с помощью	2	4
65	в нашем	1	4
66	конце концов	6	4
67	в образе	1	4
68	были в	1	4
69	точки зрения	10	4
70	этот образ	2	4
71	в результате	7	4
72	жизнь и	3	4
73	в литературе	1	4
74	что он	7	4
75	конечно не	2	4
76	тем что	2	4
77	с другой	6	4
78	и др	1	4
79	только для	2	4
80	но это	1	4
81	все это	1	4
82	один из	2	4
83	перед нами	1	4
84	мира и	2	4
85	то что	18	4
86	жизни и	2	4
87	и за	2	3
88	и здесь	1	3
89	в ней	3	3
90	в чем	2	3
91	в своем	11	3
92	и как	6	3
93	то в	1	3
94	оттого что	1	3
95	в себе	4	3
96	при этом	4	3
97	он не	3	3
98	всех этих	1	3
99	и вот	1	3
100	и сам	4	3
101	для того	3	3
102	в году	5	3
103	с начала	1	3
104	такой же	1	3
105	том что	17	3
106	самого начала	1	3
107	свою роль	1	3
108	того чтобы	2	3
109	по своей	2	3
110	они были	1	3
111	женщины в	1	3
112	и вполне	4	3
113	с ее	1	3
114	здесь не	7	3
115	в ее	3	3
116	с самого	1	3
117	в дальнейшем	7	3
118	что у	5	3
119	имеется в	1	3
120	к нему	3	3
121	старого мира	1	3
122	все время	3	3
123	того что	3	3
124	что здесь	2	3
125	с ними	1	3
126	и так	1	3
127	в качестве	4	3
128	же и	1	3
129	и они	2	3
130	и других	1	3
131	и их	5	3
132	том числе	2	3
133	мы можем	5	3
134	средних веков	1	3
135	и даже	14	3
136	старое и	1	3
137	превращается в	1	3
138	на эту	1	3
139	там где	1	3
140	все же	9	3
141	у них	1	3
142	тот же	3	3
143	другой стороны	6	3
144	в частности	4	3
145	и то	5	2
146	то время	3	2
147	в виду	3	2
148	он был	2	2
149	ту эпоху	1	2
150	с одной	3	2
151	но не	7	2
152	если в	1	2
153	что они	3	2
154	в одной	2	2
155	как в	2	2
156	это был	1	2
157	кроме того	2	2
158	хотя и	8	2
159	и наконец	1	2
160	и к	4	2
161	и этим	1	2
162	время это	2	2
163	бы не	3	2
164	раз в	2	2
165	своем романе	1	2
166	на его	2	2
167	после этого	1	2
168	это конечно	2	2
169	может быть	7	2
170	из-за этого	1	2
171	и дает	1	2
172	по всему	2	2
173	тела в	1	2
174	ни в	4	2
175	не мог	4	2
176	на первый	1	2
177	бы на	2	2
178	и при	1	2
179	в котором	2	2
180	с точки	8	2
181	в их	1	2
182	не столько	1	2
183	что я	1	2
184	их в	1	2
185	и под	1	2
186	на котором	1	2
187	дело в	2	2
188	весь этот	1	2
189	но только	3	2
190	никогда не	7	2
191	связи с	7	2
192	уже и	2	2
193	как будто	3	2
194	числе и	1	2
195	к тому	2	2
196	где он	1	2
197	о том	12	2
198	и это	1	2
199	же не	4	2
200	или в	4	2
201	времени и	1	2
202	поэтому в	1	2
203	с ним	3	2
204	на этой	1	2
205	другими словами	1	2
206	а также	3	2
207	все в	3	2
208	в другой	1	2
209	в ту	1	2
210	всякого рода	2	2
211	одной из	1	2
212	мы увидим	1	2
213	то он	1	2
214	до нас	7	2
215	женщина в	1	2
216	есть в	2	2
