N	2gram	Propp_Isto_4	FransuaR
1	и в	26	41
2	мы уже	5	18
3	во всех	1	17
4	таким образом	10	17
5	в нем	2	16
6	и с	5	16
7	и его	10	13
8	но и	12	13
9	в этом	7	12
10	как мы	5	12
11	все эти	3	11
12	все это	2	11
13	не только	15	10
14	так как	9	10
15	и др	5	10
16	прежде всего	1	10
17	то что	16	10
18	и на	2	9
19	во время	7	9
20	в образах	1	9
21	о том	4	9
22	здесь в	1	9
23	и все	2	9
24	но в	5	8
25	в этой	2	8
26	никогда не	2	8
27	в них	1	7
28	как и	7	7
29	том что	3	7
30	в его	5	7
31	вовсе не	4	7
32	у него	5	7
33	в особенности	2	7
34	как бы	3	7
35	что в	14	7
36	например в	3	6
37	части тела	3	6
38	в эпоху	1	6
39	в то	1	6
40	в образе	3	6
41	один из	1	6
42	мы видим	6	6
43	с помощью	2	6
44	вместе с	6	6
45	или в	3	6
46	сказать что	2	6
47	что он	10	6
48	что образ	2	5
49	и он	3	5
50	в своем	2	5
51	что это	2	5
52	в себе	2	5
53	то же	8	5
54	той же	1	5
55	но он	4	5
56	во всем	3	5
57	тем что	5	5
58	легенды о	1	5
59	так и	10	5
60	и что	5	5
61	а также	3	5
62	до нас	1	5
63	из них	2	5
64	в одном	5	5
65	большинстве случаев	1	5
66	там где	3	5
67	так же	18	5
68	одним из	1	4
69	в средние	2	4
70	в ней	1	4
71	меньшей степени	1	4
72	он был	1	4
73	средних веков	1	4
74	как в	7	4
75	и как	5	4
76	и наконец	1	4
77	та же	1	4
78	а затем	3	4
79	в другом	5	4
80	не в	5	4
81	даже в	4	4
82	в основе	1	4
83	все же	9	4
84	у нас	2	4
85	роль в	1	4
86	с ним	1	4
87	нашей эры	1	4
88	тот же	1	4
89	уже в	2	4
90	в большинстве	1	4
91	в результате	1	4
92	земли и	2	4
93	в котором	1	4
94	и даже	4	4
95	с другой	4	4
96	именно в	1	4
97	в большей	1	4
98	а в	8	4
99	не может	6	4
100	средние века	2	4
101	все что	4	4
102	говорили о	1	3
103	они были	1	3
104	он сам	1	3
105	в чем	1	3
106	как у	1	3
107	мы будем	1	3
108	в одной	3	3
109	с этим	2	3
110	перед нами	3	3
111	земля и	1	3
112	при этом	3	3
113	людей и	1	3
114	связанных с	2	3
115	на все	1	3
116	было бы	2	3
117	и их	2	3
118	к этим	2	3
119	потому что	6	3
120	только с	2	3
121	есть только	3	3
122	в индии	1	3
123	те же	3	3
124	до сих	5	3
125	к нему	6	3
126	в него	1	3
127	того что	2	3
128	в ряде	1	3
129	одной из	1	3
130	мы увидим	3	3
131	только в	3	3
132	конечно не	2	3
133	в начале	1	3
134	есть в	2	3
135	до того	1	3
136	что не	1	3
137	связано с	1	3
138	времена года	1	3
139	в данном	3	3
140	с миром	3	3
141	и не	9	3
142	с этой	2	3
143	сих пор	5	3
144	но это	3	3
145	не мог	3	3
146	на языке	2	3
147	здесь только	1	3
148	между ними	3	3
149	жизни и	1	3
150	они не	1	3
151	с образом	1	2
152	связана с	2	2
153	и то	6	2
154	тех же	2	2
155	это и	5	2
156	от жажды	1	2
157	должна быть	2	2
158	мы не	1	2
159	не будем	1	2
160	есть нечто	1	2
161	но уже	1	2
162	и огонь	1	2
163	его так	1	2
164	землю и	1	2
165	но не	5	2
166	то он	1	2
167	дело обстоит	1	2
168	в наиболее	1	2
169	что они	6	2
170	в истории	2	2
171	в центре	1	2
172	точки зрения	1	2
173	что именно	1	2
174	дает нам	4	2
175	хотя и	2	2
176	он в	4	2
177	в главе	2	2
178	отчасти и	1	2
179	и тот	2	2
180	и те	1	2
181	как он	6	2
182	на его	3	2
183	он не	7	2
184	всех этих	1	2
185	на этом	2	2
186	лишь в	2	2
187	он является	1	2
188	мы видели	6	2
189	в развитии	1	2
