N	3gram	Voloshinov_1	Myshleni
1	с точки зрения	5	18
2	для того чтобы	7	15
3	в том что	1	15
4	с другой стороны	1	9
5	с самого начала	4	8
6	в другом месте	1	6
7	о том что	2	6
8	в собственном смысле	1	5
9	вместе с тем	2	5
10	по сравнению с	1	5
11	не может быть	2	5
12	до сих пор	1	4
13	но вместе с	1	4
14	в этом отношении	2	4
15	внутренней речи и	2	4
16	можно сказать что	2	4
17	смысле этого слова	2	3
18	то же самое	4	3
19	можно было бы	1	3
20	к тому что	2	3
21	и в отношении	1	3
22	не остается ничего	1	3
23	в свою очередь	4	3
24	и тем самым	3	3
25	и то же	3	2
26	прежде всего в	3	2
27	и той же	2	2
28	что перед нами	2	2
29	в зависимости от	5	2
30	между этими двумя	1	2
31	независимо от того	1	2
32	сам с собой	1	2
33	на этот вопрос	1	2
34	то же время	7	2
35	одно и то	3	2
36	чтобы убедиться в	1	2
37	в значительной степени	2	2
38	благодаря тому что	1	2
39	мы говорили выше	1	2
40	убедиться в том	1	2
41	на вопрос о	1	2
42	не может сказать	1	2
43	ни в какой	1	2
44	в самом деле	1	2
45	в то же	9	2
46	одной и той	2	2
47	только тогда когда	1	2
48	всех своих частях	1	1
49	само собой разумеется	2	1
50	ключ к пониманию	1	1
51	мы можем не	2	1
52	общения таким образом	1	1
53	на самом деле	3	1
54	мы должны были	1	1
55	для всех его	1	1
56	сравнению с его	1	1
57	связанных между собой	1	1
58	свое выражение в	1	1
59	его внутренней речи	2	1
60	должен был бы	1	1
61	в одной и	1	1
62	как раз и	1	1
63	во всех своих	3	1
64	о которой мы	1	1
65	и не может	1	1
66	и в то	2	1
67	что для них	1	1
68	но и в	3	1
69	как мы увидим	2	1
70	котором мы говорили	1	1
71	тех случаях когда	2	1
72	в себе и	1	1
73	же самое время	2	1
74	которые связаны с	3	1
75	что же является	1	1
76	не иначе как	1	1
77	и как бы	1	1
78	мы имели в	2	1
79	виду прежде всего	1	1
80	одном и том	1	1
81	речи но все	1	1
82	по крайней мере	1	1
83	и тем что	1	1
84	что было бы	1	1
85	жизни и в	1	1
86	ту или иную	3	1
87	не с помощью	1	1
88	в одном и	1	1
89	как это ни	1	1
90	имели в виду	2	1
91	а с помощью	1	1
92	содержит в себе	1	1
93	значений слов в	1	1
94	мы наблюдаем в	1	1
95	не только в	3	1
96	в себе две	1	1
97	может показаться что	2	1
98	выходящее за пределы	1	1
99	в конце концов	3	1
100	тот факт что	1	1
101	ответа на вопрос	1	1
102	говорит один из	1	1
103	как мы это	1	1
104	и в этом	1	1
105	все больше и	2	1
106	между тем в	1	1
107	и при этом	1	1
108	и на его	1	1
109	от внешнего мира	1	1
110	не связанных между	1	1
111	но и его	1	1
112	и от всех	1	1
113	на вопросе о	1	1
114	собственном смысле слова	1	1
115	о котором мы	1	1
116	все то что	2	1
117	мы видели что	2	1
118	до наших дней	1	1
119	в тех случаях	2	1
120	являются как бы	1	1
121	в виду прежде	1	1
122	в самой основе	1	1
123	который мы наблюдаем	1	1
124	которую мы называем	1	1
125	но для того	3	1
126	мы не можем	1	1
127	но об этом	2	1
128	таким образом мы	1	1
129	то что мы	4	1
130	не только ее	1	1
131	само по себе	1	1
132	всего того что	1	1
133	об этом мы	1	1
134	по всей своей	1	1
135	и никогда не	1	1
136	не только не	1	1
137	и тем более	1	1
138	в конечном счете	1	1
139	но все же	2	1
140	мы будем говорить	2	1
141	с тем и	2	1
142	речи но и	1	1
143	и том же	1	1
144	в процессе возникновения	1	1
145	того что оно	2	1
146	больше и больше	2	1
147	хотя бы в	1	1
148	как мы уже	2	1
149	заключает в себе	4	1
150	тем не менее	1	1
151	первой и второй	1	1
152	мы уже знаем	1	1
153	только благодаря тому	1	1
154	как и в	1	1
155	является как бы	1	1
156	в жизни и	1	1
157	при этом она	1	1
158	ничем не связанных	1	1
159	той или иной	3	1
160	языка и поэтому	1	1
161	в качестве примера	1	1
