N	2gram	Propp_Isto_2	Myshleni
1	в процессе	1	27
2	и в	15	25
3	в том	6	23
4	на основе	1	22
5	том что	7	20
6	таким образом	7	17
7	ребенка и	2	17
8	так же	13	17
9	что в	12	17
10	с тем	9	16
11	как и	2	15
12	в его	6	15
13	то что	12	15
14	в этом	11	14
15	вместе с	7	14
16	может быть	17	13
17	в целом	1	13
18	так как	14	12
19	в качестве	3	12
20	ребенка в	3	12
21	по своему	1	11
22	что они	10	10
23	перед нами	2	10
24	и что	6	10
25	что и	6	10
26	было бы	5	10
27	того что	3	10
28	только в	6	10
29	как бы	6	10
30	и не	11	10
31	мы не	3	9
32	связи с	8	9
33	мы могли	2	9
34	ни в	2	9
35	как в	5	9
36	как мы	1	8
37	того чтобы	2	8
38	тем что	4	8
39	показывает что	4	8
40	все эти	4	7
41	по себе	1	7
42	уже в	2	7
43	мы можем	8	7
44	что мы	3	7
45	как это	3	7
46	же как	5	6
47	высшей степени	1	6
48	зависимости от	1	6
49	и на	4	6
50	но не	2	6
51	потому что	9	6
52	от этого	1	6
53	представляет собой	5	6
54	не только	18	6
55	в силу	2	6
56	в высшей	1	6
57	не может	5	6
58	мы видели	2	6
59	в отличие	1	6
60	не в	7	6
61	не менее	1	6
62	самого начала	2	6
63	приходит к	1	6
64	с самого	2	6
65	можно было	5	6
66	один из	8	6
67	что он	24	6
68	отличие от	1	6
69	с другой	2	6
70	в связи	5	6
71	в основном	2	6
72	все это	3	6
73	все же	9	6
74	мы должны	4	6
75	в зависимости	1	5
76	мы уже	6	5
77	с ее	2	5
78	как говорит	1	5
79	и как	1	5
80	и к	1	5
81	что это	6	5
82	что она	5	5
83	при этом	4	5
84	к одному	1	5
85	и по	2	5
86	на этой	2	5
87	тем не	1	5
88	но это	4	5
89	с другом	1	5
90	могут быть	2	5
91	о том	3	5
92	так и	5	5
93	этой стадии	2	5
94	в этой	4	5
95	показывают что	2	5
96	входит в	1	5
97	с одной	4	5
98	именно в	2	5
99	одной стороны	3	5
100	друг с	1	5
101	до известного	1	4
102	мы имеем	15	4
103	бы что	1	4
104	еще не	9	4
105	отнюдь не	1	4
106	по пути	1	4
107	ни один	2	4
108	из этих	3	4
109	на то	3	4
110	он не	8	4
111	возрасте и	1	4
112	в основу	1	4
113	совпадают с	1	4
114	той же	2	4
115	не мог	3	4
116	не столько	2	4
117	в то	1	4
118	стадии развития	1	4
119	этого слова	1	4
120	и снова	1	4
121	никогда не	15	4
122	не могут	1	4
123	встречается в	3	4
124	к тому	5	4
125	и это	3	4
126	приводит к	2	4
127	мог бы	3	4
128	с ним	1	4
129	связь между	1	4
130	значит что	1	4
131	в какой	1	4
132	рассматриваться как	1	4
133	из них	2	4
134	мы знаем	11	4
135	говорит он	1	4
136	могло бы	1	4
137	друг друга	1	4
138	но и	14	4
139	прежде всего	5	4
140	там где	1	4
141	с этим	5	4
142	смысле этого	2	4
143	это значит	1	4
144	а в	12	4
145	сказать что	2	4
146	мы увидим	8	4
147	в частности	1	4
148	в котором	5	3
149	видели что	3	3
150	но как	1	3
151	с которыми	1	3
152	по отношению	3	3
153	когда он	3	3
