N	3gram	Medvedev_F_1	FransuaR
1	то же время	8	6
2	в то же	8	6
3	и до конца	3	5
4	до сих пор	6	4
5	в той же	1	4
6	но в то	2	4
7	начала и до	2	4
8	в связи с	2	4
9	с начала и	2	4
10	на самом деле	6	3
11	в том числе	1	3
12	как и все	2	3
13	в отличие от	1	3
14	а также и	1	3
15	в нашем примере	1	3
16	по отношению к	4	2
17	в своей книге	2	2
18	но и в	1	2
19	в этом отношении	1	2
20	том числе и	1	2
21	этого нельзя забывать	1	2
22	мы увидим дальше	1	2
23	по сравнению с	1	2
24	в одном месте	1	2
25	не может быть	5	2
26	все то что	1	2
27	в данном случае	1	2
28	как мы видели	2	2
29	смысле этого слова	3	1
30	нет и не	2	1
31	связи со всем	1	1
32	менее всего может	1	1
33	в нашу задачу	1	1
34	прежде всего в	3	1
35	и до сих	1	1
36	и все остальные	1	1
37	в настоящее время	10	1
38	но даже и	1	1
39	сделано ни одной	1	1
40	и культуры в	1	1
41	в нем и	2	1
42	для этого прежде	1	1
43	как раз и	1	1
44	вполне понятно что	1	1
45	с точки зрения	13	1
46	и не может	2	1
47	которая могла бы	1	1
48	что для последовательного	1	1
49	хотя бы и	1	1
50	в строгом смысле	2	1
51	бы то ни	3	1
52	вместо того чтобы	1	1
53	но для этого	1	1
54	быть отнесено к	1	1
55	в своей основе	1	1
56	все же в	1	1
57	его именно как	1	1
58	и потому не	1	1
59	может быть и	3	1
60	в своей статье	3	1
61	и в частности	2	1
62	точки зрения этих	1	1
63	в применении к	2	1
64	этого прежде всего	1	1
65	тех действий и	1	1
66	в том чтобы	2	1
67	что между ними	1	1
68	то ни было	1	1
69	мы видели является	1	1
70	в высшей степени	1	1
71	как одной из	1	1
72	всех тех действий	1	1
73	и в этом	2	1
74	том чтобы установить	1	1
75	были и в	1	1
76	это конечно не	1	1
77	в связи со	2	1
78	во всяком случае	4	1
79	нашу задачу не	1	1
80	как мы увидим	2	1
81	же время не	1	1
82	в точном смысле	1	1
83	настоящее время можно	1	1
84	с другой стороны	1	1
85	в его целом	8	1
86	в художественном образе	1	1
87	не могла не	1	1
88	не сделано ни	1	1
89	по себе конечно	1	1
90	во всем своем	1	1
91	между этими двумя	1	1
92	лишь в этом	1	1
93	между тем как	1	1
94	но не для	1	1
95	заключается в том	1	1
96	каждого из этих	1	1
97	ни к какому	1	1
98	в свою очередь	6	1
99	мы остановимся здесь	1	1
100	связи с этим	2	1
101	задачу не входит	1	1
102	к нему и	1	1
103	с самого начала	1	1
104	в отрыве от	1	1
105	в новое время	1	1
106	в ее целом	3	1
107	но все эти	1	1
108	мы видим что	1	1
109	в следующих словах	1	1
110	тех или иных	1	1
111	всего может быть	1	1
112	произведений в их	1	1
113	но все же	1	1
114	и здесь не	1	1
115	быть и не	2	1
116	в том что	1	1
117	в последнем счете	1	1
118	что и в	1	1
119	как мы знаем	1	1
120	ради нее самой	1	1
