N	4gram	Vygotskiy__7	Analitik
1	и не может быть	1	4
2	не что иное как	1	4
3	состоит в том что	3	3
4	есть не что иное	1	3
5	той мере в какой	2	2
6	в том что он	2	2
7	то же самое время	1	2
8	в то же самое	1	2
9	нет и не может	1	2
10	в той мере в	2	2
11	от элементов не утрачивают	1	1
12	только в том что	1	1
13	присущих целому и подлежащих	1	1
14	объяснению но содержат в	1	1
15	свойства целого ради которых	1	1
16	на самом же деле	1	1
17	на элементы не есть	1	1
18	одно и то же	3	1
19	но содержат в себе	1	1
20	такие продукты анализа которые	1	1
21	и вместе с тем	2	1
22	целого ради которых предпринимается	1	1
23	отличие от элементов не	1	1
24	одной и той же	2	1
25	сущности анализ в собственном	1	1
26	представляет собой один из	1	1
27	методом разложения на элементы	2	1
28	такой же мере как	2	1
29	себе в самом простом	1	1
30	в отличие от элементов	1	1
31	в сущности анализ в	1	1
32	виде те свойства целого	1	1
33	элементов не утрачивают свойств	1	1
34	с этой точки зрения	4	1
35	последними такие продукты анализа	1	1
36	в том числе и	1	1
37	до тех пор пока	1	1
38	самом простом первоначальном виде	1	1
39	в такой же мере	3	1
40	есть в сущности анализ	1	1
41	в себе в самом	1	1
42	не есть в сущности	1	1
43	ради которых предпринимается анализ	1	1
44	утрачивают свойств присущих целому	1	1
45	на единицы понимая под	1	1
46	свойств присущих целому и	2	1
47	целому и подлежащих объяснению	1	1
48	разложения на элементы не	1	1
49	в самом простом первоначальном	1	1
50	те свойства целого ради	1	1
51	элементы не есть в	1	1
52	подлежащих объяснению но содержат	1	1
53	том и заключается что	1	1
54	содержат в себе в	1	1
55	простом первоначальном виде те	1	1
56	не утрачивают свойств присущих	1	1
57	и подлежащих объяснению но	1	1
58	анализ в собственном смысле	1	1
59	в том и заключается	1	1
60	к разрешению конкретных проблем	1	1
61	во всей своей полноте	1	1
62	первоначальном виде те свойства	1	1
63	в той же мере	2	1
