N	2gram	Propp_Isto_1	Problema
1	и не	9	28
2	не только	12	24
3	только в	11	23
4	в виде	2	22
5	вовсе не	2	21
6	и в	28	20
7	в том	9	20
8	не просто	3	16
9	все эти	4	16
10	то что	9	15
11	потому что	4	15
12	у нас	1	14
13	было бы	7	14
14	но и	10	14
15	также и	3	13
16	перед нами	3	13
17	не в	9	13
18	в нашем	1	12
19	в себе	2	12
20	том что	7	12
21	не есть	2	12
22	по себе	3	11
23	прежде всего	10	11
24	подобного рода	1	11
25	как будто	4	11
26	едва ли	1	10
27	отнюдь не	1	10
28	тем не	6	10
29	и его	3	10
30	не менее	6	10
31	так и	9	10
32	в качестве	5	10
33	при помощи	2	10
34	есть нечто	1	9
35	в этом	8	9
36	может быть	25	9
37	и даже	4	9
38	все это	4	9
39	но в	8	8
40	содержит в	1	8
41	таким образом	8	8
42	если бы	8	8
43	значит что	1	8
44	что он	10	8
45	в результате	1	8
46	и все	1	8
47	во всяком	1	8
48	то же	12	7
49	мы не	10	7
50	в ней	7	7
51	еще не	7	7
52	и с	4	7
53	ясно что	2	7
54	это не	7	7
55	здесь не	4	7
56	хотя бы	4	7
57	и тем	2	7
58	с другой	6	7
59	именно в	3	7
60	сказать что	5	7
61	а не	15	7
62	и потому	2	7
63	такого рода	1	7
64	есть не	1	6
65	мы имеем	13	6
66	а только	2	6
67	при этом	3	6
68	всех этих	2	6
69	об этом	4	6
70	как и	4	6
71	но если	2	6
72	в каком	1	6
73	же самое	3	6
74	в виду	1	6
75	а также	1	6
76	что здесь	5	6
77	так что	4	6
78	но это	4	6
79	и от	2	6
80	для нас	13	6
81	другой стороны	5	6
82	на самом	1	5
83	но не	5	5
84	как в	2	5
85	хотя и	1	5
86	и если	2	5
87	в нем	2	5
88	да и	1	5
89	в них	1	5
90	в этих	7	5
91	когда мы	2	5
92	в ее	2	5
93	о том	9	5
94	есть отражение	1	5
95	уже не	3	5
96	если мы	3	5
97	здесь перед	1	5
98	так как	6	5
99	здесь в	2	5
100	то и	2	5
101	не может	15	5
102	вместе с	6	5
103	так же	7	5
104	не существует	2	5
105	или в	5	5
106	в целях	3	5
107	и т	25	4
108	это и	1	4
109	но даже	1	4
110	кроме того	1	4
111	и есть	1	4
112	нет никакой	1	4
113	тут и	2	4
114	в этой	6	4
115	что она	5	4
116	времени и	1	4
117	с тем	4	4
118	несмотря на	1	4
119	в своей	1	4
120	в одном	5	4
