N	2gram	Bakhtin_Fr_3	StatiiOP
1	и в	40	25
2	в этом	15	24
3	в том	8	20
4	что он	2	19
5	может быть	9	19
6	тем что	3	19
7	что в	12	19
8	что это	1	16
9	том что	4	15
10	в этой	3	14
11	не только	13	12
12	в его	13	12
13	г и	1	12
14	то что	5	12
15	в этих	6	11
16	так что	1	11
17	таким образом	10	10
18	прежде всего	16	10
19	и не	13	10
20	у него	8	9
21	но и	11	9
22	и т	1	8
23	все это	4	8
24	о том	4	8
25	в языке	2	8
26	это было	1	8
27	в своих	5	8
28	из его	1	7
29	с этим	2	7
30	это не	2	7
31	было бы	4	7
32	в то	6	7
33	не может	3	7
34	точки зрения	2	7
35	г в	1	6
36	и на	8	6
37	как в	3	6
38	из этих	2	6
39	не в	1	6
40	между тем	3	6
41	только в	3	6
42	в конце	3	6
43	в области	4	6
44	как бы	3	6
45	а в	3	6
46	как на	1	6
47	в году	5	5
48	то же	7	5
49	говорит что	1	5
50	но в	8	5
51	по форме	1	5
52	он не	9	5
53	об этом	3	5
54	на почве	1	5
55	ни в	4	5
56	мы имеем	1	5
57	в котором	2	5
58	потому что	2	5
59	и это	2	5
60	так и	3	5
61	в них	9	5
62	отметить что	1	5
63	с другой	2	5
64	связано с	1	5
65	а не	5	5
66	такого рода	3	5
67	того что	1	5
68	другой стороны	1	5
69	например в	2	4
70	в которой	2	4
71	из которых	1	4
72	в общем	1	4
73	относится к	1	4
74	все же	2	4
75	не было	5	4
76	и к	3	4
77	в целом	2	4
78	на его	2	4
79	мировой литературе	4	4
80	лишь в	2	4
81	на протяжении	3	4
82	и тем	1	4
83	с тем	1	4
84	как и	11	4
85	в эту	4	4
86	а как	1	4
87	у нас	4	4
88	с точки	1	4
89	ничего не	1	4
90	этом отношении	2	4
91	связана с	2	4
92	отличается от	1	4
93	в ней	4	4
94	и с	8	4
95	если бы	3	4
96	можно сказать	2	4
97	а также	4	4
98	к нему	2	4
99	мы видим	5	4
100	всего в	1	4
101	в качестве	1	4
102	и др	7	4
103	в начале	3	4
104	всяком случае	1	4
105	отношение к	8	4
