N	2gram	Bakhtin_Fr_6	Formalny
1	и не	3	30
2	вовсе не	7	28
3	и в	41	27
4	может быть	2	25
5	не может	4	24
6	так и	5	21
7	и его	13	19
8	в этом	12	18
9	таким образом	17	18
10	а не	2	17
11	самом деле	4	16
12	точки зрения	2	16
13	то же	5	15
14	в нем	16	15
15	между ними	3	15
16	на самом	1	14
17	как и	7	14
18	с точки	2	14
19	не в	4	12
20	в самом	10	11
21	в жизни	1	11
22	и от	4	11
23	не могут	2	10
24	место в	1	10
25	но и	13	10
26	в действительности	1	9
27	не только	10	9
28	лишь в	2	9
29	как его	2	9
30	так как	10	9
31	так же	5	9
32	с помощью	6	8
33	как бы	7	8
34	при этом	3	8
35	ни в	1	8
36	как мы	12	8
37	в пределах	1	8
38	только в	3	8
39	как раз	2	8
40	то что	10	8
41	и все	9	8
42	что в	7	8
43	тем же	1	7
44	с тем	1	7
45	не менее	1	7
46	же время	5	7
47	потому что	3	7
48	его в	1	7
49	между тем	2	7
50	в его	7	7
51	в том	2	7
52	если мы	2	7
53	там где	5	7
54	все это	11	7
55	в то	6	7
56	в искусстве	3	7
57	здесь и	8	6
58	еще не	1	6
59	но в	8	6
60	все эти	11	6
61	в своей	2	6
62	все время	4	6
63	было бы	3	6
64	в литературе	5	6
65	что он	6	6
66	с другой	4	6
67	более того	4	6
68	вместе с	6	6
69	в данном	3	6
70	все же	4	6
71	и для	3	6
72	бы в	2	6
73	в зависимости	1	5
74	зависимости от	1	5
75	но не	2	5
76	в истории	2	5
77	в одной	3	5
78	что именно	2	5
79	так сказать	2	5
80	в каждом	1	5
81	того чтобы	4	5
82	если же	1	5
83	в ней	4	5
84	что они	2	5
85	в дальнейшем	2	5
86	никогда не	8	5
87	говорит он	2	5
88	связи с	2	5
89	большинстве случаев	5	5
90	и их	3	5
91	и между	1	5
92	тем что	5	5
93	и потому	2	5
94	что же	1	5
95	не является	1	5
96	в результате	4	5
97	другой стороны	2	5
98	мы не	2	4
99	он был	4	4
100	менее всего	1	4
101	как в	4	4
102	и как	4	4
103	в целом	1	4
104	и те	2	4
105	в корне	2	4
106	данном случае	2	4
107	в ее	5	4
108	том что	7	4
109	по себе	1	4
110	в смысле	1	4
111	тогда когда	2	4
112	мы можем	1	4
113	могут быть	1	4
114	роль в	4	4
115	о том	9	4
116	конечно не	3	4
117	уже в	4	4
118	в большинстве	4	4
119	видения и	1	4
120	для того	1	4
121	прежде всего	10	4
122	материал в	1	4
123	до конца	2	4
124	в связи	1	4
125	мы видели	2	4
126	как это	2	4
127	да и	1	4
128	слова и	1	4
129	между собой	1	4
130	в романе	2	4
131	от всех	2	4
132	из этого	4	4
133	жизни и	3	4
134	они не	3	4
135	формы и	1	3
136	одним из	4	3
137	того же	4	3
138	должна быть	2	3
139	мы уже	18	3
140	той же	5	3
141	литературы и	2	3
142	и на	9	3
143	в которых	1	3
144	время в	1	3
145	во всех	17	3
146	то он	2	3
147	нет и	1	3
148	что это	5	3
149	в себе	5	3
150	этот процесс	1	3
151	и с	16	3
152	те же	3	3
153	это не	1	3
154	и тем	1	3
155	он и	1	3
156	в этих	2	3
157	от его	1	3
158	как от	1	3
159	по отношению	1	3
160	между жизнью	1	3
161	одной плоскости	2	3
162	в основе	4	3
163	для нас	2	3
164	ничто не	1	3
165	этом отношении	3	3
166	они и	3	3
167	только то	1	3
168	ясно что	1	3
169	еще в	5	3
170	жизнь и	1	3
171	в эпоху	6	3
172	никак не	3	3
173	и что	5	3
174	можно сказать	1	3
175	их в	2	3
176	в них	7	3
177	романа в	3	3
178	в него	3	3
179	уже не	1	3
180	в конце	2	3
181	у нас	4	3
182	не на	2	3
183	на фоне	1	3
184	к его	1	3
185	в той	5	3
186	того что	3	3
187	отношению к	1	3
188	в условиях	1	3
189	о нем	1	3
190	сказать что	6	3
191	всех других	1	3
192	героя в	1	3
193	ту же	1	2
194	чтобы не	1	2
195	человека и	2	2
196	он может	1	2
197	это и	2	2
198	в котором	4	2
199	с таким	1	2
200	одним и	1	2
201	что уже	1	2
