N	2gram	Vygotskiy__3	Istorich
1	и в	38	28
2	и т	14	25
3	может быть	19	25
4	т д	4	22
5	а не	7	15
6	не может	7	15
7	никогда не	4	14
8	мы имеем	1	13
9	мы должны	1	13
10	для нас	8	13
11	то же	10	12
12	не только	12	12
13	что в	20	12
14	мы видим	12	11
15	только в	4	11
16	мы не	5	10
17	все же	8	10
18	и что	18	10
19	что он	11	10
20	мы увидим	12	10
21	но и	5	10
22	что герой	1	9
23	не в	12	9
24	так и	1	9
25	о том	6	9
26	то что	35	9
27	видим что	8	9
28	в том	25	9
29	и не	10	9
30	в этом	13	8
31	но в	3	8
32	что это	10	8
33	таким образом	12	8
34	если бы	14	8
35	в ней	15	7
36	здесь мы	4	7
37	это не	1	7
38	исторической действительности	2	7
39	еще не	1	7
40	и здесь	6	7
41	этот вопрос	1	7
42	что мы	1	7
43	так же	2	7
44	том что	14	7
45	было бы	12	7
46	в этих	2	7
47	а в	7	7
48	в этой	13	6
49	ни один	1	6
50	его в	3	6
51	так например	2	6
52	к тому	6	6
53	что и	4	6
54	вслед за	1	6
55	так как	6	6
56	представляют собой	2	6
57	с другой	7	6
58	вместе с	5	6
59	когда он	4	6
60	например в	2	5
61	должна быть	5	5
62	мы будем	1	5
63	что они	4	5
64	в своем	5	5
65	более или	1	5
66	увидим что	9	5
67	что она	16	5
68	в силу	2	5
69	по существу	2	5
70	их в	2	5
71	или менее	1	5
72	дело не	2	5
73	на основе	1	5
74	можно было	1	5
75	в его	5	5
76	что здесь	2	5
77	но не	1	5
78	показывают что	1	5
79	в качестве	2	5
80	в одном	8	5
81	до сих	6	5
82	к которому	1	5
83	сих пор	5	5
84	или в	5	5
85	сказать что	4	5
86	другой стороны	5	5
87	ее в	4	5
88	и даже	4	4
89	и для	4	4
90	и на	6	4
91	между собой	2	4
92	то мы	1	4
93	одним словом	2	4
94	чем это	1	4
95	не то	4	4
96	не все	1	4
97	с этим	8	4
98	представляет собой	2	4
99	все эти	4	4
100	на то	16	4
101	но все	1	4
102	и с	1	4
103	с тем	8	4
104	как и	8	4
105	даже в	1	4
106	на него	1	4
107	в основе	3	4
108	здесь не	3	4
109	раньше чем	1	4
110	того что	4	4
111	с одной	6	4
112	потому что	14	4
113	так что	8	4
114	мы знаем	1	4
115	к ним	3	4
116	должны будем	1	4
117	а именно	1	4
118	превращается в	1	4
119	один из	6	4
