N	2gram	Propp_Isto_1	Myslijsy
1	потому что	4	49
2	для нас	13	31
3	и в	28	24
4	может быть	25	23
5	то что	9	20
6	и не	9	19
7	в том	9	18
8	а не	15	18
9	что в	12	16
10	не только	12	15
11	по себе	3	15
12	при этом	3	13
13	не в	9	13
14	было бы	7	13
15	то же	12	12
16	но не	5	12
17	мы можем	1	12
18	не может	15	12
19	мы не	10	11
20	таким образом	8	11
21	вместе с	6	11
22	если бы	8	11
23	что и	6	11
24	что мы	7	11
25	только в	11	11
26	как в	2	10
27	в себе	2	10
28	для него	2	10
29	тогда когда	2	10
30	так что	4	10
31	так как	6	10
32	независимо от	1	9
33	в нем	2	9
34	вовсе не	2	9
35	то и	2	9
36	но и	10	9
37	как бы	2	9
38	точно так	3	9
39	и на	4	8
40	а только	2	8
41	в этом	8	8
42	более или	5	8
43	том что	7	8
44	или менее	5	8
45	могут быть	4	8
46	а в	7	8
47	во всех	2	7
48	с этим	4	7
49	мысль о	2	7
50	как и	4	7
51	между собою	1	7
52	того как	3	7
53	или же	1	7
54	не могут	2	7
55	прежде всего	10	7
56	сами по	1	7
57	тем что	3	7
58	того что	4	7
59	во всяком	1	7
60	и т	25	6
61	что если	2	6
62	и как	2	6
63	тем не	6	6
64	в то	3	6
65	связи с	4	6
66	есть только	3	6
67	между тем	2	6
68	и только	2	6
69	не можем	3	6
70	в одном	5	6
71	заметить что	1	6
72	с другой	6	6
73	не было	1	6
74	этого слова	1	6
75	не есть	2	6
76	только как	1	6
77	воспоминание о	2	5
78	столь же	2	5
79	что они	5	5
80	все же	10	5
81	бы не	1	5
82	на то	4	5
83	есть не	1	5
84	и уже	1	5
85	не менее	6	5
86	и наоборот	1	5
87	с ним	2	5
88	так и	9	5
89	по мере	2	5
90	о том	9	5
91	тот же	2	5
92	слова в	1	5
93	из них	3	5
94	в них	1	5
95	для того	1	5
96	что не	2	5
97	и их	3	5
98	только для	2	5
99	или не	1	5
100	в которой	1	5
101	время как	3	4
102	еще не	7	4
103	одним словом	4	4
104	что хотя	1	4
105	но в	8	4
106	уже не	3	4
107	из этих	1	4
108	как он	2	4
109	так сказать	1	4
110	главным образом	1	4
111	одно целое	1	4
112	и если	2	4
113	с тем	4	4
114	в котором	3	4
115	сих пор	5	4
116	одном из	1	4
117	они не	4	4
118	и другое	2	4
119	образом в	1	4
120	подобно тому	1	4
121	одна из	2	4
122	от их	1	4
123	мере того	2	4
124	должны быть	4	4
125	в некоторых	2	4
126	то время	3	4
127	так в	4	4
128	никогда не	14	4
129	и что	10	4
130	что он	10	4
131	с одной	4	4
132	которые могут	3	4
133	до сих	5	4
134	там где	4	4
135	тому как	1	4
136	что оно	1	4
137	во время	3	4
138	себе не	1	4
139	например в	5	3
140	и то	1	3
141	но тем	1	3
142	тем же	1	3
143	есть нечто	1	3
144	но она	1	3
145	но даже	1	3
146	то это	3	3
147	не совсем	3	3
148	же что	1	3
149	только тогда	1	3
150	со стороны	2	3
151	относится к	2	3
152	помнить что	1	3
153	хотя и	1	3
154	что это	8	3
155	в целом	2	3
156	во многих	2	3
157	что она	5	3
158	т д	22	3
159	о которой	1	3
160	слова а	1	3
161	не как	3	3
162	так например	6	3
163	могла бы	1	3
164	его не	1	3
165	них не	1	3
166	его в	6	3
167	это не	7	3
168	и тем	2	3
169	кажется что	1	3
170	и тогда	3	3
171	в эту	1	3
172	в этих	7	3
173	приблизительно так	1	3
174	ни было	2	3
175	быть не	1	3
176	бы быть	3	3
177	в ней	7	3
178	и притом	1	3
179	на него	4	3
180	которых мы	1	3
181	в каком	1	3
182	оно не	1	3
183	если мы	3	3
184	те же	1	3
185	не с	3	3
186	том как	2	3
187	мы в	2	3
188	находится в	4	3
189	на вопрос	2	3
190	но мы	2	3
191	представлений которые	1	3
192	в языке	1	3
193	вслед за	6	3
194	и у	1	3
195	одно из	1	3
196	не так	2	3
197	искать в	1	3
198	от другого	1	3
199	т п	1	3
200	входят в	1	3
201	они с	1	3
202	это будет	1	3
203	что для	1	3
204	только по	1	3
205	одной стороны	4	3
206	в самой	1	3
207	смысле этого	1	3
208	но это	4	3
209	к другим	1	3
210	и для	4	3
211	и от	2	3
212	то не	1	3
213	и все	1	3
214	или нет	1	3
215	нет но	1	3
216	также что	1	2
217	на самом	1	2
218	и есть	1	2
219	отношения к	2	2
220	вопрос о	5	2
221	явление не	1	2
222	изменение в	1	2
223	то мы	4	2
224	совсем не	1	2
225	то к	1	2
226	не то	4	2
227	значение и	2	2
228	не все	4	2
229	по отношению	3	2
230	что во	1	2
231	указывают на	1	2
232	могли бы	3	2
233	в действительности	2	2
234	все эти	4	2
235	в нашем	1	2
236	и тот	2	2
