N	3gram	Bakhtin_Fr_8	Psycholo
1	для того чтобы	2	19
2	в том что	6	12
3	о том что	2	10
4	в самом деле	1	7
5	то же самое	1	6
6	на самом деле	1	5
7	с самого начала	1	5
8	с точки зрения	2	4
9	можно было бы	1	4
10	друг с другом	1	4
11	и в этом	1	3
12	заключается в том	1	3
13	до сих пор	8	3
14	с одной стороны	2	3
15	таким образом что	1	2
16	сказать что в	1	2
17	что для того	1	2
18	о том как	1	2
19	все это совершенно	1	2
20	во всех этих	1	2
21	в приложении к	1	2
22	вместе с тем	1	2
23	и в частности	1	2
24	он начинает с	1	2
25	если бы мы	1	2
26	в мире в	1	2
27	с другой стороны	2	2
28	вместо того чтобы	1	2
29	таким образом в	1	2
30	в то время	2	2
31	не только не	2	2
32	и в самом	1	2
33	речь идет о	1	2
34	что это не	1	2
35	мы видим что	2	2
36	но если бы	1	2
37	к тому же	1	2
38	том что она	1	1
39	что она говорит	1	1
40	мы уже говорили	7	1
41	какой бы то	1	1
42	том что это	1	1
43	по отношению к	1	1
44	и как раз	1	1
45	им по традиции	1	1
46	подобно тому как	1	1
47	и целый ряд	1	1
48	начала и конца	1	1
49	мы не можем	1	1
50	связей в которых	1	1
51	мы переходим к	1	1
52	в той же	3	1
53	жизни и смерти	1	1
54	бы то ни	2	1
55	что все эти	1	1
56	потому что это	1	1
57	только то что	1	1
58	но он не	1	1
59	себе и что	1	1
60	то же время	10	1
61	свидетельствуют о том	1	1
62	из которых мы	1	1
63	что все это	2	1
64	в этом понимании	1	1
65	ни о какой	1	1
66	что одна из	2	1
67	в том или	1	1
68	на эту тему	1	1
69	то ни было	1	1
70	совершенно иначе чем	1	1
71	и в то	5	1
72	и эпизод с	1	1
73	смысл всех этих	1	1
74	смысл и свое	1	1
75	обратимся к анализу	1	1
76	а также и	1	1
77	а с другой	1	1
78	в которых они	1	1
79	дело в том	2	1
80	друг к другу	1	1
81	прямо сказать что	1	1
82	он говорит не	1	1
83	во всем этом	1	1
84	речи ни о	1	1
85	как бы в	1	1
86	и в своих	1	1
87	потому что они	1	1
88	и хотя он	2	1
89	при этом как	1	1
90	нет ни одного	1	1
91	у него в	1	1
92	не может быть	2	1
93	не был бы	1	1
94	имел в виду	1	1
95	к которой мы	1	1
96	и вместе с	1	1
97	и все они	1	1
98	можно сказать что	2	1
99	но вся эта	1	1
100	в этом смысле	1	1
101	одной общей точке	1	1
102	и что она	1	1
103	в то же	10	1
104	как мы уже	2	1
105	это как бы	1	1
106	иначе чем это	1	1
107	нет ничего более	1	1
108	в предисловии к	1	1
109	в средние века	2	1
110	том или ином	1	1
111	в глубине души	1	1
112	точку зрения на	1	1
