N	3gram	Vygotskiy__6	Narrotol
1	в том что	19	8
2	не только в	1	6
3	в данном случае	1	6
4	с одной стороны	1	5
5	по отношению к	10	5
6	в отличие от	1	5
7	состоит в том	2	4
8	тем не менее	1	4
9	к тому что	7	3
10	можно сказать что	6	3
11	в этом отношении	3	3
12	той или иной	1	3
13	подобно тому как	1	2
14	и тем самым	5	2
15	так же как	6	2
16	точно так же	1	2
17	мы имеем дело	2	2
18	не только не	2	2
19	в ответ на	1	2
20	имеем дело с	1	2
21	так и по	2	2
22	именно то что	1	2
23	и не может	2	2
24	на самом деле	1	2
25	не может быть	2	2
26	с точки зрения	10	2
27	и все же	1	2
28	тому что он	4	2
29	как бы в	1	2
30	таким образом что	1	1
31	в этом смысле	2	1
32	самом деле не	1	1
33	на этот вопрос	2	1
34	по сравнению с	14	1
35	и к другому	1	1
36	другому человеку и	1	1
37	интереса к структуре	1	1
38	но то же	1	1
39	до сих пор	3	1
40	что все эти	2	1
41	но с другой	1	1
42	и того же	4	1
43	никак не может	1	1
44	едва ли не	1	1
45	то же самое	6	1
46	не может существовать	2	1
47	которое может быть	1	1
48	в которой он	1	1
49	есть не что	1	1
50	в то время	6	1
51	можно было бы	5	1
52	того что есть	1	1
53	в том смысле	2	1
54	не что иное	1	1
55	вместо того чтобы	2	1
56	начинается с того	2	1
57	одного и того	4	1
58	с того что	2	1
59	только к нему	1	1
60	в связи с	2	1
61	в зависимости от	5	1
62	что иное как	1	1
63	в самом деле	1	1
64	у него еще	1	1
65	по аналогии с	1	1
66	не может не	1	1
67	может и должен	1	1
68	за собой и	1	1
69	что он может	1	1
70	в этом направлении	1	1
71	и в другом	1	1
72	то время как	5	1
73	для того чтобы	8	1
74	только в двух	1	1
75	него еще нет	1	1
76	то что я	1	1
77	то что он	2	1
78	не может иметь	1	1
79	в том или	1	1
80	смысле можно сказать	1	1
81	этой точки зрения	1	1
82	не непосредственно а	1	1
83	как раз и	1	1
84	с этой точки	1	1
85	как раз в	2	1
86	в своем собственном	1	1
87	в каждой из	1	1
