N	3gram	Vygotskiy__3	Vladivir
1	в том что	17	9
2	в связи с	5	8
3	во всяком случае	4	6
4	в то время	4	6
5	тем не менее	5	6
6	и то что	2	5
7	более или менее	1	3
8	с точки зрения	1	3
9	в отличие от	6	3
10	точно так же	1	3
11	на этот раз	1	3
12	в конце концов	1	3
13	так или иначе	1	3
14	о том что	3	3
15	сказать что в	1	2
16	на то что	3	2
17	это нисколько не	1	2
18	на первый план	2	2
19	в дальнейшем мы	1	2
20	можно было бы	5	2
21	сам по себе	1	2
22	в данном случае	1	2
23	в том чтобы	1	2
24	не только в	1	2
25	так как это	1	2
26	в последнее время	3	2
27	в котором все	1	2
28	в свою очередь	2	2
29	не имеет никакого	1	2
30	само по себе	2	2
31	заключается в том	7	2
32	мы будем говорить	1	2
33	и как мы	1	2
34	и в его	1	2
35	как мы видели	3	2
36	что иное как	1	1
37	для нас важно	1	1
38	имеет дело с	2	1
39	на той ступени	1	1
40	и во всяком	2	1
41	в целом но	1	1
42	но и по	1	1
43	в том числе	1	1
44	в этом случае	1	1
45	как это делает	1	1
46	выводу что и	1	1
47	тот же самый	1	1
48	не менее не	1	1
49	до сих пор	1	1
50	бы то ни	1	1
51	с ним в	1	1
52	в этом отношении	3	1
53	то что в	2	1
54	в собственном смысле	6	1
55	кроме того что	1	1
56	от того чтобы	1	1
57	едва ли может	1	1
58	вместе с тем	10	1
59	было бы с	1	1
60	в самом начале	1	1
61	отношения между двумя	1	1
62	однако в этой	1	1
63	в высшей степени	6	1
64	в себе свое	1	1
65	и все его	1	1
66	и как бы	1	1
67	то время как	4	1
68	если только не	1	1
69	бы его ни	1	1
70	к той же	1	1
71	с теми же	1	1
72	собственном смысле слова	2	1
73	из них не	1	1
74	и в том	1	1
75	не может быть	2	1
76	но это нисколько	1	1
77	ничего общего с	1	1
78	по себе как	1	1
79	отрицать что в	1	1
80	раз и навсегда	1	1
81	в этом же	1	1
82	как уже сказано	5	1
83	но тем не	1	1
84	и в связи	1	1
85	но только в	1	1
86	здесь как и	1	1
87	связи с этим	1	1
88	мы увидим ниже	1	1
89	со всеми своими	1	1
90	к выводу что	2	1
91	мы очень часто	1	1
92	с самого начала	6	1
93	это значит что	4	1
94	таким образом после	1	1
95	самого начала в	1	1
96	в течение всего	1	1
97	с тем и	4	1
98	за то что	1	1
99	в этом смысле	2	1
100	как мы уже	2	1
101	по этому поводу	1	1
102	не что иное	1	1
103	но тем что	1	1
104	во многих случаях	1	1
105	в этот период	1	1
106	для того чтобы	7	1
107	этот вопрос в	1	1
108	что так как	1	1
109	содержание и форму	1	1
