N	2gram	Losev_Prob_4	Vladivir
1	и в	20	31
2	в году	1	30
3	не только	24	24
4	а к	1	22
5	но и	14	19
6	то что	15	18
7	и не	28	17
8	и даже	9	15
9	у него	1	15
10	в этом	9	14
11	том что	12	14
12	и с	7	14
13	он был	3	14
14	что в	3	14
15	там же	2	13
16	но в	8	12
17	в его	3	12
18	что он	8	12
19	по поводу	1	12
20	с его	2	11
21	о том	5	11
22	в том	20	11
23	между прочим	3	11
24	потому что	15	11
25	и то	2	10
26	также и	13	10
27	он не	2	10
28	так что	6	10
29	как мы	3	9
30	никогда не	1	9
31	в конце	2	9
32	только в	23	9
33	даже и	13	9
34	а в	4	9
35	и по	2	8
36	в то	4	8
37	в петербурге	2	8
38	так как	5	8
39	тут же	3	7
40	мы сейчас	3	7
41	кроме того	4	7
42	как это	3	7
43	и его	10	7
44	для него	3	7
45	об этом	6	7
46	в эти	1	7
47	уже в	4	7
48	как раз	4	7
49	еще и	3	7
50	сказать что	7	7
51	того же	2	6
52	то же	7	6
53	и был	1	6
54	то он	2	6
55	и к	3	6
56	это было	2	6
57	он и	1	6
58	в котором	2	6
59	иной раз	1	6
60	у нас	14	6
61	и сам	1	6
62	так и	10	6
63	разного рода	1	6
64	и что	2	6
65	можно сказать	5	6
66	в качестве	10	6
67	может быть	9	6
68	и потому	7	6
69	не может	5	6
70	не был	1	5
71	но как	3	5
72	когда он	1	5
73	это был	1	5
74	не очень	2	5
75	на то	1	5
76	и если	5	5
77	не в	13	5
78	что и	3	5
79	вовсе не	21	5
80	не было	3	5
81	что же	1	5
82	все это	9	5
83	видно что	1	5
84	и от	6	5
85	а также	6	5
86	с ним	4	5
87	жизни и	5	5
88	в своих	1	5
89	мы и	1	4
90	что его	4	4
91	совсем не	1	4
92	в этой	4	4
93	в истории	3	4
94	в своем	3	4
95	хотя и	5	4
96	и как	3	4
97	говорит что	2	4
98	в этот	1	4
99	в которой	2	4
100	в нашем	12	4
101	в себе	12	4
102	как он	1	4
103	в нем	5	4
104	в россии	1	4
105	же касается	1	4
106	этом смысле	3	4
107	как и	6	4
108	несмотря на	4	4
109	ни с	4	4
110	в своей	4	4
111	и вообще	6	4
112	не раз	2	4
113	дело в	2	4
114	к ней	2	4
115	во всем	2	4
116	да и	5	4
117	никак не	4	4
118	к нему	3	4
119	по своей	1	4
120	себя в	2	4
121	и у	1	4
122	для меня	1	4
123	что для	1	4
124	и все	8	4
125	и особенно	1	4
126	такого рода	7	4
127	для нас	6	4
128	он как	3	3
129	но она	3	3
130	на себя	1	3
131	и он	2	3
132	это время	1	3
133	и на	3	3
134	нам представляется	2	3
135	то мы	2	3
136	но не	5	3
137	отношение к	1	3
138	за пределы	2	3
139	что они	2	3
140	отнюдь не	10	3
141	как в	5	3
142	а иной	1	3
143	все же	2	3
144	более или	2	3
145	со своей	2	3
146	в целом	1	3
147	он в	1	3
148	все эти	16	3
149	что к	2	3
150	но на	1	3
151	едва ли	10	3
152	и вот	1	3
153	на его	2	3
154	здесь мы	3	3
155	то есть	27	3
156	мы хотели	2	3
157	или менее	2	3
158	во время	1	3
159	на свою	1	3
160	но это	6	3
161	что этот	1	3
162	и очень	5	3
163	раз и	1	3
164	в отношении	4	3
165	и притом	2	3
166	но только	2	3
167	ничего не	1	3
168	вот что	1	3
169	свидетельствуют о	2	3
170	таким образом	8	3
171	к тому	3	3
172	в жизни	3	3
173	раз даже	1	3
174	здесь не	7	3
175	к его	3	3
176	жизнь и	4	3
177	свидетельствует о	2	3
178	и здесь	1	3
179	вся эта	2	3
180	конце концов	1	3
181	тот же	2	3
182	и так	1	3
183	уже не	5	3
