N	3gram	Voloshinov_1	Problema
1	с точки зрения	20	8
2	в том что	3	8
3	в связи с	7	7
4	в конце концов	3	6
5	тем не менее	2	5
6	с другой стороны	5	5
7	в настоящее время	6	3
8	в этом смысле	2	3
9	может быть только	1	3
10	с одной стороны	1	3
11	все же не	1	3
12	можно сказать что	3	3
13	в новое время	1	3
14	по отношению к	2	2
15	равно как и	1	2
16	в том числе	2	2
17	том что он	1	2
18	до сих пор	8	2
19	в результате чего	1	2
20	в таком случае	2	2
21	бы то ни	8	2
22	но и в	1	2
23	не чем иным	1	2
24	не может быть	13	2
25	во всяком случае	2	2
26	чем иным как	1	2
27	но все же	3	2
28	для того чтобы	3	2
29	конце концов так	1	1
30	мы как раз	1	1
31	какой степени не	1	1
32	чуть ли не	1	1
33	одним и тем	1	1
34	на самом деле	1	1
35	в самом деле	9	1
36	имеется в виду	1	1
37	в одной из	1	1
38	жизни в ее	1	1
39	таким образом как	1	1
40	как мы увидим	1	1
41	в этом отношении	3	1
42	в наше время	1	1
43	по аналогии с	1	1
44	в какой степени	2	1
45	том числе и	2	1
46	можно было бы	2	1
47	ни в какой	1	1
48	с этой точки	1	1
49	ту или иную	1	1
50	вовсе не в	1	1
51	и тем же	1	1
52	но в то	2	1
53	не только в	1	1
54	то ни было	8	1
55	который мог бы	1	1
56	ничего общего не	1	1
57	и как бы	1	1
58	так или иначе	1	1
59	и сама по	1	1
60	мы его понимаем	1	1
61	до конца только	1	1
62	этой точки зрения	1	1
63	но более всего	1	1
64	найти только в	1	1
65	то же время	3	1
66	от того что	2	1
67	так и в	1	1
68	это и есть	2	1
69	связи с этим	3	1
70	xvii и xviii	1	1
71	и он сам	1	1
72	с самого начала	4	1
73	ни о каком	1	1
74	вопрос о том	2	1
75	в других областях	1	1
76	той или иной	1	1
77	в большинстве случаев	3	1
78	в то же	3	1
79	во времени и	1	1
80	сама по себе	2	1
81	тот и другой	1	1
82	довольно редким в	1	1
