N	3gram	Vinokur_Ku_2	FransuaR
1	о том что	1	5
2	то же время	3	5
3	в то же	3	5
4	в самом деле	7	4
5	с одной стороны	1	4
6	в большинстве случаев	1	4
7	большей или меньшей	3	3
8	сих пор еще	1	3
9	в этом отношении	3	3
10	в большей или	3	3
11	до сих пор	1	3
12	вместо того чтобы	1	3
13	с точки зрения	8	2
14	и вовсе не	2	2
15	и то что	1	2
16	или меньшей степени	3	2
17	в данном случае	1	2
18	а также и	1	2
19	в огромном большинстве	1	2
20	с другой стороны	7	2
21	таким образом в	1	2
22	в том что	10	2
23	и прежде всего	1	2
24	в сущности к	1	2
25	этот чрезвычайно важен	1	1
26	огромном большинстве случаев	1	1
27	в частности и	1	1
28	и говорить о	1	1
29	дает нам право	1	1
30	сводится в сущности	1	1
31	том что в	1	1
32	дело в том	1	1
33	в настоящее время	1	1
34	и дает нам	1	1
35	и до конца	1	1
36	с этим словом	1	1
37	и там где	1	1
38	и не только	1	1
39	и все это	1	1
40	в лучшем случае	3	1
41	а так как	1	1
42	совершенно ясно что	1	1
43	случаях перед нами	1	1
44	он должен быть	1	1
45	потому что когда	1	1
46	на этот вопрос	2	1
47	вместе с тем	2	1
48	только для того	1	1
49	связанных с ними	1	1
50	сам по себе	1	1
51	именно это и	1	1
52	только то что	1	1
53	в этой области	4	1
54	мы находим и	1	1
55	в конце концов	3	1
56	на этом же	1	1
57	смысле этого слова	1	1
58	и в этой	1	1
59	это все же	1	1
60	в связи с	3	1
61	для того чтобы	8	1
62	не может быть	4	1
63	потому что они	1	1
64	в широком смысле	2	1
65	в зависимости от	4	1
66	в то время	1	1
67	в значительной степени	1	1
68	заключается в том	1	1
69	после того как	1	1
70	там где их	1	1
71	не забудем что	1	1
72	но и для	1	1
73	не только в	4	1
74	но все же	2	1
75	можно сказать что	2	1
76	в нем есть	1	1
77	в этом своем	1	1
78	в особенности же	2	1
79	в предисловии к	1	1
80	в узком и	1	1
81	и с другой	1	1
82	при этом совершенно	1	1
83	несмотря на их	1	1
84	это и дает	1	1
