N	2gram	Vygotskiy__4	Myslijsy
1	потому что	24	49
2	для нас	7	31
3	то есть	13	30
4	и в	33	24
5	в душе	1	23
6	может быть	22	23
7	в сознании	1	23
8	то что	44	20
9	и не	13	19
10	в том	21	18
11	а не	6	18
12	что в	21	16
13	не только	7	15
14	по себе	9	15
15	того же	1	14
16	при этом	2	13
17	не в	2	13
18	было бы	12	13
19	то же	9	12
20	но не	3	12
21	мы можем	5	12
22	не может	10	12
23	мы не	5	11
24	таким образом	13	11
25	вместе с	8	11
26	если бы	10	11
27	что и	3	11
28	что мы	6	11
29	только в	4	11
30	как в	3	10
31	в себе	6	10
32	для него	1	10
33	тогда когда	1	10
34	так что	7	10
35	так как	12	10
36	независимо от	1	9
37	в нем	7	9
38	вовсе не	5	9
39	но и	3	9
40	как бы	25	9
41	точно так	3	9
42	и на	5	8
43	в этом	28	8
44	том что	22	8
45	а в	4	8
46	в чем	1	7
47	во всех	2	7
48	с этим	5	7
49	мысль о	1	7
50	как и	5	7
51	всяком случае	3	7
52	того как	1	7
53	прежде всего	2	7
54	сами по	3	7
55	тем что	3	7
56	душевной жизни	1	7
57	того что	4	7
58	во всяком	3	7
59	и т	6	6
60	между двумя	2	6
61	что если	3	6
62	и как	5	6
63	в то	3	6
64	не имеет	2	6
65	связи с	2	6
66	есть только	2	6
67	свою очередь	1	6
68	между тем	1	6
69	и только	7	6
70	на другие	1	6
71	не можем	3	6
72	в одном	3	6
73	с другой	2	6
74	не было	3	6
75	этого слова	3	6
76	в свою	1	6
77	по поводу	4	6
78	столь же	2	5
79	что они	6	5
80	все остальные	1	5
81	все же	5	5
82	уже в	2	5
83	бы не	2	5
84	на то	10	5
85	есть не	1	5
86	и уже	4	5
87	не от	1	5
88	с ним	5	5
89	так и	3	5
90	о том	20	5
91	тот же	3	5
92	бы ни	1	5
93	слова в	1	5
94	из них	4	5
95	в них	2	5
96	для того	23	5
97	в природе	1	5
98	что не	4	5
99	и их	1	5
100	приводит в	1	5
101	только для	1	5
102	или не	1	5
103	же в	1	5
104	в которой	4	5
105	сам по	2	4
106	нам кажется	2	4
107	к другому	1	4
108	в самом	12	4
109	время как	2	4
110	еще не	1	4
111	но в	2	4
112	из этих	2	4
113	только один	1	4
114	как он	5	4
115	так сказать	1	4
116	главным образом	1	4
117	и если	9	4
118	в нее	2	4
119	с тем	4	4
120	такой же	2	4
121	в котором	2	4
122	место в	2	4
123	сих пор	3	4
124	одном из	1	4
125	тем самым	3	4
126	и другое	2	4
127	образом в	2	4
128	подобно тому	1	4
129	одна из	4	4
130	в некоторых	1	4
131	то время	2	4
132	так в	1	4
133	никогда не	5	4
134	и что	25	4
135	за другим	1	4
136	свет и	1	4
137	что он	20	4
138	с прежним	1	4
139	с одной	3	4
140	и вместе	1	4
141	до сих	3	4
142	там где	1	4
143	с а	1	4
144	тому как	2	4
145	чувства и	1	4
146	что оно	3	4
147	от него	1	4
148	во время	6	4
149	мысли о	2	4
150	в таком	4	4
151	говоря о	1	3
152	например в	3	3
153	человека и	1	3
154	и то	2	3
155	на деле	1	3
156	тем же	1	3
157	с таким	2	3
158	той же	4	3
159	полагает что	5	3
160	но даже	1	3
161	то это	3	3
162	что его	3	3
163	в создании	1	3
164	если в	1	3
165	очевидно что	1	3
166	со стороны	2	3
167	в нас	1	3
168	относится к	1	3
169	которые не	1	3
170	на нас	4	3
171	что это	13	3
172	в целом	5	3
173	думать что	2	3
174	мы чувствуем	1	3
175	с чем	2	3
176	что она	10	3
177	т д	2	3
178	слова а	1	3
179	так например	4	3
180	могла бы	4	3
181	и может	5	3
182	его не	2	3
183	них не	1	3
184	на все	2	3
185	его в	3	3
186	от одного	1	3
187	это не	6	3
188	кажется что	2	3
189	о которых	2	3
190	рядом с	1	3
191	далеко не	3	3
192	в эту	1	3
193	в этих	1	3
194	себе в	1	3
195	другим и	1	3
196	приблизительно так	1	3
197	ни было	1	3
198	быть не	2	3
199	бы быть	1	3
200	в ней	6	3
201	мысли в	1	3
202	на него	4	3
203	которых мы	1	3
204	в каком	8	3
205	только от	1	3
206	об одном	1	3
207	если мы	12	3
208	как не	1	3
209	самое это	2	3
210	те же	2	3
211	том как	3	3
212	мы в	3	3
213	в словах	2	3
214	и вообще	1	3
215	но мы	2	3
216	которые мы	1	3
217	и во	1	3
218	вслед за	3	3
219	которое мы	1	3
220	и у	1	3
221	одно из	2	3
222	не так	1	3
223	от другого	1	3
224	не заметно	2	3
225	т п	3	3
226	это будет	1	3
227	что на	1	3
228	мысли об	1	3
229	что для	5	3
230	одной стороны	3	3
231	одно за	1	3
232	в самой	6	3
233	смысле этого	3	3
234	слова и	4	3
235	но следует	1	3
236	но это	1	3
237	к другим	1	3
238	и для	3	3
239	и от	2	3
240	и все	12	3
241	только что	15	3
242	как на	6	3
243	принять за	1	2
244	необходимые для	2	2
245	таком случае	1	2
246	самом деле	12	2
247	на самом	6	2
248	и есть	4	2
249	нас на	1	2
250	на две	2	2
251	к другой	2	2
252	не имеют	1	2
253	когда это	1	2
254	человеческой природы	2	2
255	бы что	1	2
256	вопрос о	2	2
257	мы легко	3	2
258	с его	2	2
259	только после	5	2
260	тем как	1	2
261	то мы	1	2
262	совсем не	1	2
263	не то	4	2
264	что за	1	2
265	значение и	1	2
266	не все	2	2
267	с которыми	1	2
268	по отношению	1	2
269	в общем	1	2
270	за пределы	1	2
271	сама по	3	2
272	показать в	1	2
273	что во	1	2
274	общего с	1	2
275	мы тем	1	2
276	указывают на	1	2
277	могли бы	2	2
278	в действительности	2	2
279	все эти	6	2
280	в нашем	1	2
281	хотя мы	1	2
282	всех этих	3	2
283	кажется нам	3	2
284	одной и	2	2
285	что ни	2	2
286	нужные для	2	2
287	на этом	3	2
288	но все	2	2
289	такого же	1	2
290	факт что	1	2
291	в другом	1	2
292	чувства к	1	2
293	например с	1	2
294	в жизни	4	2
295	мы знаем	2	2
296	должно быть	3	2
297	что такое	1	2
298	остается только	1	2
299	не столько	1	2
300	и той	2	2
301	но он	6	2
302	и действия	1	2
303	их в	3	2
304	тому что	6	2
305	что есть	1	2
306	и его	5	2
307	что с	1	2
308	сказать что	13	2
309	самого начала	5	2
310	что ему	2	2
311	дает только	1	2
312	но только	1	2
313	того чтобы	22	2
314	вытекает из	1	2
315	все свои	1	2
316	же время	2	2
317	к ней	1	2
318	слова во	1	2
319	во всем	2	2
320	у нас	4	2
321	к таким	2	2
322	две группы	1	2
323	превращается в	1	2
324	когда мы	6	2
325	во все	3	2
326	его с	1	2
327	указывает на	3	2
328	и это	5	2
329	оно может	1	2
330	что все	11	2
331	на другой	1	2
332	с самого	5	2
333	что у	4	2
334	что может	3	2
335	это событие	1	2
336	стремление к	1	2
337	движения и	1	2
338	и здесь	3	2
339	слагаются в	1	2
340	внимание на	2	2
341	звуков в	1	2
342	это было	4	2
343	которой мы	3	2
344	слова для	1	2
345	если это	1	2
346	этом смысле	1	2
347	один из	2	2
348	что только	1	2
349	мы видим	6	2
350	в какой	5	2
351	в обществе	1	2
352	во времени	1	2
353	случаи когда	1	2
354	есть в	1	2
355	в нашей	2	2
356	а то	1	2
357	и других	4	2
358	заключить что	2	2
359	в порядок	1	2
360	допустим что	2	2
361	от действия	1	2
362	но что	1	2
363	у него	6	2
364	к которому	1	2
365	а с	2	2
366	и затем	3	2
367	себя и	1	2
368	ничем не	2	2
369	не на	2	2
370	и силы	1	2
371	в связи	1	2
372	с первого	1	2
373	так же	13	2
374	и потому	2	2
375	как это	14	2
376	она есть	2	2
377	все это	13	2
378	мы выше	1	2
379	из себя	1	2
380	всем этом	1	2
381	в его	10	2
382	или в	1	2
383	что нет	2	2
384	бы в	1	2
385	мы должны	6	2
386	хотя бы	2	2
387	нам не	1	2
388	но если	3	2
389	другой стороны	2	2
390	ускользает от	1	2
391	в сравнении	1	2
392	к этому	4	2
393	которых не	1	1
394	бы перед	1	1
395	как говорят	1	1
396	ее звукам	1	1
397	зависимость от	1	1
398	и действительно	1	1
399	он произносит	1	1
400	есть мы	1	1
401	он может	2	1
402	словами и	1	1
403	составляющим ее	1	1
404	и так	4	1
405	так относится	1	1
406	первом акте	1	1
407	по которым	2	1
408	и до	3	1
409	решение этой	1	1
410	степени на	1	1
411	и за	3	1
412	мы уже	5	1
413	смотреть на	1	1
414	для своего	1	1
415	которую мы	1	1
416	на внешние	1	1
417	не была	1	1
418	перейти к	2	1
419	принадлежит к	2	1
420	и другая	1	1
421	как я	3	1
422	из того	1	1
423	мы и	1	1
424	для нашей	2	1
425	и заставляет	1	1
426	во внешних	1	1
427	себе что	1	1
428	всех сторон	1	1
429	его душевной	1	1
430	время разговора	2	1
431	быть в	1	1
432	на их	1	1
433	бы то	2	1
434	предположим что	1	1
435	его так	1	1
436	сколько же	1	1
437	в ее	2	1
438	друг к	1	1
439	могло быть	1	1
440	всякий раз	6	1
441	легко можем	1	1
442	мы будем	5	1
443	но как	1	1
444	заметим что	1	1
445	с какими	1	1
446	в сторону	3	1
447	и сказать	1	1
448	не понимаю	1	1
449	себе и	2	1
450	значение имеет	3	1
451	мы думаем	1	1
452	и чем	1	1
453	мы примем	1	1
454	в истории	1	1
455	в одной	2	1
456	что именно	3	1
457	чем мы	2	1
458	дает нам	1	1
459	стороны и	1	1
460	не изображает	1	1
461	как к	1	1
462	его со	1	1
463	однако не	2	1
464	перед нами	6	1
465	узнает что	1	1
466	и наконец	2	1
467	и повторить	1	1
468	это легко	2	1
469	имеет в	1	1
470	этой цели	2	1
471	ясно и	1	1
472	от этого	3	1
473	в этот	1	1
474	о самом	1	1
475	ход мысли	1	1
476	бы и	2	1
477	мы получаем	1	1
478	за этим	3	1
479	рассказ о	1	1
480	такое значение	1	1
481	только на	1	1
482	звуков а	1	1
483	нами в	2	1
484	его и	2	1
485	тому же	3	1
486	мысли ни	1	1
487	не следует	1	1
488	в обратном	2	1
489	том в	1	1
490	знали что	1	1
491	он не	11	1
492	который они	1	1
493	он должен	1	1
494	том чтобы	4	1
495	наших глазах	1	1
496	своего пути	1	1
497	из него	1	1
498	приходим к	2	1
499	его от	1	1
500	никому не	2	1
501	и независимо	1	1
502	может понять	2	1
503	мы их	1	1
504	что нельзя	1	1
505	какое оно	1	1
506	повторяет в	1	1
507	то ни	1	1
508	как они	1	1
509	не будет	4	1
510	тем в	1	1
511	вывести из	1	1
512	имеют в	1	1
513	об этом	4	1
514	и с	2	1
515	к другу	1	1
516	и дает	2	1
517	деле не	1	1
518	даже что	1	1
519	если вместо	1	1
520	тела в	1	1
521	ни в	3	1
522	из нее	3	1
523	обстоятельствах непременно	1	1
524	для чего	4	1
525	легче всего	1	1
526	можно считать	1	1
527	форма и	1	1
528	в связь	1	1
529	можно сказать	2	1
530	что была	1	1
531	о такой	1	1
532	можно найти	2	1
533	а как	2	1
534	в такой	2	1
535	и без	1	1
536	это только	1	1
537	с точки	4	1
538	ли можно	1	1
539	в их	2	1
540	все и	1	1
541	ни малейшего	2	1
542	что нужно	1	1
543	в которых	3	1
544	мысли и	1	1
545	знаем что	4	1
546	для всякого	1	1
547	ее он	1	1
548	природы но	1	1
549	значение для	1	1
550	чувством чем	1	1
551	от прежних	1	1
552	тень но	1	1
553	совершенно иначе	3	1
554	который мы	1	1
555	не понимает	2	1
556	которые в	1	1
557	начнем с	1	1
558	много раз	2	1
559	и эти	2	1
560	и более	1	1
561	покоится на	1	1
562	можем сказать	1	1
563	и вся	1	1
564	то с	1	1
565	если припомним	1	1
566	без него	1	1
567	как звуки	1	1
568	самостоятельное существование	1	1
569	дело в	1	1
570	к этим	1	1
571	больше что	1	1
572	в самых	3	1
573	какой бы	3	1
574	он мог	1	1
575	только не	2	1
576	мы указали	1	1
577	по законам	1	1
578	найти в	1	1
579	и всегда	1	1
580	ничего не	2	1
581	производит на	1	1
582	их соединение	1	1
583	слова как	3	1
584	находятся в	1	1
585	или как	1	1
586	всего на	1	1
587	с одним	1	1
588	показывает как	1	1
589	ровно ничего	1	1
590	не нужен	1	1
591	до того	1	1
592	отсюда понятно	1	1
593	мы считали	1	1
594	раз как	1	1
595	однако это	1	1
596	не потому	2	1
597	сразу и	1	1
598	есть к	1	1
599	начиная с	1	1
600	и такие	1	1
601	и сам	1	1
602	отличается от	1	1
603	содержание в	1	1
604	к тому	12	1
605	бы он	1	1
606	не производит	1	1
607	он видит	3	1
608	день и	1	1
609	что при	2	1
610	на это	1	1
611	открывает нам	1	1
612	ничего общего	1	1
613	должен быть	1	1
614	самая эта	1	1
615	можем назвать	1	1
616	из всего	1	1
617	как мы	4	1
618	же так	1	1
619	служит только	1	1
620	без всякого	2	1
621	которые на	1	1
622	которые все	1	1
623	когда наконец	1	1
624	нет никакой	2	1
625	спрашивать не	1	1
626	только то	1	1
627	содержания можно	1	1
628	что непременно	1	1
629	как с	1	1
630	разговора с	5	1
631	на нее	2	1
632	времени и	2	1
633	жизнь а	1	1
634	начала и	1	1
635	которые с	2	1
636	что дело	1	1
637	был не	1	1
638	бы самое	1	1
639	самой речи	1	1
640	со всех	1	1
641	цвет и	1	1
642	то они	1	1
643	всегда он	1	1
644	и та	2	1
645	затем чтобы	2	1
646	никак не	6	1
647	что каждый	1	1
648	утверждает что	4	1
649	и просто	1	1
650	под конец	2	1
651	заключается в	5	1
652	но столь	2	1
653	связанной с	1	1
654	ее от	1	1
655	при исследовании	1	1
656	на одном	1	1
657	к истине	1	1
658	все в	1	1
659	свое осуществление	1	1
660	деле в	1	1
661	даже на	1	1
662	в ту	1	1
663	ней все	1	1
664	его силы	1	1
665	как она	10	1
666	тех пор	2	1
667	к нему	1	1
668	но так	1	1
669	ту минуту	1	1
670	но с	1	1
671	следует ли	1	1
672	дело с	3	1
673	бы показать	1	1
674	при каких	1	1
675	обращаться к	1	1
676	в стороне	1	1
677	бы его	3	1
678	вот все	1	1
679	мы ожидали	1	1
680	тому какое	1	1
681	именно на	1	1
682	и повторяет	1	1
683	от одной	2	1
684	мы придаем	1	1
685	тому направлению	1	1
686	же и	1	1
687	действие на	2	1
688	конечно не	3	1
689	к известным	1	1
690	этом как	1	1
691	при помощи	4	1
692	может при	1	1
693	роль и	1	1
694	никто не	4	1
695	есть та	1	1
696	всю мысль	1	1
697	цели и	1	1
698	могло бы	3	1
699	не для	3	1
700	содержание и	1	1
701	этом мы	1	1
702	с этими	1	1
703	только с	2	1
704	бы это	3	1
705	к самому	2	1
706	нас как	1	1
707	существуют только	1	1
708	были бы	1	1
709	в особенности	1	1
710	в другой	1	1
711	новый смысл	3	1
712	а на	2	1
713	мы воспринимаем	1	1
714	с другим	1	1
715	силы но	1	1
716	однако что	1	1
717	на ее	2	1
718	связаны с	1	1
719	не один	1	1
720	именно в	2	1
721	по своим	1	1
722	когда по	1	1
723	во второй	1	1
724	на которые	1	1
725	и др	1	1
726	же мало	1	1
727	как ни	1	1
728	же точно	7	1
729	и психологии	1	1
730	нашего сознания	1	1
731	была бы	2	1
732	нам это	1	1
733	b с	4	1
734	ребенка и	1	1
735	сказать даже	1	1
736	уже давно	1	1
737	все то	12	1
738	эти слова	3	1
739	которое в	1	1
740	некоторые из	2	1
741	же с	1	1
742	который видит	1	1
743	самый этот	1	1
744	то общее	1	1
745	видит в	3	1
746	в течение	1	1
747	в той	3	1
748	взятое в	1	1
749	это есть	1	1
750	это его	1	1
751	никакой возможности	3	1
752	ни одно	2	1
753	с этой	4	1
754	иначе мы	1	1
755	в условиях	1	1
756	и о	4	1
757	заставляет нас	2	1
758	чтобы сделать	2	1
759	сказала что	1	1
760	слышим самый	1	1
761	в различной	2	1
762	но для	1	1
763	даже больше	1	1
764	но разумеется	1	1
765	рассматривать как	1	1
766	душе человека	1	1
767	это уже	1	1
768	этот образ	1	1
769	за его	1	1
770	открыть что	2	1
771	это правило	1	1
772	с мы	1	1
773	не имея	1	1
774	при таком	3	1
775	формы и	1	1
776	нам следует	1	1
777	мы только	1	1
778	та и	1	1
779	это как	1	1
780	чтобы понять	1	1
781	человек и	1	1
782	с содержанием	1	1
783	впечатление и	1	1
784	необходимых для	1	1
785	и совершенно	5	1
786	что касается	2	1
787	бы если	1	1
788	с движениями	1	1
789	которое должно	1	1
790	все они	2	1
791	случае а	1	1
792	как показывает	1	1
793	есть уже	1	1
794	того времени	1	1
795	помощи этого	1	1
796	звуки а	1	1
797	до тех	2	1
798	к ее	1	1
799	что слова	1	1
800	связь с	5	1
801	иначе чем	1	1
802	только можно	1	1
803	слово в	2	1
804	из тех	1	1
805	говорит нам	2	1
806	они как	1	1
807	речи и	1	1
808	события о	1	1
809	это на	1	1
810	что одна	1	1
811	и еще	1	1
812	который не	2	1
813	время не	1	1
814	в трех	1	1
815	в заключение	1	1
816	просто не	1	1
817	жизни и	4	1
818	это так	1	1
819	но еще	1	1
820	ни на	2	1
821	ее в	4	1
822	в своих	3	1
823	от которой	1	1
824	и ни	1	1
825	такой последовательности	1	1
826	эту последнюю	1	1
827	вообще вне	1	1
828	этой точки	1	1
829	а b	4	1
830	как следствие	1	1
