N	2gram	Vygotskiy__3	Analitik
1	в этом	13	18
2	не только	12	16
3	и в	38	16
4	в частности	1	16
5	так и	1	15
6	как и	8	14
7	но и	5	12
8	и не	10	12
9	том что	14	12
10	в том	25	12
11	иначе говоря	5	11
12	в качестве	2	11
13	при этом	4	10
14	а не	7	10
15	как бы	14	10
16	в этой	13	9
17	ничего не	2	9
18	и даже	4	9
19	то есть	15	9
20	в целом	4	8
21	представляет собой	2	8
22	состоит в	3	8
23	в данном	2	8
24	отнюдь не	2	8
25	к тому	6	7
26	о том	6	7
27	в себе	4	7
28	то что	35	7
29	в самом	25	6
30	и на	6	6
31	но в	3	6
32	может быть	19	6
33	с другой	7	6
34	как это	6	6
35	на себя	1	5
36	в сторону	1	5
37	и к	3	5
38	данном случае	2	5
39	с одной	6	5
40	говорит о	2	5
41	того же	3	4
42	так у	1	4
43	между двумя	1	4
44	по преимуществу	2	4
45	в сущности	10	4
46	совпадает с	2	4
47	столь же	2	4
48	но не	1	4
49	как в	4	4
50	в своем	5	4
51	хотя и	1	4
52	в себя	1	4
53	сюжет и	1	4
54	он в	2	4
55	тому же	1	4
56	на этом	5	4
57	то же	10	4
58	не с	1	4
59	и тем	3	4
60	тем самым	1	4
61	для него	2	4
62	точки зрения	16	4
63	не в	12	4
64	в конце	2	4
65	только не	1	4
66	имеет место	2	4
67	можно сказать	1	4
68	времени в	1	4
69	во всех	4	4
70	только в	4	4
71	и его	6	4
72	уже не	2	4
73	не так	3	4
74	у него	4	4
75	как раз	8	4
76	одной стороны	5	4
77	не может	7	4
78	и особенно	1	4
79	и смерти	1	4
80	о его	1	4
81	все это	3	4
82	в один	3	4
83	и то	8	3
84	на две	1	3
85	едва ли	3	3
86	в их	1	3
87	в конечном	1	3
88	мы имеем	1	3
89	на его	1	3
90	и читателя	1	3
91	и если	6	3
92	подобно тому	1	3
93	несмотря на	5	3
94	автора и	2	3
95	не мог	4	3
96	в эту	2	3
97	место в	3	3
98	не столько	1	3
99	как о	1	3
100	никогда не	4	3
101	казалось бы	5	3
102	тем что	3	3
103	как будто	4	3
104	этом отношении	1	3
105	что на	1	3
106	ни о	1	3
107	как мы	7	3
108	можно было	1	3
109	в результате	1	3
110	если бы	14	3
111	в словах	1	3
112	одного из	2	3
113	того или	1	3
114	что и	4	3
115	и все	10	3
116	так что	8	3
117	есть в	2	3
118	из них	6	3
119	только на	1	3
120	со стороны	2	3
121	именно в	1	3
122	было бы	12	3
123	в речи	3	3
124	ясно говорит	1	3
125	или иного	1	3
126	тому как	1	3
127	в первой	2	3
128	этого слова	2	3
129	или в	5	3
130	и одновременно	2	3
131	бы в	3	3
132	а в	7	3
133	в действительности	1	3
134	речь идет	4	2
135	отношения к	2	2
136	художественного произведения	1	2
137	и до	1	2
138	из его	1	2
139	той же	2	2
140	из своих	1	2
141	целого в	1	2
142	и он	1	2
143	еще не	1	2
144	он был	3	2
145	на основе	1	2
146	в общем	2	2
147	отличие от	1	2
148	и я	2	2
149	как говорит	1	2
150	момент его	1	2
151	он прав	1	2
152	на то	16	2
153	не следует	1	2
154	он не	6	2
155	переходит от	1	2
156	что она	16	2
157	таким образом	12	2
158	в одну	1	2
159	а затем	1	2
160	правило не	1	2
161	что все	3	2
162	на этой	1	2
163	это было	1	2
164	в споре	1	2
165	он и	1	2
166	в этих	2	2
167	в своей	5	2
168	в котором	6	2
169	с точки	9	2
170	в отличие	1	2
171	о себе	1	2
172	но эта	1	2
173	теми же	1	2
174	для нее	1	2
175	даже в	1	2
176	в таких	1	2
177	она не	6	2
178	что с	4	2
179	в то	3	2
180	дело не	2	2
181	не имеет	6	2
182	на него	1	2
183	так например	2	2
184	всего в	1	2
185	в нас	4	2
186	роль в	1	2
187	с ее	2	2
188	над нами	1	2
189	для читателя	2	2
190	те же	1	2
191	того и	1	2
192	это только	3	2
193	нас к	1	2
194	с ним	2	2
195	что в	20	2
196	никак не	7	2
197	другому в	1	2
198	его в	3	2
199	и во	2	2
200	собственно говоря	1	2
201	между тем	7	2
202	в его	5	2
203	того что	4	2
204	с той	4	2
205	один из	6	2
206	для всех	2	2
207	в поэзии	1	2
208	не есть	1	2
209	по выражению	2	2
210	одно из	2	2
211	и их	1	2
212	ведь это	1	2
213	в одном	8	2
214	вовсе не	8	2
215	не о	1	2
216	с действительностью	1	2
217	представляют собой	2	2
218	не оказывается	1	2
219	здесь в	2	2
220	вслед за	1	2
221	превращается в	1	2
222	была бы	2	2
223	о чем	1	2
224	должна была	1	2
225	вступает в	1	2
226	вместе с	5	2
227	так же	2	2
228	к его	2	2
229	к своему	2	2
230	по существу	2	2
231	и для	4	2
232	этого рода	1	2
233	при таком	2	2
234	и другими	2	2
235	тот кто	1	2
236	в двух	9	2
237	внимание на	2	2
238	еще более	1	2
239	от своего	2	2
240	сказать что	4	2
241	другой стороны	5	2
242	все что	1	2
243	к этому	3	2
244	в таком	3	2
245	а между	1	1
246	как известно	1	1
247	и т	14	1
248	этом она	1	1
249	с с	2	1
250	от милой	1	1
251	зависимость от	1	1
252	на мягкую	1	1
253	самом деле	21	1
254	противоречие с	2	1
255	идет о	4	1
256	перед читателем	1	1
257	тоже самое	1	1
258	в первом	1	1
259	и больше	2	1
260	по его	3	1
261	мы уже	7	1
262	их и	1	1
263	полагает что	3	1
264	есть не	1	1
265	воспринимается уже	1	1
266	с более	1	1
267	до такой	3	1
268	сущности это	1	1
269	своему герою	1	1
270	я не	5	1
271	она составляет	1	1
272	событий и	1	1
273	частный случай	1	1
274	в сцене	1	1
275	я здесь	1	1
276	что оба	1	1
277	как один	1	1
278	в чем	1	1
279	произведения его	1	1
280	в сюжете	1	1
281	это имеет	2	1
282	там и	1	1
283	сказать и	1	1
284	истинный смысл	2	1
285	совсем не	3	1
286	почти до	1	1
287	не все	1	1
288	очевидно что	2	1
289	тут же	1	1
290	один и	1	1
291	бы для	2	1
292	естественно обращает	1	1
293	независимо от	1	1
294	подробности и	1	1
295	тех случаях	1	1
296	в полном	2	1
297	которая состоит	1	1
298	применении к	1	1
299	когда он	4	1
300	и наконец	2	1
301	и тот	1	1
302	его к	2	1
303	писал что	1	1
304	имеет в	1	1
305	более или	1	1
306	о самом	1	1
307	есть на	1	1
308	дело только	1	1
309	со своей	2	1
310	в которой	5	1
311	интересно что	3	1
312	себя к	1	1
313	следует понимать	2	1
314	все эти	4	1
315	бы не	3	1
316	из этих	3	1
317	что автор	2	1
318	в известном	1	1
319	рассказ о	1	1
320	раз в	4	1
321	что даже	2	1
322	впечатление совершенно	1	1
323	и те	1	1
324	так сказать	5	1
325	быть только	1	1
326	сам автор	3	1
327	в нем	4	1
328	наш анализ	1	1
329	всех остальных	2	1
330	всех этих	2	1
331	первой части	1	1
332	не к	3	1
333	не как	1	1
334	в силу	2	1
335	борьбу с	1	1
336	у читателя	3	1
337	сюжета но	1	1
338	целого ряда	1	1
339	и по	2	1
340	речь его	1	1
341	и краткость	1	1
342	тут не	1	1
343	бы дать	1	1
