N	2gram	Bakhtin_Fr_2	Psycholo
1	то что	6	32
2	и в	49	31
3	в том	3	30
4	то есть	32	26
5	что в	2	23
6	может быть	5	22
7	таким образом	7	20
8	при этом	5	19
9	ясно что	1	19
10	так как	6	18
11	не может	7	17
12	как и	11	16
13	том что	4	16
14	и не	15	16
15	точки зрения	6	15
16	только в	13	14
17	не только	17	13
18	что и	1	13
19	а не	1	13
20	так же	2	12
21	в этом	15	12
22	с таким	1	11
23	в самом	3	11
24	не в	1	11
25	в области	4	11
26	могут быть	2	11
27	в сущности	8	10
28	на то	2	10
29	того что	1	10
30	отдельного человека	1	10
31	потому что	1	10
32	самом деле	1	9
33	ни в	3	9
34	как в	1	9
35	никогда не	5	8
36	вместе с	2	8
37	все это	9	8
38	во всяком	2	8
39	только тогда	1	7
40	том чтобы	1	7
41	сказать что	6	7
42	того чтобы	2	7
43	и его	17	7
44	о том	3	7
45	есть в	2	7
46	тому как	2	7
47	что он	3	7
48	внутренняя форма	1	6
49	целый ряд	2	6
50	из этих	5	6
51	для того	1	6
52	было бы	3	6
53	если бы	1	6
54	в его	18	6
55	всяком случае	2	6
56	вовсе не	10	6
57	и даже	2	6
58	одной стороны	3	6
59	до конца	2	6
60	а в	4	6
61	художественного творчества	1	6
62	в эстетике	2	5
63	и есть	1	5
64	то же	7	5
65	в ее	3	5
66	с одной	3	5
67	в целом	1	5
68	и совершенно	1	5
69	подобно тому	2	5
70	несмотря на	3	5
71	оказывается что	1	5
72	она не	1	5
73	в то	6	5
74	тогда когда	1	5
75	с и	1	5
76	не является	1	5
77	для нас	1	5
78	с другой	4	5
79	мы видим	1	5
80	в какой	1	5
81	так что	1	5
82	совершенно не	2	5
83	это есть	1	5
84	как бы	11	5
85	все же	7	5
86	и для	1	5
87	для выражения	1	5
88	и все	3	5
89	другой стороны	3	5
90	в котором	1	4
91	мы имеем	1	4
92	в которой	1	4
93	в виду	3	4
94	точка зрения	3	4
95	у него	2	4
96	со всеми	2	4
97	формы в	1	4
98	в себе	4	4
99	по существу	2	4
100	одной и	1	4
101	в совершенно	1	4
102	одна из	4	4
103	к тому	1	4
104	прежде всего	19	4
105	один из	7	4
106	и у	1	4
107	мы можем	2	4
108	там где	4	4
109	с этой	1	4
110	и о	4	4
111	в этих	4	4
112	указывает на	1	4
113	и другие	2	4
114	в своих	4	4
115	к этому	1	4
116	художественном произведении	1	3
117	например в	1	3
118	это и	2	3
119	тем же	1	3
120	что эти	1	3
121	должна быть	1	3
122	собственном смысле	2	3
123	той же	1	3
124	из которых	1	3
125	но не	5	3
126	стороны и	1	3
127	в художественном	2	3
128	в своем	5	3
129	хотя и	2	3
130	что по	1	3
131	и к	4	3
132	но в	4	3
133	в произведении	2	3
134	та же	2	3
135	уже в	5	3
136	в этой	10	3
137	свой особый	1	3
138	в силу	1	3
139	и вот	3	3
140	и по	1	3
141	с тем	1	3
142	мы знаем	1	3
143	в своей	5	3
144	представление о	1	3
145	и той	1	3
146	точку зрения	2	3
147	случае в	1	3
148	что эта	1	3
149	только не	1	3
150	во всем	3	3
151	не могут	1	3
152	не есть	1	3
153	и это	3	3
154	что все	1	3
155	в собственном	3	3
156	роль в	5	3
157	и когда	1	3
158	так и	6	3
159	он не	1	3
160	ее от	1	3
161	нуждается в	2	3
162	в частности	1	3
163	нашего исследования	1	3
164	только на	1	3
165	и других	3	3
166	слова в	1	3
167	в конце	2	3
168	до сих	4	3
169	не было	4	3
170	под влиянием	2	3
171	в одной	1	3
172	где начинается	1	3
173	сих пор	4	3
174	но это	2	3
175	конце концов	1	3
176	жизни и	7	3
177	все что	2	3
178	как на	4	3
179	то на	1	2
180	того же	1	2
181	и то	1	2
182	и без	2	2
183	на самом	2	2
184	тех же	2	2
185	оно было	1	2
186	из всех	1	2
187	есть не	1	2
188	как мы	7	2
189	этот метод	1	2
190	бы что	1	2
191	на эти	1	2
192	человека и	3	2
193	почти все	3	2
194	но даже	2	2
195	может дать	1	2
196	в чем	1	2
197	только то	2	2
198	быть предметом	1	2
199	на основе	2	2
200	отношение к	8	2
201	что они	2	2
202	если она	1	2
203	независимо от	1	2
204	как к	2	2
205	к числу	2	2
206	в себя	6	2
207	к чему	1	2
208	есть для	2	2
209	то я	1	2
210	и тот	1	2
211	в нем	9	2
212	главным образом	1	2
213	чрезвычайно интересно	1	2
214	и дальше	1	2
215	и с	6	2
216	не дает	3	2
217	его в	1	2
218	в них	13	2
219	тенденция к	1	2
220	далеко не	3	2
221	не всегда	1	2
222	эпохи с	1	2
223	именно и	1	2
224	в такой	1	2
225	с точки	5	2
226	теми же	1	2
227	их в	3	2
228	том же	1	2
229	даже в	3	2
230	не менее	1	2
231	с теми	1	2
232	ничего не	2	2
233	таким путем	1	2
234	лиц но	1	2
235	у шекспира	1	2
236	и теперь	1	2
237	этом отношении	3	2
238	их от	1	2
239	есть к	1	2
240	в основу	1	2
241	есть только	1	2
242	на это	1	2
243	образы и	1	2
244	связи со	1	2
245	без всякого	2	2
246	формы художественного	1	2
247	подойти к	1	2
248	силу того	1	2
249	с ним	4	2
250	в настоящее	1	2
251	означает что	1	2
252	и здесь	1	2
253	зрения на	2	2
254	настоящее время	1	2
255	там же	2	2
256	но и	13	2
257	и во	4	2
258	или как	1	2
259	отметить что	1	2
260	наконец в	3	2
261	и следовательно	2	2
262	как она	1	2
263	в него	2	2
264	к нему	3	2
265	что здесь	1	2
266	как например	1	2
267	что только	2	2
268	видели что	1	2
269	тот же	5	2
270	которых они	1	2
271	и потому	5	2
272	в разные	1	2
273	никак нельзя	1	2
274	в качестве	2	2
275	из которого	1	2
276	в жизни	4	2
277	из них	3	2
278	одно из	1	2
279	и их	1	2
280	в одном	3	2
281	к ним	1	2
282	речь и	2	2
283	как раз	1	2
284	себя и	1	2
285	что для	3	2
286	говорит о	1	2
287	о чем	3	2
288	когда она	1	2
289	в связи	2	2
290	мы видели	3	2
291	целом ряде	1	2
292	и там	1	2
293	теорий и	1	2
294	истины в	1	2
295	же самыми	1	2
296	в книге	3	2
297	в прошлое	1	2
298	не существует	1	2
299	и от	1	2
300	бы в	1	2
301	и как	1	2
302	будто бы	1	2
303	утверждал что	1	2
304	природа человека	1	2
305	человека то	1	2
306	имеет место	1	2
307	всех других	2	2
308	по поводу	2	2
309	это в	2	2
310	ни его	1	1
311	говоря о	1	1
312	связана с	3	1
313	утверждение что	1	1
314	уже к	2	1
315	сказано что	1	1
316	по преимуществу	2	1
317	в нашу	1	1
318	к созданию	1	1
319	и этот	1	1
320	те времена	1	1
321	в несколько	1	1
322	и литературных	1	1
323	и значение	2	1
324	и была	1	1
325	которую мы	1	1
326	в первый	1	1
327	единство и	1	1
328	он как	2	1
329	приемы и	1	1
330	еще до	1	1
331	который был	1	1
332	но она	1	1
333	и над	4	1
334	в деле	1	1
335	вопросов для	1	1
336	на тему	1	1
337	я не	1	1
338	и ее	1	1
339	в ней	2	1
340	оно вышло	1	1
341	литературы и	2	1
342	меньше чем	2	1
343	еще не	2	1
344	и на	17	1
345	это действительно	1	1
346	время в	1	1
347	с его	5	1
348	во всех	6	1
349	по своему	1	1
350	коем случае	1	1
351	с самой	1	1
352	традиции в	2	1
353	за пределы	2	1
354	один и	1	1
355	относится к	5	1
356	чем же	1	1
357	этих образах	1	1
358	за этим	1	1
359	как образ	1	1
360	в известной	4	1
361	перед нами	1	1
362	тех случаях	1	1
363	и наконец	1	1
364	произведение которое	1	1
365	конечно не	1	1
366	его значении	1	1
367	точкой зрения	1	1
368	еще далеко	1	1
369	в тех	2	1
370	выражение в	5	1
371	учение о	2	1
372	с их	6	1
373	элементов в	1	1
374	только один	1	1
375	и те	1	1
376	а более	1	1
377	вследствие этого	2	1
378	но прежде	3	1
379	на его	2	1
380	весь свой	1	1
381	по словам	2	1
382	прошлое и	1	1
383	вокруг себя	2	1
384	эту задачу	1	1
385	и еще	2	1
386	в понимании	2	1
387	на таком	1	1
388	в корне	1	1
389	природы человека	1	1
390	науки и	1	1
391	является не	1	1
392	в нее	1	1
393	но все	4	1
394	в одну	2	1
