N	3gram	Tiupa_Hudo_2	Narrotol
1	в данном случае	2	8
2	даме с собачкой	6	6
3	не только в	2	6
4	в даме с	5	5
5	с анной сергеевной	2	5
6	в том что	11	5
7	к тому же	2	5
8	в соответствии с	3	4
9	то же время	4	4
10	той или иной	1	4
11	в то же	4	4
12	не может быть	3	4
13	этом и состоит	1	3
14	по отношению к	7	3
15	свободен теперь как	1	3
16	подобно тому как	4	3
17	в этом отношении	1	3
18	для того чтобы	3	3
19	в этом и	2	3
20	в первом случае	1	3
21	тем не менее	3	3
22	теперь как птица	1	3
23	на другой день	2	3
24	о том что	7	2
25	серая от пыли	1	2
26	состоит в том	2	2
27	мы имеем дело	1	2
28	в самом деле	3	2
29	то же самое	2	2
30	так и не	4	2
31	полю быстро весело	1	2
32	что у нее	2	2
33	сумасшедшем доме или	1	2
34	в сумасшедшем доме	1	2
35	до сих пор	2	2
36	идет по полю	2	2
37	дамы с собачкой	1	2
38	присутствия в мире	1	2
39	в арестантских ротах	1	2
40	в прозе чехова	1	2
41	сидишь в сумасшедшем	1	2
42	быстро весело постукивая	1	2
43	или в арестантских	1	2
44	в своего рода	1	2
45	в третьем эпизоде	1	2
46	уже не мог	1	2
47	вместе с серым	2	2
48	по полю быстро	1	2
49	у него сжалось	1	2
50	имеем дело с	1	2
51	дело в том	1	2
52	во втором эпизоде	1	2
53	и про чертог	1	2
54	весело постукивая палочкой	1	2
55	и все же	1	2
56	доме или в	1	2
57	точно сидишь в	1	2
58	можно сказать что	1	2
59	из этих двух	1	2
60	в строгом значении	1	1
61	одно слово то	1	1
62	архиереях и пережил	1	1
63	ее полные розовые	1	1
64	братьев и сестер	1	1
65	своего дядю преосвященного	1	1
66	кто видит в	1	1
67	это уже не	1	1
68	гурова живешь точно	1	1
69	с гуровым в	1	1
70	преосвященный петр и	1	1
71	слово то не	1	1
72	в четвертом эпизоде	1	1
73	ни о чем	3	1
74	а на другой	1	1
75	по сути дела	1	1
76	он свободен теперь	1	1
77	забором серым длинным	1	1
78	на будущее какая	1	1
79	из-за гребенки как	1	1
80	лет назад она	1	1
81	если цензура зачеркнет	1	1
82	ни слова ничего	1	1
83	и бессмысленное делают	1	1
84	и смерти каждого	1	1
85	и в жизни	1	1
86	хотелось быть искренним	1	1
87	символически аргументирует горькую	1	1
88	та же надежда	1	1
89	таков что душевная	1	1
