N	3gram	Voloshinov_1	Problema
1	тем не менее	1	12
2	в данном случае	2	5
3	с одной стороны	2	5
4	в связи с	1	5
5	того или иного	2	5
6	с другой стороны	2	5
7	то же самое	1	5
8	более или менее	1	4
9	что же такое	1	4
10	до тех пор	4	4
11	на то что	1	4
12	в то же	1	4
13	есть прежде всего	3	4
14	в том что	2	4
15	что иное как	2	3
16	в значительной мере	1	3
17	только то что	1	3
18	мы все же	1	3
19	не может быть	4	3
20	есть не что	2	3
21	те или иные	1	3
22	не что иное	2	3
23	представим себе что	2	2
24	том что в	1	2
25	на самом деле	1	2
26	в самом деле	2	2
27	с самого начала	2	2
28	можно говорить о	1	2
29	можно было бы	1	2
30	то или иное	1	2
31	может быть и	1	2
32	для того чтобы	1	2
33	едва ли кто-нибудь	1	2
34	само по себе	1	2
35	и тот же	1	2
36	один и тот	1	2
37	только в связи	1	2
38	та или иная	1	2
39	ничего общего с	2	2
40	подобно тому как	1	2
41	и один из	1	1
42	связаны между собою	1	1
43	что ведь и	1	1
44	тот же самый	1	1
45	что в этом	1	1
46	идти только о	1	1
47	только потому что	1	1
48	иметь в виду	1	1
49	а вовсе не	1	1
50	возможно только в	1	1
51	чем иным как	2	1
52	нам кажется что	1	1
53	случае и в	1	1
54	но далеко не	1	1
55	является не чем	1	1
56	и не может	1	1
57	в зависимости от	2	1
58	мы утверждаем что	1	1
59	языка как системы	2	1
60	между тем как	1	1
61	в этом отношении	1	1
62	то что в	1	1
63	в собственном смысле	1	1
64	может идти только	1	1
65	ни одно слово	1	1
66	и сводится к	1	1
67	так же как	1	1
68	не чем иным	2	1
69	все равно не	1	1
70	речь может идти	1	1
71	и то же	2	1
72	будет существовать если	1	1
73	в последнее время	1	1
74	слов и в	1	1
75	в одном случае	1	1
76	потому что они	1	1
77	до такой степени	1	1
78	ли кто-нибудь станет	1	1
79	то не только	1	1
80	но тем не	1	1
81	мы не можем	1	1
82	хотя бы в	1	1
83	одно слово не	1	1
84	не только на	1	1
85	ту или иную	1	1
86	узком смысле слова	1	1
87	не вошедшие в	1	1
88	в истории мышления	1	1
89	в узком смысле	1	1
90	и в его	1	1
