N	2gram	Tiupa_Hudo_1	Analitik
1	не только	12	22
2	тогда как	7	20
3	и в	14	18
4	как и	9	14
5	так и	13	14
6	в этом	11	14
7	и его	5	13
8	но и	5	13
9	том что	16	12
10	в качестве	9	12
11	и не	2	12
12	в частности	5	12
13	при этом	12	11
14	повестей белкина	1	11
15	а в	7	10
16	как бы	7	10
17	что в	6	9
18	в тексте	3	9
19	может быть	5	9
20	со стороны	3	9
21	а не	12	9
22	в том	12	9
23	со своей	1	8
24	с его	5	8
25	всего лишь	4	8
26	своего рода	7	8
27	не случайно	7	8
28	и даже	3	8
29	в первой	6	8
30	по отношению	8	7
31	в русской	4	7
32	притча о	3	7
33	как раз	4	7
34	в его	8	7
35	с другой	1	7
36	во второй	5	7
37	но не	3	7
38	отношению к	8	7
39	еще не	7	6
40	в этой	8	6
41	он не	4	6
42	в их	2	6
43	не в	7	6
44	к тому	7	6
45	для него	10	6
46	о том	12	6
47	художественного целого	4	6
48	текста в	1	6
49	в начале	2	6
50	той же	2	5
51	как правило	6	5
52	как нам	2	5
53	в самом	4	5
54	лишь в	3	5
55	в слове	1	5
56	однако в	2	5
57	а а	2	5
58	в мире	3	5
59	в сущности	1	5
60	между тем	8	5
61	уже не	7	5
62	в конце	4	5
63	никогда не	6	5
64	и т.п	1	5
65	в свою	1	5
66	прежде всего	11	5
67	я в	1	5
68	такого рода	3	5
69	в результате	2	5
70	принадлежит к	1	4
71	и на	3	4
72	столь же	4	4
73	эпическая форма	1	4
74	а и	2	4
75	что он	9	4
76	отнюдь не	3	4
77	малая эпическая	1	4
78	в своем	4	4
79	и как	1	4
80	по пути	1	4
81	и к	4	4
82	приводит к	3	4
83	в итоге	1	4
84	в притче	1	4
85	состоит в	2	4
86	по себе	2	4
87	тем самым	1	4
88	картина мира	4	4
89	картины мира	4	4
90	в одном	1	4
91	не менее	5	4
92	свою очередь	1	4
93	в пределах	3	4
94	внимание на	2	4
95	можно сказать	4	4
96	русской литературе	3	4
97	в заключительной	3	4
98	себя в	4	4
99	во втором	1	4
100	далеко не	1	4
101	и а	5	4
102	о чем	1	4
103	в данном	1	4
104	притчи и	3	4
105	все же	3	4
106	перед нами	5	4
107	героя и	5	4
108	художественной целостности	1	4
109	я и	2	3
110	едва ли	3	3
111	по его	1	3
112	его не	1	3
113	мы не	2	3
114	говорить о	3	3
115	в целом	2	3
116	уже в	1	3
117	здесь не	2	3
118	но как	2	3
119	если в	2	3
120	ответ на	1	3
121	что они	1	3
122	в рамках	2	3
123	как в	8	3
124	с этим	3	3
125	что касается	1	3
126	из этих	1	3
127	художественной реальности	3	3
128	роль в	1	3
129	ключ к	2	3
130	между повествователем	1	3
131	то же	9	3
132	его в	3	3
133	и того	1	3
134	точки зрения	5	3
135	и без	1	3
136	не столько	2	3
137	все это	2	3
138	до известной	1	3
139	в то	8	3
140	только не	1	3
141	ничего не	8	3
142	же время	8	3
143	личности в	7	3
144	следует признать	1	3
145	с ее	2	3
146	в ее	3	3
147	данном случае	1	3
148	не должно	1	3
149	в произведении	1	3
150	так в	2	3
151	жизнь и	1	3
152	повествователем и	1	3
153	восходит к	1	3
154	путь к	1	3
155	именно в	7	3
156	было бы	6	3
157	к содержанию	1	3
158	этом отношении	3	3
159	в особенности	1	3
160	в финале	3	3
161	еще и	1	3
162	что не	2	3
163	не было	4	3
164	однако и	3	3
165	он и	1	3
166	вступает в	1	3
167	как это	1	3
168	к жизни	5	3
169	пока еще	2	3
170	известной степени	1	3
171	сверхличной заданности	1	3
172	впервые в	2	3
173	и героем	1	3
174	например в	2	2
175	самом деле	5	2
176	в первом	1	2
177	по преимуществу	3	2
178	жанровой традиции	1	2
179	в становлении	1	2
180	жизненной позиции	1	2
181	целого в	1	2
182	и он	5	2
183	в ней	4	2
184	для притчи	2	2
185	нам представляется	1	2
186	во всех	1	2
187	в противовес	2	2
188	свою жизнь	1	2
189	конечном счете	2	2
190	в общем	1	2
191	отличие от	1	2
192	это и	1	2
193	по сути	1	2
194	как к	3	2
195	нам кажется	1	2
196	когда он	1	2
197	как уже	1	2
198	слово анекдота	1	2
199	но в	5	2
200	все эти	3	2
201	в ответ	2	2
202	в себе	11	2
203	не могла	1	2
204	так сказать	2	2
205	на его	2	2
206	наш взгляд	2	2
207	что она	4	2
208	в нем	3	2
209	с машей	1	2
210	о которой	1	2
211	или анекдота	1	2
212	модус художественности	1	2
213	видеть в	1	2
214	притчи в	2	2
215	не как	1	2
216	художественного высказывания	1	2
217	и вот	1	2
218	уже говорилось	2	2
219	например как	1	2
220	свое время	1	2
221	и по	3	2
222	значительной степени	2	2
223	этом он	1	2
224	входит в	1	2
225	это не	7	2
226	авторской позиции	2	2
227	в жизни	1	2
228	пушкина и	1	2
229	с тем	1	2
230	несмотря на	4	2
231	с не	1	2
232	анекдот и	4	2
233	иначе говоря	2	2
234	не мог	1	2
235	героем притчи	1	2
236	с точки	3	2
237	в отличие	1	2
238	этих моментов	1	2
239	тем не	4	2
240	но они	1	2
241	даже в	3	2
242	герой анекдота	2	2
243	чистом виде	1	2
244	вплоть до	1	2
245	человеческого я	4	2
246	дело в	1	2
247	одна из	2	2
248	на наш	2	2
249	по своей	4	2
250	персонажа в	2	2
251	художественную целостность	1	2
252	сводится к	1	2
253	представляется нам	2	2
254	могут быть	1	2
255	в анекдоте	4	2
256	в себя	2	2
257	в дальнейшем	1	2
258	со мною	2	2
259	об этом	5	2
260	жизненная позиция	1	2
261	лицо его	1	2
262	и т.д	1	2
263	о своей	2	2
264	на примере	1	2
265	в значительной	2	2
266	притча в	1	2
267	в конечном	2	2
268	в глазах	6	2
269	в форме	2	2
270	анекдота не	1	2
271	один из	4	2
272	но с	2	2
273	жанровой стратегии	2	2
274	художественное единство	1	2
275	героем анекдота	2	2
276	только в	5	2
277	то в	4	2
278	и ее	1	2
279	его автора	1	2
280	с одной	1	2
281	а напротив	1	2
282	и анекдот	1	2
283	действующего лица	1	2
284	жанровая форма	1	2
285	всяком случае	1	2
286	произведения и	1	2
287	тем что	3	2
288	одной стороны	1	2
289	который не	1	2
290	анекдота и	11	2
291	в романе	1	2
292	говорит о	1	2
293	там где	1	2
294	что мы	1	2
295	приобщения к	1	2
296	не может	7	2
297	о себе	1	2
298	и потому	2	2
299	по своему	3	2
300	когда мы	1	2
301	да и	2	2
302	в контексте	1	2
303	на пути	1	2
304	художественности в	2	2
305	и для	3	2
306	и от	4	2
307	хотя и	2	2
308	и все	4	2
309	не более	1	2
310	в финальной	1	2
311	второй и	1	2
312	же в	3	2
313	как показывает	1	2
314	хотя в	1	2
315	личности и	2	2
316	то что	8	2
317	о своем	1	2
318	сказать что	1	2
319	себе самому	3	2
320	в свое	1	2
321	к числу	1	2
322	а также	3	2
323	эстетическая модальность	1	2
324	во всяком	1	2
325	ключевой для	1	1
326	искусства слова	1	1
327	а между	1	1
328	как известно	1	1
329	обращено к	1	1
330	к последующему	1	1
331	речь идет	3	1
332	говоря о	2	1
333	неотделима от	1	1
334	таком случае	1	1
335	человека и	1	1
336	связана с	1	1
337	автора повестей	1	1
338	субъекта самоопределения	2	1
339	две реплики	1	1
340	и четвертой	1	1
341	молодого человека	1	1
342	на самом	2	1
343	раздумий но	1	1
344	в чужой	1	1
345	из ранних	1	1
346	истоки своеобразия	1	1
347	к другому	4	1
348	от нормы	2	1
349	и до	1	1
350	на две	1	1
351	из его	1	1
352	занимает место	1	1
353	жизни ее	1	1
354	не имеют	3	1
355	анекдота но	2	1
356	в разладе	1	1
357	с таким	1	1
358	есть на	1	1
359	она определяется	1	1
360	мы уже	4	1
361	характеристик и	1	1
362	жанровых истоков	2	1
363	самому в	1	1
364	русской культуре	1	1
365	факторов художественного	1	1
366	ни у	1	1
367	вопрос о	2	1
368	следует вести	1	1
369	сути дела	1	1
370	ни единого	2	1
371	высказывания в	1	1
372	как обычно	1	1
373	начинается с	2	1
374	никак не	2	1
375	как было	1	1
376	я не	1	1
377	но напротив	1	1
378	в таком	3	1
379	и притче	1	1
380	он сам	1	1
381	как субъекта	3	1
382	позицию адресата	1	1
383	время в	1	1
384	не требует	1	1
385	и л	1	1
386	этого мотива	1	1
387	не все	1	1
388	человеческих отношений	5	1
389	формы героя	1	1
390	отношение к	1	1
391	тому времени	1	1
392	художественного впечатления	1	1
393	произведение не	1	1
394	друг от	1	1
395	центрального героя	1	1
396	особых доказательств	1	1
397	один и	1	1
398	внешних и	1	1
399	идет о	3	1
400	в акте	1	1
401	вслушаемся в	1	1
402	своей и	1	1
403	человеческого бытия	3	1
404	встречи с	1	1
405	воззрений на	1	1
406	не два	1	1
407	и точность	1	1
408	в полном	1	1
409	еще больше	1	1
410	собственно и	1	1
411	напомним что	2	1
412	от этого	1	1
413	и хотя	1	1
414	что произведение	1	1
415	и внутренних	1	1
416	или иную	2	1
417	бы ошибочно	1	1
418	к чему	1	1
419	художественности это	1	1
420	к художественному	2	1
421	та же	4	1
422	и у	1	1
423	состоит как	1	1
424	оказывается как	1	1
425	так или	2	1
426	бы не	1	1
427	поскольку в	1	1
428	внутреннего я	2	1
429	анекдот конденсируется	1	1
430	раз в	2	1
431	частности с	1	1
432	совокупности факторов	1	1
433	и тот	1	1
434	во многих	1	1
435	на смену	1	1
436	на то	4	1
437	анекдот невозможно	1	1
438	будем забывать	1	1
439	не следует	2	1
440	становится героем	1	1
441	они в	2	1
442	в восприятии	1	1
443	с именем	1	1
444	чем у	1	1
445	в силу	1	1
446	содержания а	1	1
447	том чтобы	1	1
448	в следующем	2	1
449	характер в	2	1
450	то притча	2	1
451	серьезность и	1	1
452	сила так	1	1
453	об архитектонических	1	1
454	в нее	1	1
455	человека в	6	1
456	равнодушна к	1	1
457	которым охотно	1	1
458	бы дать	1	1
459	тем в	1	1
460	произведения с	2	1
461	в другом	2	1
462	анекдота так	1	1
463	бы быть	1	1
464	нашему убеждению	1	1
465	картиной мира	1	1
466	в художественном	2	1
467	не умеет	2	1
468	художественного письма	2	1
469	сюжетных ситуаций	1	1
470	этом смысле	1	1
471	отличать от	1	1
472	как объекты	1	1
473	притчу о	2	1
474	отсюда и	2	1
475	конденсируется в	1	1
476	на свои	1	1
477	из нее	1	1
478	рядом с	1	1
479	внешнего мира	1	1
480	отказываться от	1	1
481	мира где	1	1
482	слово притчи	2	1
483	в самую	1	1
484	как об	1	1
485	этого персонажа	1	1
486	а за	1	1
487	которой он	1	1
488	анекдот о	1	1
489	в чистом	1	1
490	личностного самоопределения	1	1
491	анекдота по	2	1
492	предстают перед	1	1
493	должно быть	2	1
494	любимого человека	1	1
495	как замечает	1	1
496	всех этих	1	1
497	известие о	1	1
498	характер действующего	1	1
499	в г	1	1
500	и сверхличной	1	1
501	бы на	2	1
502	от своего	1	1
503	в своей	10	1
504	таким же	1	1
505	анекдоту и	1	1
506	индивидуальной жизни	2	1
507	как все	2	1
508	это делает	1	1
509	анекдота ни	1	1
510	место в	1	1
511	себе а	1	1
512	мысли и	1	1
513	от себя	2	1
514	претендующего на	1	1
515	читателю в	1	1
516	дело уже	1	1
517	паремию пословично-афористическую	1	1
518	художественного мира	2	1
519	ограничимся рассмотрением	1	1
520	на всю	1	1
521	для нее	2	1
522	уклоняется от	1	1
523	или иного	2	1
524	нас к	1	1
525	автора и	2	1
526	с ним	4	1
527	как можно	1	1
528	как о	1	1
529	мире анекдота	1	1
530	счете в	1	1
531	к индивидуальной	1	1
532	на себе	2	1
533	у кого	1	1
534	на него	2	1
535	в основе	1	1
536	у него	9	1
537	кстати что	1	1
538	того чтобы	3	1
539	не могло	1	1
540	не приносит	1	1
541	каждый из	1	1
542	казалось бы	7	1
543	архитектонических формах	1	1
544	народной жизни	1	1
545	слова как	2	1
546	в противоречие	1	1
547	или иная	3	1
548	словесного выражения	1	1
549	многих отношениях	1	1
550	и чувства	1	1
551	отмечалось исследователями	1	1
552	потому что	5	1
553	к живой	1	1
554	со своим	2	1
555	связи с	4	1
556	художественной организации	1	1
557	в текст	1	1
558	исключая и	1	1
559	всей своей	1	1
560	как будто	4	1
561	ему в	1	1
562	этического выбора	1	1
563	акцентированная роль	1	1
564	не слышит	2	1
565	перед ним	1	1
566	осмеивает всякую	1	1
567	в начальном	1	1
568	не могут	1	1
569	себе кажется	1	1
570	не вызывает	1	1
571	уже было	1	1
572	и притча	3	1
573	соответствующий тип	1	1
574	в поле	1	1
575	что уже	1	1
576	анализа но	1	1
577	чтобы именно	1	1
578	все еще	2	1
579	субъекты этического	1	1
580	что при	3	1
581	в паремию	1	1
582	для себя	3	1
583	а притча	1	1
584	в ситуации	1	1
585	литературного творчества	2	1
586	это позиция	1	1
587	анекдот в	2	1
588	как мы	3	1
589	в жанровом	1	1
590	и о	4	1
591	жизни героев	1	1
592	по определению	1	1
593	от друга	1	1
594	действующие лица	2	1
595	чувства любви	1	1
596	формы и	1	1
597	для читателя	1	1
598	для всего	2	1
599	в средневековой	1	1
600	реальной действительности	1	1
601	классического реализма	1	1
602	встреча с	1	1
603	и соответствующую	1	1
604	жанровой природы	1	1
605	что у	3	1
606	из двух	1	1
607	жизни на	2	1
608	особенно в	2	1
609	живет в	2	1
610	ориентировано на	1	1
611	соответствующую ей	1	1
612	мог бы	1	1
613	и каждый	2	1
614	произведения не	2	1
615	притче и	2	1
616	художественное мышление	1	1
617	женщины которая	1	1
618	пушкинской прозы	1	1
619	своему происхождению	1	1
620	ценностный центр	1	1
621	в остроту	1	1
622	на них	1	1
623	если бы	3	1
624	мы читаем	2	1
625	внимание к	1	1
626	и внешней	1	1
627	повестей и	1	1
628	повествователя в	1	1
629	своему коммуникативному	1	1
630	эпической формы	1	1
631	новеллы и	1	1
632	концепцию личности	2	1
633	притчи притча	1	1
634	его художественной	1	1
635	в самой	1	1
636	и герой	2	1
637	то во	1	1
638	при котором	2	1
639	читателя как	1	1
640	как притчу	1	1
641	одного из	1	1
642	как субъекты	1	1
643	все его	1	1
644	второй главы	4	1
645	в новелле	1	1
646	этих двух	1	1
647	того или	2	1
648	героя при	2	1
649	или как	1	1
650	архитектонических форм	1	1
651	организации текста	1	1
652	впрочем достаточно	1	1
653	жизнь личности	1	1
654	или напротив	2	1
655	и только	1	1
656	содержательная глубина	1	1
657	вслед за	1	1
658	тем более	1	1
659	рассказа что	1	1
660	художественном мире	1	1
661	и прочих	1	1
662	как объект	1	1
663	того что	4	1
664	и анекдота	1	1
665	о двух	2	1
666	и дело	2	1
667	тот же	1	1
668	речь о	1	1
