N	2gram	Losev_Dial_3	Istorich
1	т е	48	29
2	что он	13	24
3	и т	24	19
4	не только	23	18
5	т д	23	18
6	может быть	13	17
7	мы имеем	1	15
8	и в	24	15
9	никогда не	7	15
10	так как	6	14
11	но и	9	14
12	так же	4	13
13	что в	7	12
14	то что	14	12
15	а в	2	12
16	в этом	8	11
17	об этом	6	11
18	в этих	1	11
19	мы знаем	3	11
20	и не	27	11
21	то же	6	10
22	его в	1	10
23	еще не	2	9
24	все же	3	9
25	и здесь	2	9
26	потому что	7	9
27	он не	5	8
28	связи с	1	8
29	очень много	1	8
30	мы можем	1	8
31	в нем	3	7
32	таким образом	13	7
33	том что	8	7
34	не в	3	7
35	ничего не	17	7
36	смерти и	1	7
37	и пр	6	7
38	вместе с	1	7
39	сих пор	1	7
40	то это	9	6
41	но в	2	6
42	что это	12	6
43	и что	15	6
44	в его	2	6
45	что и	6	6
46	мы уже	3	6
47	так что	8	6
48	до сих	1	6
49	как бы	3	6
50	видно что	1	6
51	в том	5	6
52	только в	5	6
53	точно так	2	6
54	же как	2	5
55	и есть	16	5
56	с этим	3	5
57	и наконец	1	5
58	имеем в	1	5
59	что она	9	5
60	но все	1	5
61	было бы	5	5
62	этого не	2	5
63	в котором	1	5
64	на него	1	5
65	так и	5	5
66	говорят что	2	5
67	она не	3	5
68	к нему	3	5
69	в одном	1	5
70	прежде всего	8	5
71	к которому	1	5
72	представления о	1	5
73	а не	26	5
74	в связи	1	5
75	не может	19	5
76	к тому	4	5
77	что эти	1	4
78	в ней	2	4
79	и на	3	4
80	в одной	3	4
81	в себе	2	4
82	не видят	1	4
83	все эти	3	4
84	и они	2	4
85	при этом	2	4
86	после этого	1	4
87	они должны	1	4
88	и с	6	4
89	показывает что	2	4
90	вопрос о	5	4
91	но он	1	4
92	но они	2	4
93	дело не	1	4
94	того как	1	4
95	для нас	2	4
96	иной мир	1	4
97	о нем	4	4
98	другими словами	7	4
99	или на	1	4
100	в другой	1	4
101	сына в	1	4
102	с одной	3	4
103	руки и	2	4
104	у нее	1	4
105	у него	2	4
106	тем что	3	4
107	связь с	1	4
108	но это	5	4
109	в область	1	4
110	одной из	1	4
111	к этой	2	4
112	они не	2	4
113	мы не	5	3
114	он был	1	3
115	из этих	2	3
116	право на	1	3
117	на стадии	2	3
118	на то	3	3
119	всех этих	1	3
120	подобно тому	4	3
121	он и	3	3
122	не мог	1	3
123	я его	1	3
124	в их	2	3
125	когда она	1	3
126	выше мы	1	3
127	что этот	2	3
128	я буду	1	3
129	и его	5	3
130	или он	1	3
131	и это	4	3
132	в каких	1	3
133	в себя	1	3
134	так в	2	3
135	мог бы	1	3
136	о том	6	3
137	а именно	2	3
138	если это	1	3
139	и она	2	3
140	того что	12	3
141	же можно	2	3
142	в качестве	1	3
143	же и	2	3
144	в других	1	3
145	одной стороны	3	3
146	она всегда	2	3
147	что мы	8	3
148	не видит	1	3
149	как это	5	3
150	тому как	4	3
151	все это	6	3
152	силу и	1	3
153	из тела	1	3
154	но если	6	3
155	например в	2	2
156	самом деле	6	2
157	на самом	1	2
158	имеем и	1	2
159	и ничего	4	2
160	и для	2	2
161	еще до	1	2
