N	2gram	Losev_Dial_1	Literetu
1	и не	30	22
2	в мире	2	16
3	и в	18	16
4	при этом	1	15
5	в этом	12	14
6	не только	13	14
7	но и	7	14
8	в том	9	12
9	может быть	17	12
10	а не	14	12
11	то что	13	12
12	в частности	2	11
13	я и	1	10
14	не в	6	10
15	то же	10	9
16	так и	9	9
17	в то	6	9
18	того что	2	9
19	в этой	1	8
20	в жизни	1	8
21	том что	9	8
22	не может	12	8
23	как бы	11	8
24	в своей	2	7
25	тем самым	1	7
26	же время	4	7
27	только в	3	7
28	себя в	1	7
29	со стороны	2	7
30	точки зрения	17	7
31	я в	2	7
32	еще не	2	6
33	в себе	11	6
34	в другом	2	6
35	о том	4	6
36	и его	1	6
37	в его	3	6
38	с другой	6	6
39	к тому	4	6
40	как в	2	5
41	тому же	2	5
42	то есть	1	5
43	это не	9	5
44	как и	2	5
45	что я	3	5
46	в основе	3	5
47	этом отношении	2	5
48	в ее	1	5
49	что он	11	5
50	в качестве	2	5
51	в поэзии	1	5
52	именно в	2	5
53	а именно	1	5
54	вместе с	1	5
55	а в	5	5
56	с жизнью	1	4
57	перед лицом	1	4
58	но не	4	4
59	хотя и	4	4
60	и если	1	4
61	должно быть	3	4
62	место в	1	4
63	даже в	3	4
64	никогда не	9	4
65	а также	1	4
66	с одной	2	4
67	из них	2	4
68	как будто	1	4
69	как у	2	4
70	в природе	1	4
71	одной стороны	2	4
72	в данном	3	4
73	по существу	1	4
74	и для	2	4
75	жизни в	1	4
76	отношения к	3	3
77	например в	1	3
78	не становится	1	3
79	самом деле	3	3
80	той же	1	3
81	но уже	2	3
82	разумеется не	1	3
83	в сторону	1	3
84	отнюдь не	9	3
85	и как	7	3
86	и наконец	1	3
87	и к	1	3
88	но в	6	3
89	то в	7	3
90	бы и	2	3
91	и тем	1	3
92	взгляд на	1	3
93	с точки	12	3
94	на свою	1	3
95	по своей	1	3
96	потому что	14	3
97	еще в	1	3
98	прежде всего	10	3
99	между тем	1	3
100	вслед за	2	3
101	все время	1	3
102	ни к	2	3
103	совершенно не	8	3
104	уже не	2	3
105	в самом	3	3
106	и жизни	4	3
107	о чем	2	3
108	как это	4	3
109	там где	1	3
110	я с	1	3
111	это как	1	3
112	жизни и	3	3
113	а я	1	3
114	для своего	2	2
115	как мы	4	2
116	вопрос о	2	2
117	на себя	1	2
118	я не	5	2
119	из того	2	2
120	мы и	2	2
121	то это	4	2
122	не могу	4	2
123	во всех	1	2
124	искусство в	1	2
125	за их	1	2
126	отношение к	5	2
127	и вовсе	1	2
128	стороны и	3	2
129	все же	5	2
130	когда он	1	2
131	могли бы	1	2
132	к идее	1	2
133	в противоположность	5	2
134	еще на	1	2
135	не знает	2	2
136	так или	1	2
137	большей части	1	2
138	на то	5	2
139	все они	1	2
140	в нем	16	2
141	не как	2	2
142	и вот	6	2
143	том чтобы	1	2
144	и с	5	2
145	а по	1	2
146	его в	1	2
147	было бы	12	2
148	и даже	13	2
149	той или	7	2
150	она и	1	2
151	далеко не	1	2
152	со своими	1	2
153	не всегда	1	2
154	он и	2	2
155	несмотря на	10	2
156	мы с	1	2
157	и тогда	2	2
158	еще раз	1	2
159	со всей	2	2
160	одно дело	1	2
161	и при	2	2
162	нас самих	1	2
163	от себя	1	2
164	и другого	2	2
165	вплоть до	3	2
166	быть может	4	2
167	ни было	2	2
168	в конце	4	2
169	по себе	25	2
170	не менее	2	2
171	для меня	4	2
172	можно быть	1	2
173	как о	2	2
174	в нас	1	2
175	того чтобы	1	2
176	жизни не	1	2
177	как раз	4	2
178	другой стороны	4	2
179	а лишь	3	2
180	же самое	1	2
181	с образом	1	2
182	и сам	1	2
183	что у	1	2
184	не с	5	2
185	здесь как	1	2
186	мира и	1	2
187	если бы	12	2
188	и перед	1	2
189	можно сказать	6	2
190	что и	3	2
191	и только	1	2
192	в ту	1	2
193	и об	4	2
194	как например	2	2
195	но с	3	2
196	здесь не	1	2
197	с ними	2	2
198	со всеми	1	2
199	связи с	1	2
200	ни с	6	2
201	для него	2	2
202	и вместе	1	2
203	для того	2	2
204	это будет	1	2
205	или иной	3	2
206	или иначе	1	2
207	по большей	1	2
208	что не	7	2
209	с ней	2	2
210	а на	1	2
211	не знаю	1	2
212	если не	1	2
213	объекта и	2	2
214	в полном	1	2
215	так же	4	2
216	и потому	3	2
217	быть только	1	2
218	если это	2	2
219	на свете	1	2
220	с этой	2	2
221	один из	3	2
222	сознания и	3	2
223	что в	13	2
224	а со	1	2
225	жизни а	1	2
226	оно не	1	2
227	еще и	3	2
228	к этому	2	2
229	и наиболее	1	1
230	как известно	1	1
231	была бы	3	1
232	жизни где	1	1
233	и т	21	1
234	и то	9	1
235	на самом	3	1
236	в стороне	1	1
237	это и	4	1
238	которое стало	1	1
239	и есть	16	1
240	и принципиально	1	1
241	от самого	3	1
242	из самых	1	1
243	по преимуществу	1	1
244	и до	1	1
245	по его	1	1
246	мы уже	1	1
247	всей ее	1	1
248	как способ	1	1
249	своего реального	2	1
250	вот она	1	1
251	этом не	1	1
252	когда люди	1	1
253	в последнем	1	1
254	говорить о	5	1
255	что иное	1	1
256	как я	1	1
257	но напротив	1	1
258	кто же	1	1
259	и он	5	1
260	в ней	3	1
261	проявляется в	1	1
262	он сам	5	1
263	иное как	1	1
264	мысли и	3	1
265	бытия что	1	1
266	себя а	1	1
267	быть в	2	1
268	в чем	6	1
269	в создании	1	1
270	во внешнем	1	1
271	об объектах	1	1
272	к богу	3	1
273	если в	3	1
274	нужно быть	2	1
275	идею совершенно	1	1
276	не просто	7	1
277	друг от	1	1
278	нет и	1	1
279	сама по	8	1
280	такого мира	1	1
281	которые могли	1	1
282	всякого частного	1	1
283	первый взгляд	1	1
284	данный момент	1	1
285	с этим	2	1
286	что первое	1	1
287	вспомним что	1	1
288	в своем	5	1
289	что касается	2	1
290	перед нами	1	1
291	сознания в	1	1
292	что по	1	1
293	это тоже	1	1
294	край земли	1	1
295	более или	3	1
296	не метафорическая	1	1
297	говорится в	1	1
298	и переходит	1	1
299	светом и	2	1
300	от бога	3	1
301	бы не	1	1
302	т п	2	1
303	уже в	1	1
304	что оказывается	1	1
305	как он	4	1
306	вы так	1	1
307	что эти	1	1
308	вообще не	1	1
309	больше всего	1	1
310	если для	2	1
311	тем не	1	1
312	он не	3	1
313	именно то	1	1
314	и еще	3	1
315	свою собственную	1	1
316	в силу	1	1
317	в корне	2	1
318	содержит в	3	1
319	людей и	1	1
320	захочет в	1	1
321	не бывает	1	1
322	бы они	1	1
323	здесь мы	1	1
324	что почти	1	1
325	мы его	1	1
326	а то	1	1
327	выражение и	1	1
328	его не	6	1
329	которой уже	1	1
330	согласиться что	1	1
331	первую очередь	1	1
332	с другими	2	1
333	весь мир	1	1
334	а просто	2	1
335	еще одно	1	1
336	кажется что	1	1
337	в них	3	1
338	нет в	1	1
339	о которых	2	1
340	искусство само	1	1
341	все равно	3	1
342	этого не	1	1
343	место и	1	1
344	и уже	1	1
345	и четко	1	1
346	говорится о	1	1
347	землею и	1	1
348	жизни но	1	1
349	в чистом	1	1
350	был бы	1	1
351	только тем	1	1
352	на первый	1	1
353	в первую	2	1
354	в понимании	1	1
355	что такое	10	1
356	сознания но	1	1
357	нас не	2	1
358	в их	3	1
359	не к	1	1
360	что сделал	1	1
361	между внутренним	1	1
362	и ранний	1	1
363	я скажу	2	1
364	но это	8	1
365	другом и	1	1
366	но он	1	1
367	друг другу	3	1
368	и эти	1	1
369	и является	2	1
370	сознание что	1	1
371	образ не	2	1
372	вовсе не	7	1
373	тому что	3	1
374	в отношении	5	1
375	чистом виде	1	1
376	этот был	1	1
377	она не	6	1
378	мысли в	2	1
379	и притом	4	1
380	сознания как	1	1
381	мы все	1	1
382	отличное от	2	1
383	что вы	1	1
384	которых и	1	1
385	самого по	2	1
386	сознания конечно	1	1
387	он с	1	1
388	не имеет	15	1
389	не лучше	2	1
390	миф как	1	1
391	тогда она	1	1
392	кипит и	1	1
393	во всем	2	1
394	как ни	1	1
395	исторического процесса	1	1
396	уже и	3	1
397	в будущем	1	1
398	у меня	1	1
399	кто сам	1	1
400	что там	1	1
401	когда мы	1	1
402	и всех	3	1
403	сама жизнь	1	1
404	как только	2	1
405	сходство с	1	1
406	того о	1	1
407	его с	3	1
408	она же	1	1
409	как некая	2	1
410	ничего общего	4	1
411	правда не	1	1
412	для иного	1	1
413	хаосом но	1	1
414	ни даже	1	1
415	и о	3	1
416	но по	1	1
417	от друга	1	1
418	в виду	5	1
419	но при	1	1
420	существа в	1	1
421	с каким	1	1
422	и от	2	1
423	при котором	1	1
424	быть вполне	1	1
425	во главе	1	1
426	так в	1	1
427	вероятно и	1	1
428	между искусством	1	1
429	свет в	1	1
430	на том	1	1
431	котором мы	1	1
432	природе своей	1	1
433	времени и	1	1
434	и мировоззрение	1	1
435	есть конечно	2	1
436	хотя на	1	1
437	можно только	2	1
438	имеется в	1	1
439	жизнь и	3	1
440	для этого	2	1
441	по мере	2	1
442	трактуется как	1	1
443	мы живем	2	1
444	уверенностью в	1	1
445	тех кто	2	1
446	столь же	1	1
447	вождя и	1	1
448	говорит об	1	1
449	но мы	1	1
450	миф в	1	1
451	взоры в	1	1
452	на точку	2	1
453	такая позиция	1	1
454	на нее	1	1
455	собственно говоря	4	1
456	нас а	1	1
457	и три	1	1
458	этой идее	1	1
459	природы в	1	1
460	эти два	2	1
461	нуждается в	3	1
462	ним и	1	1
463	бы в	3	1
464	самих себя	1	1
465	к нему	8	1
466	но так	2	1
467	его собственная	1	1
468	и духовная	1	1
469	в искусстве	1	1
470	мысли об	1	1
471	миф и	4	1
472	от живого	1	1
473	не идет	2	1
474	может оказаться	2	1
475	это становится	1	1
476	бы одного	1	1
477	об их	1	1
478	мире и	1	1
479	поэтому для	1	1
480	по небу	2	1
481	так что	15	1
482	есть в	1	1
483	нее и	1	1
484	переходит в	1	1
485	и у	2	1
486	то и	2	1
487	и других	1	1
488	но совершенно	1	1
489	и поэзии	1	1
490	и страхами	1	1
491	чего и	2	1
492	роль и	1	1
493	и их	2	1
494	в котором	4	1
495	так как	11	1
496	ее не	1	1
497	у него	1	1
498	случае не	3	1
499	связано с	1	1
500	процесса и	1	1
501	личность а	1	1
502	целиком в	1	1
503	да это	1	1
504	в каждом	2	1
505	превращается в	1	1
506	их именно	1	1
507	где есть	1	1
508	только на	3	1
509	не были	1	1
510	ней и	1	1
511	даже не	3	1
512	пришли к	1	1
513	есть не	3	1
514	сюда же	1	1
515	что они	3	1
516	я был	1	1
517	чем он	2	1
518	и быть	2	1
519	а с	2	1
520	на поверхности	1	1
521	что для	3	1
522	ничем не	3	1
523	которое по	1	1
524	смысла и	1	1
525	не было	6	1
526	мы сами	2	1
527	чувственное бытие	3	1
528	гром и	1	1
529	от мира	1	1
530	сам себе	1	1
531	и я	1	1
532	не об	1	1
533	общественного и	1	1
534	и ему	1	1
535	в связи	1	1
536	стороны в	2	1
537	в москве	1	1
538	общего с	5	1
539	нет ни	2	1
540	к своему	1	1
541	конечно не	3	1
542	не зная	2	1
543	в той	1	1
544	есть только	5	1
545	этом его	1	1
546	содержат в	2	1
547	это значит	11	1
548	и там	1	1
549	что здесь	2	1
550	действительность в	1	1
551	все это	11	1
552	трактоваться как	1	1
553	этом и	1	1
554	есть выражение	1	1
555	к другим	1	1
556	себе с	1	1
557	искусством и	1	1
558	неба и	1	1
559	и где	2	1
560	становится ясным	1	1
561	это уже	1	1
562	склонность к	3	1
563	и более	4	1
564	реального осуществления	1	1
565	с торжеством	1	1
566	как система	1	1
567	я всегда	2	1
568	о котором	1	1
569	человек и	1	1
570	для нас	1	1
571	или менее	3	1
572	и все	3	1
