N	2gram	Voloshinov_1	Psycholo
1	в том	4	37
2	и в	15	32
3	и что	3	22
4	то есть	1	21
5	том что	5	21
6	потому что	4	21
7	таким образом	21	21
8	в искусстве	3	21
9	то что	10	21
10	что в	6	20
11	может быть	13	18
12	так же	1	18
13	точки зрения	13	17
14	что и	2	17
15	не может	13	17
16	самом деле	7	16
17	что она	2	16
18	того чтобы	2	14
19	то же	7	13
20	в этом	13	13
21	при этом	7	13
22	для того	1	13
23	что он	8	13
24	в самом	6	12
25	заключается в	1	12
26	не только	5	12
27	по себе	2	12
28	если мы	5	12
29	так как	9	12
30	художественной формы	2	12
31	на то	1	11
32	было бы	6	11
33	в основе	3	11
34	и т	1	10
35	когда он	1	10
36	с точки	10	10
37	при помощи	1	10
38	но и	4	10
39	как и	6	10
40	и не	16	10
41	как в	3	9
42	никогда не	7	9
43	что при	2	9
44	тем что	1	9
45	что все	5	9
46	в своих	4	9
47	с таким	1	8
48	той же	2	8
49	что это	3	8
50	не в	4	8
51	не менее	3	8
52	того что	2	8
53	совершенно ясно	1	7
54	что они	1	7
55	и как	1	7
56	все эти	9	7
57	ясно что	1	7
58	и его	15	7
59	как будто	1	7
60	к тому	4	7
61	только в	6	7
62	мы знаем	7	7
63	а не	2	7
64	в психологии	2	7
65	сказать что	6	7
66	в этой	5	6
67	он не	4	6
68	если бы	3	6
69	формы и	2	6
70	те же	4	6
71	о том	1	6
72	все время	4	6
73	тот же	5	6
74	к психологии	2	6
75	как бы	11	6
76	на самом	2	5
77	и на	3	5
78	что его	1	5
79	только на	2	5
80	к искусству	1	5
81	на все	2	5
82	искусства в	1	5
83	далеко не	4	5
84	сейчас же	2	5
85	все это	5	5
86	в то	6	5
87	только из	1	5
88	есть только	1	5
89	в ней	5	5
90	и даже	2	5
91	до сих	3	5
92	отнюдь не	2	5
93	сих пор	3	5
94	как раз	2	5
95	этом отношении	2	5
96	как на	3	5
97	же как	1	4
98	сам по	2	4
99	мы имеем	1	4
100	в чем	4	4
101	из которого	1	4
102	с этим	6	4
103	все же	5	4
104	в целом	2	4
105	в нем	4	4
106	одной и	1	4
107	и по	5	4
108	и с	7	4
109	и тем	1	4
110	в жизни	5	4
111	в данном	3	4
112	знаем что	3	4
113	и той	1	4
114	образом и	1	4
115	которые в	1	4
116	тому что	3	4
117	ничего не	2	4
118	и до	3	4
119	в сознании	3	4
120	что на	1	4
121	и для	2	4
122	могут быть	6	4
123	тем не	2	4
124	если же	1	4
125	и это	1	4
126	данном случае	3	4
127	и когда	1	4
128	о ней	1	4
129	и поэтому	1	4
130	между тем	2	4
131	которые мы	2	4
132	мы видим	1	4
133	из них	1	4
134	от того	3	4
135	таким путем	2	4
136	как это	1	4
137	материал для	2	4
138	при таком	1	4
139	и все	4	4
140	а в	6	4
141	совершенно не	2	4
142	из этого	2	4
143	жизни и	5	4
144	например в	1	3
145	и то	2	3
146	полагают что	3	3
147	на тех	1	3
148	мы не	4	3
149	или же	1	3
150	время как	1	3
151	то это	1	3
152	во всех	8	3
153	но как	1	3
154	а только	1	3
155	в общем	1	3
156	относится к	1	3
157	которые не	1	3
158	нашего сознания	3	3
159	как говорит	1	3
160	психологической теории	1	3
161	и к	7	3
162	но в	9	3
163	та же	1	3
164	он в	1	3
165	думать что	2	3
166	главным образом	4	3
167	не к	1	3
168	не как	1	3
169	и вот	6	3
170	на этом	5	3
171	об этом	4	3
172	это было	1	3
173	в своей	9	3
174	это только	2	3
175	и другого	1	3
176	искусства если	1	3
177	в отношении	2	3
178	что с	1	3
179	тогда когда	1	3
180	совершенно аналогично	1	3
181	мы можем	12	3
182	в нас	2	3
183	в каком	3	3
184	не могут	3	3
185	и другой	1	3
186	на это	1	3
187	с ее	3	3
188	в виду	1	3
189	то время	1	3
190	и совершенно	1	3
191	так и	10	3
192	мы в	1	3
193	для этого	4	3
194	образом в	1	3
195	с другой	1	3
196	в конечном	1	3
197	бы и	2	3
198	мы должны	7	3
199	один из	4	3
200	этот вопрос	1	3
201	и так	1	3
202	и ее	3	3
203	в нашей	1	3
204	конечном счете	1	3
205	детской сексуальности	1	3
206	процесс в	1	3
207	до конца	5	3
208	ни на	2	3
209	по своему	1	3
210	что же	4	3
211	по существу	1	3
212	в смысле	1	3
213	должны быть	3	3
214	еще более	2	3
215	хотя бы	7	3
216	только как	1	3
217	в свою	2	3
218	же мы	1	3
219	который не	1	3
220	влечения и	1	2
221	также и	1	2
222	того же	1	2
223	не остается	3	2
224	и без	1	2
225	только потому	1	2
226	этой теории	1	2
227	все те	4	2
228	объясняется и	2	2
229	и этот	1	2
230	еще не	7	2
231	ранк и	2	2
232	при анализе	3	2
233	в первый	4	2
234	бессознательное и	3	2
235	из того	2	2
236	к своему	1	2
237	бы то	1	2
238	с его	8	2
239	в ее	4	2
240	но не	5	2
241	мы будем	1	2
242	точка зрения	1	2
243	к которой	1	2
244	явлений и	2	2
245	ответ на	2	2
246	себе и	1	2
247	отличие от	1	2
248	и процессы	1	2
249	однако не	1	2
250	бессознательное в	1	2
251	что ребенок	1	2
252	такие желания	1	2
253	что по	1	2
254	но эта	1	2
255	увидим что	4	2
256	моментов в	1	2
257	психологии и	2	2
258	в которой	1	2
259	другого как	1	2
260	бы не	1	2
261	так было	1	2
262	и тот	2	2
263	в себе	4	2
264	как он	1	2
265	это относится	1	2
266	т д	1	2
267	же с	2	2
268	в узком	2	2
269	здесь мы	1	2
270	то ни	1	2
271	значение в	3	2
272	с другими	5	2
273	полагает что	1	2
274	это не	2	2
275	форму и	1	2
276	должен был	1	2
277	но так	1	2
278	всю жизнь	1	2
279	смысл и	1	2
280	сна и	1	2
281	профессор ермаков	1	2
282	не так	1	2
283	и при	3	2
284	всяком случае	3	2
285	вывод что	1	2
286	он дает	1	2
287	психоаналитического метода	1	2
288	и эти	1	2
289	ничего другого	1	2
290	их в	2	2
291	в этих	2	2
292	что этот	1	2
293	в детской	3	2
294	для нее	1	2
295	оно конечно	1	2
296	и форма	1	2
297	этой области	3	2
298	точно и	1	2
299	и охотно	1	2
300	быть дано	1	2
301	на него	4	2
302	в процессе	4	2
303	в самых	2	2
304	того и	1	2
305	же время	5	2
306	учения о	1	2
307	ли это	1	2
308	такие же	1	2
309	ни в	6	2
310	когда мы	1	2
311	что оно	2	2
312	его с	1	2
313	бессознательного и	3	2
314	оно не	2	2
315	она не	2	2
316	на вопрос	1	2
317	и которая	1	2
318	по учению	1	2
319	свою очередь	1	2
320	на другой	1	2
321	сводится к	3	2
322	то или	2	2
323	в особенности	1	2
324	действия и	1	2
325	роль в	6	2
326	начала и	1	2
327	по сравнению	1	2
328	и вообще	1	2
329	в таком	3	2
330	остается ничего	1	2
331	и здесь	1	2
332	два момента	1	2
333	во всяком	4	2
334	в глаза	1	2
335	после того	1	2
336	и содержание	3	2
337	этих двух	2	2
338	которой мы	3	2
339	в его	9	2
340	а потому	2	2
341	и только	4	2
342	у всех	1	2
343	и следовательно	1	2
344	для самого	2	2
345	в него	2	2
346	к нему	7	2
347	философии и	1	2
348	согласиться с	1	2
349	два основных	1	2
350	в какой	1	2
351	может оказаться	1	2
352	это означает	1	2
353	именно на	1	2
354	к какому	1	2
355	и у	6	2
356	как бессознательное	1	2
357	говорит о	1	2
358	слова в	1	2
359	мы находим	1	2
360	в одном	3	2
361	вовсе не	2	2
362	в состоянии	2	2
363	отношение к	7	2
364	на примере	1	2
365	исходят из	1	2
366	этом как	1	2
367	к которому	1	2
368	в сознание	9	2
369	такое же	1	2
370	а с	1	2
371	желания которые	1	2
372	не было	4	2
373	на которых	1	2
374	не на	1	2
375	зависит от	1	2
376	была бы	1	2
377	в руках	1	2
378	во внимание	1	2
379	душевной жизни	6	2
380	с бессознательным	5	2
381	вместе с	4	2
382	эта теория	1	2
383	сравнению с	1	2
384	в практике	1	2
385	его жизни	6	2
386	чувства и	1	2
387	при построении	1	2
388	но это	2	2
389	и таким	2	2
390	независимое от	1	2
391	и часто	2	2
392	наслаждения и	1	2
393	не существует	3	2
394	у них	1	2
395	интерес к	1	2
396	тем более	1	2
397	на этот	1	2
398	в свое	1	2
399	ли он	1	2
400	и от	1	2
401	читателя и	1	2
402	заметить что	1	2
403	во сне	2	2
404	все что	9	2
405	этом совершенно	2	1
406	с новыми	1	1
407	а между	1	1
408	смысле слова	2	1
409	говоря о	1	1
410	одним из	3	1
411	таком случае	2	1
412	чтобы не	2	1
413	человека и	6	1
414	его основной	1	1
415	все остальное	2	1
416	один член	1	1
417	на наши	1	1
418	или к	1	1
419	другому человеку	2	1
420	фрейд в	5	1
421	и должны	3	1
422	далее и	1	1
423	тем же	1	1
424	в первом	2	1
425	и первую	1	1
426	и чрезвычайно	1	1
427	человеческой души	1	1
428	на две	3	1
429	уже указывали	3	1
430	и больше	1	1
431	высшей степени	2	1
432	в зависимости	2	1
433	и должен	1	1
434	отношения к	2	1
435	и связанное	1	1
436	и за	2	1
437	их и	1	1
438	в несколько	1	1
439	а как	1	1
440	и значение	1	1
441	что между	1	1
442	точкой зрения	1	1
443	на место	3	1
444	что самый	1	1
445	каком случае	1	1
446	оно есть	1	1
447	мы и	4	1
448	и со	2	1
449	и заставляет	1	1
450	разобраться в	3	1
451	зависимости от	2	1
452	учение об	2	1
453	свободно и	1	1
454	главе что	1	1
455	подробно и	1	1
456	которые он	1	1
457	он сам	4	1
458	время в	2	1
459	человечества в	1	1
460	одним словом	1	1
461	все больше	1	1
462	с одной	1	1
463	всего показать	1	1
464	другой пример	1	1
465	психологии они	1	1
466	же на	1	1
467	жить и	1	1
468	с отцом	3	1
469	иногда и	1	1
470	наши дни	1	1
471	или иное	2	1
472	когда тот	1	1
473	за пределы	2	1
474	к сожалению	1	1
475	чем же	5	1
476	в истории	3	1
477	независимо от	1	1
478	общего с	1	1
479	данный момент	1	1
480	сновидений и	1	1
481	для всех	2	1
482	что как	1	1
483	сновидения но	1	1
484	вытесняются в	3	1
485	сторона в	1	1
486	его к	1	1
487	утверждают что	1	1
488	в противоположность	1	1
489	этой цели	1	1
490	лет а	1	1
491	всякой теории	1	1
492	то в	1	1
493	только то	3	1
494	уже не	5	1
495	животных и	1	1
496	помощью которого	1	1
497	себе как	1	1
498	не приходится	1	1
499	различия так	1	1
500	это есть	1	1
501	мы при	1	1
502	можно не	1	1
503	в нашем	3	1
504	из этих	4	1
505	то обстоятельство	1	1
506	в большинстве	4	1
507	остановиться на	1	1
508	там мы	1	1
509	чувств и	6	1
510	если он	5	1
511	чувства а	1	1
512	вследствие этого	1	1
513	читатель и	1	1
514	роли в	2	1
515	этот процесс	4	1
516	половой акт	2	1
517	вообще не	1	1
518	бессознательного к	1	1
519	не следует	2	1
520	из большого	1	1
521	он должен	2	1
522	идеи и	2	1
523	свое время	1	1
524	два раза	1	1
525	в классе	1	1
526	чувства в	1	1
527	чем сильнее	1	1
528	всех своих	1	1
529	людей и	1	1
530	вне общества	1	1
531	ряд отдельных	1	1
532	первую и	1	1
533	в нее	1	1
534	одно и	1	1
535	в основу	2	1
536	но все	2	1
537	человеческой психики	1	1
538	в совершенно	2	1
539	различие между	1	1
540	же касается	1	1
541	в другом	1	1
542	матери или	2	1
543	оно становится	1	1
544	сознание не	1	1
545	этот основной	2	1
546	его в	8	1
547	ничего удивительного	1	1
548	на почве	2	1
549	получает смысл	1	1
550	из способов	1	1
551	к толкованию	1	1
552	но именно	1	1
553	только одно	1	1
554	жизни человека	12	1
555	к материнскому	2	1
556	является для	1	1
557	эти вопросы	1	1
558	мы имели	1	1
559	в высшей	2	1
560	и определяет	1	1
561	образы в	1	1
562	и уже	1	1
563	которой он	2	1
564	он и	2	1
565	мы видели	5	1
566	жизни но	2	1
567	чем в	1	1
568	и было	2	1
569	и чувств	2	1
570	форма и	1	1
571	должно быть	2	1
572	потому и	3	1
573	страдания и	1	1
574	которое тоже	1	1
575	и тогда	1	1
576	и того	1	1
577	с еще	1	1
578	конфликты с	1	1
579	лучше всего	1	1
580	значение за	1	1
581	в эту	2	1
582	но если	2	1
583	в переводе	1	1
584	таким же	1	1
585	опоры для	1	1
586	мы замечаем	1	1
587	наших дней	2	1
588	телу и	2	1
589	в котором	1	1
590	относящихся к	1	1
591	что вся	1	1
592	чувствам к	1	1
593	выходит за	1	1
594	себе а	1	1
595	то психоаналитики	1	1
596	в отличие	1	1
597	нему и	1	1
598	рождается не	1	1
599	является только	1	1
600	из области	1	1
601	это утверждение	1	1
602	умирает и	1	1
603	искусства у	1	1
604	различает два	1	1
605	что было	1	1
606	по крайней	1	1
607	бы о	1	1
608	на другую	1	1
609	образом из	1	1
610	комплекс и	2	1
611	так называемое	1	1
612	чтобы это	1	1
613	однако в	1	1
614	и постоянно	1	1
615	зрения и	1	1
616	мы встречаемся	1	1
617	и очень	2	1
618	к сексуальным	1	1
619	что те	1	1
620	новым и	1	1
621	нет никакого	2	1
622	к такой	1	1
623	в психике	3	1
624	самого начала	5	1
625	в русской	1	1
626	образом вся	1	1
627	дело в	2	1
628	одна из	3	1
629	своего существования	1	1
630	к этим	2	1
631	над другой	1	1
632	без остатка	1	1
633	материала в	1	1
634	мы все	1	1
635	действительности поэтому	1	1
636	о них	2	1
637	только не	1	1
638	или еще	1	1
639	отношении совершенно	1	1
640	на язык	2	1
641	благодаря тому	2	1
642	в разных	1	1
643	в качестве	2	1
644	именно с	1	1
645	мыслей и	1	1
646	к ней	2	1
647	своей задачей	1	1
648	и является	1	1
649	связи с	1	1
650	сам фрейд	5	1
651	так называемый	4	1
652	эти три	1	1
653	уже и	1	1
654	не нуждается	2	1
655	в области	3	1
656	можем мы	1	1
657	обстоятельство что	1	1
658	и оно	3	1
659	действительного и	1	1
660	если его	1	1
661	все то	2	1
662	нуждается ни	1	1
663	похож на	1	1
664	он ей	1	1
665	сходство с	1	1
666	они утверждают	1	1
667	переживания которые	1	1
668	о таких	1	1
669	жизни когда	1	1
670	которые несомненно	1	1
671	для восприятия	2	1
672	он никогда	1	1
673	что психоанализ	1	1
674	не поймем	1	1
675	в каждой	1	1
676	характер этого	1	1
677	должен быть	2	1
678	из всего	1	1
679	как мы	10	1
680	и о	3	1
681	но при	1	1
682	всем этим	1	1
683	людей в	1	1
684	мы конечно	2	1
685	и служит	1	1
686	индивидуальной психологии	1	1
687	перед необходимостью	1	1
688	ни стало	1	1
689	эта часть	2	1
690	в собственном	2	1
691	характер и	2	1
692	знаем только	1	1
693	болезни и	3	1
694	в себя	5	1
695	с самого	7	1
696	культуры и	1	1
697	приводит к	2	1
698	и может	4	1
699	как с	1	1
700	художественное творчество	2	1
701	произведение искусства	1	1
702	было в	1	1
703	в борьбе	1	1
704	и каждый	1	1
705	с собой	1	1
706	еще в	1	1
707	которого они	2	1
708	чтобы вызвать	1	1
709	быть может	1	1
710	разумеется что	1	1
711	от начала	1	1
712	новых и	1	1
713	предположить что	1	1
714	основу психологии	1	1
715	все согласны	1	1
716	стремление к	2	1
717	означает что	1	1
718	и восприятия	1	1
719	вот это	1	1
720	похожим на	1	1
721	из основных	2	1
722	о нем	1	1
723	разрешили загадку	1	1
724	все содержание	1	1
725	но мы	2	1
726	или чувство	1	1
727	влечения к	2	1
728	можно сказать	4	1
729	все его	2	1
730	в пользу	1	1
731	значение имеют	1	1
732	и во	1	1
733	метод к	1	1
734	смотрят на	2	1
735	свой метод	1	1
736	а у	1	1
737	свести все	1	1
738	он рассказывает	1	1
739	всех народов	1	1
740	ее от	1	1
741	ко всей	1	1
742	психологическая теория	1	1
743	которое делает	1	1
744	область мы	1	1
745	его сознание	1	1
746	крайней мере	1	1
747	самого конца	1	1
748	быть даже	1	1
749	все в	1	1
750	в бессознательном	2	1
751	что бы	1	1
752	искусства он	1	1
753	к сознанию	2	1
754	и об	1	1
755	мы никогда	1	1
756	и она	2	1
757	вся жизнь	2	1
758	эту область	1	1
759	на которой	1	1
760	которых она	1	1
761	получает возможность	1	1
762	в двух	1	1
763	вся область	1	1
764	и влияние	1	1
765	и желания	1	1
766	с ними	4	1
767	мы увидим	4	1
768	не боясь	1	1
769	все влечения	1	1
770	он теперь	1	1
771	и изжить	1	1
772	когда фрейд	1	1
773	по этому	1	1
774	психологическом эксперименте	1	1
775	со всеми	3	1
776	не то	1	1
777	какой степени	2	1
778	для психоанализа	1	1
779	в таких	3	1
780	область бессознательного	1	1
781	конечно не	3	1
782	на всем	2	1
783	свои вытесненные	1	1
784	отношений к	1	1
785	поэтому его	1	1
786	фрейда является	1	1
787	не дает	1	1
788	говорит фрейд	2	1
789	по выражению	1	1
790	психологии в	1	1
791	его и	2	1
792	в снах	1	1
793	который как	1	1
794	для него	5	1
795	прежде всего	11	1
796	техники то	1	1
797	человек как	1	1
798	к той	1	1
799	до самого	1	1
800	в другой	1	1
801	в психоанализе	2	1
802	со стороны	2	1
803	даже не	1	1
804	в данный	1	1
805	именно в	3	1
806	сама с	1	1
807	и прежде	5	1
808	он позволяет	1	1
809	личной жизни	2	1
