N	2gram	Bakhtin_Fr_6	Myshleni
1	и речи	1	38
2	точки зрения	2	26
3	таким образом	17	26
4	в том	2	24
5	и в	41	23
6	том что	7	21
7	в целом	1	20
8	с точки	2	18
9	в этом	12	17
10	того чтобы	4	17
11	то что	10	17
12	не только	10	16
13	так же	5	16
14	говорит он	2	15
15	того что	3	15
16	для того	1	15
17	как и	7	14
18	может быть	2	14
19	но и	13	14
20	в его	7	14
21	что в	7	14
22	с помощью	6	13
23	в развитии	2	12
24	не может	4	12
25	и мышления	1	11
26	сказать что	6	11
27	как бы	7	11
28	в отношении	1	10
29	с другой	4	10
30	прежде всего	10	10
31	и с	16	9
32	между тем	2	9
33	одной стороны	4	9
34	другой стороны	2	9
35	же точно	1	9
36	вместе с	6	9
37	и не	3	9
38	не является	1	9
39	то же	5	8
40	заключается в	2	8
41	в основе	4	8
42	и на	9	8
43	с одной	4	8
44	мы не	2	7
45	по отношению	1	7
46	в самом	10	7
47	в этой	8	7
48	в другом	4	7
49	с тем	1	7
50	в то	6	7
51	так как	10	7
52	что он	6	7
53	отношению к	1	7
54	в сущности	8	6
55	все это	11	6
56	к слову	1	6
57	с этим	3	6
58	в себе	5	6
59	лишь в	2	6
60	и тем	1	6
61	с этой	3	6
62	мысли и	1	6
63	и его	13	6
64	другом месте	4	6
65	о том	9	6
66	все время	4	6
67	только в	3	6
68	между этими	1	6
69	мы можем	1	6
70	тем что	5	6
71	именно в	4	6
72	потому что	3	6
73	из того	2	5
74	между собой	1	5
75	бы в	2	5
76	перед нами	3	5
77	и как	4	5
78	но в	8	5
79	то время	1	5
80	он не	2	5
81	а затем	4	5
82	на основании	1	5
83	для этого	2	5
84	по себе	1	5
85	всех тех	2	5
86	как мы	12	5
87	связан с	1	5
88	и т.д	1	5
89	и что	5	5
90	можно сказать	1	5
91	так и	5	5
92	что для	1	5
93	слова и	1	5
94	что мы	2	5
95	и все	9	5
96	тем более	2	5
97	речи если	1	5
98	из этого	4	5
99	в котором	4	4
100	в чем	3	4
101	с его	5	4
102	но не	2	4
103	как в	4	4
104	и к	1	4
105	все эти	11	4
106	при этом	3	4
107	их в	2	4
108	что все	2	4
109	было бы	3	4
110	ни в	1	4
111	в своей	2	4
112	не столько	1	4
113	не в	4	4
114	этом отношении	3	4
115	должен быть	2	4
116	мы видим	6	4
117	для всех	1	4
118	в одном	5	4
119	как раз	2	4
120	ее на	1	4
121	до сих	3	4
122	а с	1	4
123	одну из	2	4
124	по существу	1	4
125	этого слова	1	4
126	сих пор	3	4
127	в результате	4	4
128	как на	1	4
129	в сфере	1	3
130	человека и	2	3
131	не остается	3	3
132	сам по	1	3
133	и то	2	3
134	самом деле	4	3
135	как известно	2	3
136	с таким	1	3
137	приходит к	1	3
138	полагает что	1	3
139	в их	1	3
140	в новом	2	3
141	что они	2	3
142	в одной	3	3
143	что именно	2	3
144	в своем	5	3
145	все же	4	3
146	в которой	1	3
147	что это	5	3
148	он в	2	3
149	из этих	2	3
150	как он	2	3
