N	2gram	Vinokur_Ku_2	Istorich
1	т е	22	29
2	в лес	1	27
3	что он	5	24
4	и т	39	19
5	не только	20	18
6	т д	14	18
7	может быть	15	17
8	мы имеем	5	15
9	и в	23	15
10	никогда не	2	15
11	так как	15	14
12	но и	7	14
13	так же	4	13
14	знаем что	3	12
15	что в	10	12
16	то что	9	12
17	а в	3	12
18	в этом	18	11
19	об этом	5	11
20	в этих	1	11
21	мы знаем	4	11
22	и не	16	11
23	то же	6	10
24	что они	2	10
25	еще не	5	9
26	все же	7	9
27	в другом	2	9
28	с тем	2	9
29	и здесь	5	9
30	потому что	25	9
31	он не	3	8
32	связи с	3	8
33	один из	5	8
34	очень много	1	8
35	мы можем	1	8
36	в нем	4	7
37	таким образом	5	7
38	том что	11	7
39	не в	8	7
40	ничего не	4	7
41	и пр	8	7
42	вместе с	5	7
43	сих пор	1	7
44	но в	11	6
45	что это	7	6
46	и что	8	6
47	в его	5	6
48	что и	3	6
49	мы уже	1	6
50	так что	1	6
51	до сих	1	6
52	наряду с	1	6
53	как бы	4	6
54	в том	19	6
55	только в	5	6
56	точно так	3	6
57	же как	2	5
58	и есть	2	5
59	как в	3	5
60	с этим	3	5
61	что она	3	5
62	но все	4	5
63	было бы	15	5
64	этого не	3	5
65	здесь можно	1	5
66	можно найти	1	5
67	в котором	1	5
68	можно было	9	5
69	так и	4	5
70	связан с	1	5
71	она не	2	5
72	к нему	2	5
73	в одном	1	5
74	прежде всего	8	5
75	а не	10	5
76	в связи	4	5
77	не может	9	5
78	этом случае	2	5
79	к тому	4	5
80	в ней	3	4
81	и на	6	4
82	только после	1	4
83	в себе	1	4
84	все эти	12	4
85	в этой	6	4
86	при этом	2	4
87	таких случаев	1	4
88	и с	7	4
89	вопрос о	9	4
90	но он	1	4
91	дело не	2	4
92	того как	2	4
93	для нас	4	4
94	очень часто	2	4
95	что здесь	1	4
96	с одной	2	4
97	его и	1	4
98	у нее	1	4
99	у него	3	4
100	тем что	3	4
101	и др	1	4
102	связь с	1	4
103	но это	3	4
104	в область	1	4
105	не должен	1	4
106	мы должны	2	4
107	одной из	1	4
108	к этой	3	4
109	и другие	1	4
110	они не	1	4
111	указать что	1	3
112	мы не	1	3
113	он был	1	3
114	когда он	1	3
115	привести к	1	3
116	из этих	1	3
117	в очень	1	3
118	на то	4	3
119	всех этих	3	3
120	здесь мы	2	3
121	говорит что	1	3
122	должен был	1	3
123	он и	2	3
124	не мог	1	3
125	в их	2	3
126	что этот	1	3
127	стоит в	2	3
128	и его	3	3
129	как будто	2	3
130	и это	3	3
131	в каких	1	3
132	в себя	1	3
133	так в	3	3
134	роль в	2	3
135	мог бы	1	3
136	о том	1	3
137	после того	2	3
138	а именно	2	3
139	того что	3	3
140	в качестве	8	3
141	же и	2	3
142	по отношению	1	3
143	в других	1	3
144	одной стороны	1	3
145	что мы	6	3
146	эти слова	1	3
147	как это	5	3
148	предположить что	1	3
149	все это	5	3
150	между прочим	2	3
151	уже на	1	3
152	можно привести	1	3
153	также что	2	2
154	самом деле	9	2
155	на самом	2	2
156	показать что	1	2
157	это известно	1	2
158	сторона дела	1	2
159	и для	2	2
160	в сущности	9	2
161	что иное	1	2
162	я не	5	2
163	хотя бы	9	2
164	и то	5	2
165	в которых	2	2
166	иное как	1	2
167	то мы	1	2
168	но не	6	2
169	учителя и	1	2
170	не все	3	2
171	не просто	2	2
172	дает нам	2	2
173	вспомним что	1	2
174	перед нами	4	2
175	не сам	1	2
176	к чему	1	2
177	в которой	1	2
178	возможно что	1	2
179	или его	1	2
180	интересно что	2	2
181	тому же	1	2
182	не могла	1	2
183	главным образом	3	2
184	он должен	1	2
185	состоит в	2	2
186	в силу	7	2
187	и если	2	2
188	и по	3	2
189	могла бы	2	2
190	если ты	1	2
191	той же	2	2
192	на этой	4	2
193	это не	6	2
194	и дает	1	2
195	ни в	4	2
196	поможет нам	1	2
197	как и	2	2
198	мы видели	2	2
199	такой же	1	2
200	нисколько не	3	2
201	бы привести	2	2
202	мне будет	1	2
203	и более	2	2
204	их в	1	2
205	в таких	3	2
206	отец и	1	2
207	случае мы	1	2
208	таких случаях	2	2
209	тем самым	2	2
210	самого начала	1	2
211	одна из	1	2
212	и именно	1	2
213	иметь в	2	2
214	на котором	1	2
215	в русском	10	2
216	другой стороны	7	2
217	вместо того	1	2
218	непременное условие	1	2
219	так называемый	1	2
220	здесь нет	1	2
221	кроме того	1	2
222	только с	1	2
223	был бы	2	2
224	мы в	2	2
225	когда мы	1	2
226	могут быть	4	2
227	того чтобы	11	2
228	с ее	1	2
229	в виду	3	2
230	здесь не	3	2
231	совершенно ясно	1	2
232	уже с	1	2
233	с самого	1	2
234	приводит к	5	2
235	и когда	1	2
236	что у	2	2
237	за волосы	1	2
238	подойти к	1	2
239	это только	2	2
240	одно из	1	2
241	находится в	1	2
242	мы могли	2	2
243	на вопрос	1	2
244	с другой	8	2
245	а также	3	2
246	что эта	2	2
247	в свете	1	2
248	в него	1	2
249	что этому	1	2
250	но с	1	2
251	д и	1	2
252	оно и	1	2
253	с ними	2	2
254	уже в	3	2
255	в нашей	4	2
256	и их	1	2
257	слова в	6	2
258	заметить что	1	2
259	в руки	1	2
260	и только	1	2
261	не было	4	2
262	в особенности	4	2
263	только у	1	2
264	именно в	3	2
265	но есть	2	2
266	превращается в	2	2
267	самый факт	1	2
268	к еде	1	2
269	становится ясным	1	2
270	смысле этого	2	2
271	да и	6	2
272	по существу	5	2
273	показывают что	1	2
274	которые были	1	2
275	и часто	1	2
276	совершается в	1	2
277	или в	4	2
278	чтобы понять	2	2
279	то не	2	2
280	будто бы	2	2
281	все еще	1	2
282	не знает	3	2
283	сказать что	4	2
284	не что	1	2
285	это так	3	2
286	можно говорить	2	1
287	еще можно	1	1
288	сам по	1	1
289	он может	1	1
290	это и	3	1
291	говорилось выше	1	1
292	переходят к	1	1
293	почти всегда	2	1
294	едва ли	1	1
295	в зависимости	4	1
296	почему же	1	1
297	постепенно теряет	1	1
298	по его	1	1
299	встречается и	1	1
300	а как	1	1
301	есть не	1	1
302	и о	4	1
303	превратилась в	1	1
304	большую роль	1	1
305	говорить о	4	1
306	что можно	3	1
307	их не	2	1
308	же что	1	1
309	зависимости от	5	1
310	себе что	1	1
311	и он	1	1
312	есть вместе	2	1
313	это время	1	1
314	в отличие	2	1
315	связи со	1	1
316	по линии	1	1
317	наблюдается в	1	1
318	не приходит	1	1
319	говорят только	1	1
320	с его	1	1
321	природе не	1	1
322	на основе	1	1
323	но как	1	1
324	это видно	1	1
325	достаточно для	2	1
326	а только	3	1
327	у других	1	1
328	не то	2	1
329	теряет свой	2	1
330	чем отдать	1	1
331	ответ на	2	1
332	отличие от	2	1
333	это почти	1	1
334	отнюдь не	4	1
335	не видно	1	1
336	а самый	1	1
337	вот как	1	1
338	до его	1	1
339	как к	1	1
340	мы также	1	1
341	однако не	4	1
342	и той	1	1
343	и где	2	1
344	власть и	1	1
345	пр с	1	1
346	и как	1	1
347	что по	1	1
348	говорит об	1	1
349	и к	1	1
350	себе не	2	1
351	от этого	2	1
352	за собой	2	1
353	в целом	1	1
354	мне не	2	1
355	так или	2	1
356	одно время	2	1
357	еще один	1	1
358	что к	1	1
359	см выше	1	1
360	другом случае	1	1
361	америке в	1	1
362	пример дает	1	1
363	как оно	1	1
364	он все	1	1
365	этого вопроса	3	1
366	силу своей	1	1
367	сюжетов в	1	1
368	одной и	1	1
369	будут даны	1	1
370	бы так	1	1
371	случаи где	1	1
372	эта аналогия	1	1
373	же остается	1	1
374	и которые	1	1
375	но дело	1	1
376	здесь интересно	1	1
377	так например	1	1
378	это один	1	1
379	не будет	1	1
380	связанные с	2	1
381	в совершенно	1	1
382	связанных с	1	1
383	здесь то	2	1
384	от такой	1	1
385	е к	1	1
386	который и	1	1
387	но их	1	1
388	а это	2	1
389	особенность этого	1	1
390	которая была	1	1
391	но уже	2	1
392	в них	4	1
393	это положение	2	1
394	превращаются в	1	1
395	точнее и	1	1
396	эта система	1	1
397	соответствии с	2	1
398	далеко не	1	1
399	не всегда	2	1
400	и вне	1	1
401	несмотря на	5	1
402	этих примеров	1	1
403	значение как	1	1
404	и некоторые	1	1
405	но я	1	1
406	что значит	2	1
407	бы на	2	1
408	в своей	2	1
409	что такое	3	1
410	которого является	1	1
411	его мнению	1	1
412	к одному	1	1
413	которые должны	1	1
414	принимают в	1	1
415	нельзя было	2	1
416	дает в	1	1
417	эта не	4	1
418	которые в	1	1
419	начнем с	1	1
420	тем не	6	1
421	а а	1	1
422	с такими	1	1
423	бы быть	1	1
424	и под	1	1
425	по себе	10	1
426	даже в	1	1
427	вещи не	1	1
428	не менее	7	1
429	с особой	1	1
430	как можно	2	1
431	виду что	1	1
432	и вместо	1	1
433	в то	4	1
434	и два	1	1
435	связанными с	1	1
436	а сама	1	1
