N	2gram	Vygotskiy__2	Problemy
1	и в	32	35
2	как бы	6	31
3	и не	10	27
4	что он	13	24
5	в его	2	21
6	но в	3	19
7	как и	10	18
8	не может	17	18
9	к другому	1	16
10	в нем	4	16
11	то есть	21	16
12	то же	13	15
13	и все	4	15
14	в сущности	7	14
15	в этом	13	14
16	и его	7	14
17	для него	1	14
18	может быть	18	14
19	но и	10	14
20	все это	5	14
21	он не	6	13
22	к нему	2	13
23	с другим	1	13
24	и с	4	12
25	в другом	1	12
26	прежде всего	1	12
27	и к	3	12
28	в то	5	11
29	самом деле	16	10
30	не только	12	10
31	не в	8	10
32	же время	2	10
33	то что	21	10
34	а я	2	10
35	на самом	5	9
36	в отношении	3	9
37	ни одного	1	9
38	все же	4	8
39	самого начала	1	8
40	как мы	1	8
41	с самого	1	8
42	так и	3	8
43	себя и	1	8
44	и для	4	8
45	потому что	21	8
46	еще не	2	7
47	с его	2	7
48	себе и	2	7
49	и наконец	1	7
50	там где	2	7
51	таким образом	21	7
52	для себя	1	7
53	и сам	4	7
54	в виде	1	7
55	вовсе не	2	7
56	так же	18	7
57	что же	3	7
58	точки зрения	17	7
59	а в	4	7
60	отношении к	3	7
61	и на	5	6
62	он сам	1	6
63	но не	2	6
64	отношение к	2	6
65	что они	7	6
66	в самом	12	6
67	что у	5	6
68	в плане	1	6
69	в каждом	2	6
70	к тому	7	6
71	он с	2	6
72	в одном	2	6
73	и что	22	6
74	только в	7	6
75	слова в	2	6
76	но это	2	6
77	от него	1	6
78	что в	20	6
79	и то	3	5
80	как в	9	5
81	в себе	2	5
82	он и	1	5
83	голосов в	1	5
84	в конце	3	5
85	на него	2	5
86	его с	2	5
87	и это	4	5
88	в глаза	2	5
89	в том	37	5
90	с ними	1	5
91	так что	3	5
92	и даже	5	5
93	когда я	2	5
94	к своему	2	5
95	как к	3	5
96	этого слова	1	5
97	так чтобы	1	4
98	он в	3	4
99	в чем	4	4
100	же и	1	4
101	как другой	1	4
102	та же	3	4
103	что это	8	4
104	на его	2	4
105	и вот	3	4
106	друг с	1	4
107	но все	1	4
108	же не	1	4
109	из своего	1	4
110	его в	1	4
111	переходим к	1	4
112	в них	2	4
113	в эту	1	4
114	в своей	3	4
115	нему и	1	4
116	но он	3	4
117	по себе	12	4
118	никогда не	9	4
119	и без	2	4
120	стиль и	1	4
121	во всем	3	4
122	как раз	5	4
123	как будто	7	4
124	и делает	1	4
125	еще в	1	4
126	все его	1	4
127	между тем	4	4
128	говорит он	4	4
129	все время	6	4
130	которым он	1	4
131	и так	3	4
132	и у	2	4
133	только на	5	4
134	всяком случае	2	4
135	так как	12	4
136	не о	1	4
137	тем что	9	4
138	с другой	3	4
139	и прежде	1	4
140	с другом	1	4
141	что не	3	4
142	до конца	3	4
143	а не	7	4
144	с которым	1	4
145	но как	3	4
146	в творчестве	4	4
147	по своему	3	4
148	в той	1	4
149	бы в	1	4
150	тот же	6	4
151	что ты	1	4
152	во всяком	2	4
153	а между	1	3
154	это и	1	3
155	высшей степени	1	3
156	обойтись без	1	3
157	и со	1	3
158	в виду	3	3
159	бы то	2	3
160	во всех	3	3
161	для других	1	3
162	в общем	3	3
163	за пределы	1	3
164	с этим	4	3
165	когда он	10	3
166	его к	1	3
167	в целом	4	3
168	все эти	7	3
169	и кто	1	3
170	тому же	1	3
171	одно и	1	3
172	то ни	2	3
173	было бы	11	3
174	этом смысле	1	3
175	в высшей	1	3
176	с тем	11	3
177	такой же	7	3
178	в котором	1	3
179	к одному	4	3
180	не как	3	3
181	собой и	1	3
182	в повести	1	3
183	но только	4	3
184	ничего не	4	3
185	только с	1	3
186	и т.д	1	3
187	с ее	3	3
188	в ее	2	3
189	и говорит	2	3
190	под влиянием	1	3
191	сводится к	2	3
192	и во	1	3
193	что и	17	3
194	это не	2	3
195	в него	2	3
196	того что	8	3
197	но так	2	3
198	одного сознания	1	3
199	со всеми	1	3
200	уже не	1	3
201	из них	4	3
202	его и	1	3
203	а с	2	3
204	другому и	1	3
205	он только	1	3
