N	2gram	Potebnia_M_3	Psycholo
1	то что	18	32
2	и в	30	31
3	в том	32	30
4	и т	5	26
5	то есть	34	26
6	что в	17	23
7	может быть	28	22
8	таким образом	14	20
9	при помощи	1	20
10	при этом	3	19
11	ясно что	1	19
12	так как	13	18
13	художественного произведения	5	17
14	не может	6	17
15	как и	10	16
16	том что	18	16
17	т п	2	16
18	и не	15	16
19	точки зрения	2	15
20	искусства и	3	15
21	только в	21	14
22	не только	21	13
23	что и	13	13
24	а не	15	13
25	мы не	9	12
26	если мы	1	12
27	так же	3	12
28	в этом	10	12
29	с таким	2	11
30	в самом	8	11
31	не в	15	11
32	в области	2	11
33	могут быть	3	11
34	в сущности	1	10
35	на то	2	10
36	того что	18	10
37	отдельного человека	1	10
38	художественное произведение	6	10
39	потому что	46	10
40	самом деле	2	9
41	искусства в	1	9
42	по себе	16	9
43	ни в	2	9
44	как в	10	9
45	т д	3	8
46	и что	10	8
47	всякий раз	1	8
48	что мы	8	8
49	вместе с	12	8
50	все это	4	8
51	во всяком	1	8
52	только тогда	9	7
53	том чтобы	2	7
54	заключается в	1	7
55	сказать что	5	7
56	того чтобы	3	7
57	и его	4	7
58	о том	2	7
59	есть в	3	7
60	тому как	5	7
61	что он	6	7
62	искусство есть	2	6
63	что это	4	6
64	внутренняя форма	15	6
65	очевидно что	5	6
66	целый ряд	2	6
67	из этих	9	6
68	что она	3	6
69	для того	4	6
70	было бы	9	6
71	если бы	12	6
72	в его	4	6
73	вслед за	3	6
74	вовсе не	7	6
75	и даже	2	6
76	одной стороны	3	6
77	а в	12	6
78	и есть	3	5
79	то же	23	5
80	время как	1	5
81	в ее	2	5
82	с одной	7	5
83	что всякое	1	5
84	в целом	3	5
85	подобно тому	2	5
86	показывает что	2	5
87	несмотря на	2	5
88	она не	2	5
89	в то	10	5
90	тогда когда	9	5
91	в процессе	1	5
92	с и	3	5
93	не является	1	5
94	то время	4	5
95	для нас	20	5
96	с другой	7	5
97	мы видим	2	5
98	в какой	2	5
99	отдельных лиц	1	5
100	так что	7	5
101	был бы	2	5
102	само по	3	5
103	как бы	3	5
104	все же	2	5
105	формы и	1	5
106	и все	3	5
107	другой стороны	4	5
108	в котором	4	4
109	в которой	3	4
110	в виду	1	4
111	столь же	4	4
112	у него	2	4
113	отличие от	1	4
114	мы различаем	2	4
115	формы в	1	4
116	в себе	16	4
117	и если	2	4
118	одной и	4	4
119	в совершенно	1	4
120	работа мысли	1	4
121	что я	5	4
122	тому что	3	4
123	только из	1	4
124	к тому	7	4
125	те же	6	4
126	со стороны	3	4
127	никак не	3	4
128	прежде всего	3	4
129	между тем	9	4
130	один из	4	4
131	могло бы	1	4
132	мы можем	3	4
133	там где	3	4
134	этого слова	11	4
135	с этой	2	4
136	и о	2	4
137	в результате	1	4
138	в этих	1	4
139	указывает на	6	4
140	в искусстве	3	4
141	к этому	3	4
142	художественном произведении	3	3
143	например в	6	3
144	это и	2	3
145	на деле	5	3
146	тем же	4	3
147	что эти	1	3
148	должна быть	1	3
149	собственном смысле	2	3
150	с в	2	3
151	той же	2	3
152	нуждаются в	1	3
153	вопрос о	1	3
154	себе а	4	3
155	в которых	2	3
156	именно эти	2	3
157	мысль что	1	3
158	разницы между	1	3
159	совсем не	1	3
160	но не	7	3
161	с этим	6	3
162	стороны и	1	3
163	в художественном	1	3
164	в своем	5	3
165	двери и	1	3
166	не другие	1	3
167	хотя и	1	3
168	что по	2	3
169	себе не	4	3
170	но в	1	3
171	в произведении	3	3
172	та же	2	3
173	уже в	5	3
174	в этой	2	3
175	его и	1	3
176	тому же	1	3
177	в силу	3	3
178	и вот	1	3
179	и по	4	3
180	в каждом	3	3
181	не будет	3	3
182	разница между	3	3
183	может стать	2	3
184	с тем	7	3
185	в слове	32	3
186	мы знаем	1	3
187	в своей	2	3
188	представить себе	3	3
189	его действия	1	3
190	и той	2	3
191	что эта	2	3
192	точно так	12	3
193	только не	2	3
194	во всем	1	3
195	внутреннюю форму	5	3
196	что на	1	3
197	у меня	2	3
198	все то	1	3
199	не могут	5	3
200	когда мы	2	3
201	чтобы показать	1	3
202	что оно	11	3
203	не есть	17	3
204	что при	3	3
205	и это	4	3
206	но только	2	3
207	что все	3	3
208	только при	2	3
209	в собственном	2	3
210	и когда	1	3
211	так и	11	3
212	что у	1	3
213	каждого из	2	3
214	по тому	5	3
215	но мы	2	3
216	он не	4	3
217	ее от	1	3
218	составляющих его	1	3
219	с здесь	2	3
220	который в	1	3
221	в обществе	1	3
222	или его	1	3
223	не можем	3	3
224	только на	3	3
225	а потому	6	3
226	слова в	7	3
227	от того	8	3
228	точек зрения	1	3
229	до сих	3	3
230	не было	4	3
231	под влиянием	1	3
232	в одной	1	3
233	из его	1	3
234	внутренней формы	19	3
235	исходя из	1	3
236	сих пор	3	3
237	но это	6	3
238	каждой из	3	3
239	произведении искусства	4	3
240	жизни и	2	3
241	все что	4	3
242	как на	5	3
243	в таком	3	3
244	таком случае	2	2
245	что образ	1	2
246	того же	1	2
247	и то	8	2
248	и без	7	2
249	на самом	1	2
250	тех же	1	2
251	мысли а	4	2
252	оно было	1	2
253	которое может	1	2
254	поэзии и	1	2
255	есть не	7	2
256	как мы	7	2
257	звуковую форму	1	2
258	человека и	5	2
259	есть нечто	4	2
260	оно есть	3	2
261	быть в	1	2
262	чувственному образу	3	2
263	в чем	3	2
264	только то	1	2
265	в область	1	2
266	но как	2	2
267	в голове	1	2
268	а только	3	2
269	не то	3	2
270	отношение к	2	2
271	что они	2	2
272	сама по	2	2
273	что само	1	2
274	независимо от	5	2
275	что внутренняя	2	2
276	совершенно другой	1	2
277	мысли но	1	2
278	когда он	1	2
279	предмета с	1	2
280	более или	3	2
281	увидим что	1	2
282	к чему	1	2
283	есть для	5	2
284	и тот	2	2
285	как он	1	2
286	в нем	9	2
287	главным образом	1	2
288	чувственный образ	23	2
289	из виду	2	2
290	и с	2	2
291	не дает	2	2
292	его в	3	2
293	но совершенно	1	2
294	форму и	1	2
295	и тем	5	2
296	в них	5	2
297	далеко не	4	2
298	не всегда	2	2
299	нигде не	1	2
300	к значению	1	2
301	и тогда	3	2
302	или менее	3	2
303	что такое	2	2
304	в такой	1	2
305	с точки	1	2
306	и понятия	3	2
307	иначе как	1	2
308	мысли и	2	2
309	бы мы	2	2
310	и другого	1	2
311	стало быть	1	2
312	внешняя форма	7	2
313	каждое из	2	2
314	тем не	3	2
315	их в	2	2
316	том же	2	2
317	даже в	2	2
318	что те	1	2
319	что есть	2	2
320	не менее	5	2
321	тем самым	7	2
322	к чувственному	2	2
323	принадлежат к	1	2
324	ничего не	1	2
325	в противоречие	1	2
326	исследования мы	1	2
327	и теперь	6	2
328	к работе	1	2
329	в сознании	15	2
330	уже и	1	2
331	этом отношении	2	2
332	может показаться	1	2
333	есть к	3	2
334	мысли так	2	2
335	есть только	5	2
336	же самое	1	2
337	сходство с	1	2
338	сверху и	1	2
339	отказаться от	2	2
340	на это	4	2
341	в нас	2	2
342	приходит к	1	2
343	связи со	1	2
344	без всякого	1	2
345	то или	2	2
346	развития языка	1	2
347	том случае	1	2
348	это только	1	2
349	силу того	1	2
350	с ним	6	2
351	при восприятии	2	2
352	и здесь	1	2
353	своей форме	1	2
354	там же	6	2
355	но и	19	2
356	нас в	1	2
357	что с	2	2
358	восприятии и	1	2
359	этих слов	2	2
360	что разница	1	2
361	этому поводу	1	2
362	когда оно	1	2
363	я думаю	2	2
364	в другой	1	2
365	и следовательно	3	2
366	заключается не	1	2
367	к нему	3	2
368	что здесь	1	2
369	как например	1	2
370	что только	6	2
371	тот же	1	2
372	и потому	4	2
373	внешних условий	1	2
374	бы ни	3	2
375	по этому	1	2
376	которой оно	1	2
