N	3gram	Bakhtin_Pr_2	formyVre
1	с точки зрения	9	8
2	для того чтобы	1	7
3	в этом мире	1	6
4	не только в	1	5
5	то же время	3	4
6	в то же	3	4
7	друг с другом	2	4
8	имеем в виду	2	3
9	в том числе	2	3
10	мы еще вернемся	1	3
11	и в этом	6	3
12	мы уже говорили	2	3
13	в большинстве случаев	2	3
14	в том что	4	3
15	в другом месте	1	2
16	прежде всего в	1	2
17	протяжении всего романа	2	2
18	в этом случае	1	2
19	до сих пор	2	2
20	сами по себе	1	2
21	не было бы	1	2
22	том числе и	2	2
23	каждом из них	2	2
24	человеческой жизни и	2	2
25	жизнь и смерть	1	2
26	потому что они	2	2
27	в этом отношении	2	2
28	у него есть	1	2
29	на протяжении всего	2	2
30	мы имеем в	2	2
31	друг от друга	2	2
32	тем более что	1	2
33	еще вернемся в	1	2
34	и того же	1	1
35	даже там где	1	1
36	жизни и вот	1	1
37	имеют особое значение	1	1
38	мир в котором	1	1
39	сих пор еще	1	1
40	в той или	2	1
41	есть и что	1	1
42	и в сущности	1	1
43	выходит из них	1	1
44	не значит конечно	1	1
45	он ни был	1	1
46	то есть не	1	1
47	значит конечно что	1	1
48	уже говорили что	1	1
49	на самом деле	1	1
50	и так сказать	1	1
51	романе и в	1	1
52	во времени в	1	1
53	и для него	1	1
54	что в мире	1	1
55	в конце концов	3	1
56	этого мира и	1	1
57	что он не	1	1
58	в отличие от	1	1
59	жизни и смерти	7	1
60	только в сюжете	1	1
61	и среди них	2	1
62	и др и	1	1
63	так сказать по	2	1
64	но он не	1	1
65	с самим собою	1	1
66	это вовсе не	2	1
67	становится как бы	1	1
68	может быть или	1	1
69	с другом в	1	1
70	он как мы	1	1
71	о жизни и	1	1
72	так сказать в	1	1
73	те же что	1	1
74	так как он	1	1
75	из одного куска	2	1
76	же что и	1	1
77	то время как	1	1
78	многообразнейший мир вещей	1	1
79	в данном случае	1	1
80	дело идет о	2	1
81	рассеяны по всему	1	1
82	по сравнению с	2	1
83	в нашем анализе	1	1
84	каждый из них	1	1
85	литературе и в	1	1
86	своего отношения к	1	1
87	нам важно подчеркнуть	1	1
88	и в их	1	1
89	это не значит	1	1
90	но только в	1	1
91	с другой стороны	1	1
92	мы считаем что	1	1
93	себе самом и	1	1
94	не может быть	6	1
95	но в то	3	1
96	этой точки зрения	2	1
97	почти вовсе не	1	1
98	во всех своих	1	1
99	бы он ни	1	1
100	и как бы	2	1
101	с точкой зрения	2	1
102	то есть в	8	1
103	и затем в	1	1
104	в то время	1	1
105	сделаны из одного	2	1
106	рядом с этим	1	1
107	о том что	3	1
108	в одном из	1	1
109	с самого начала	1	1
110	между ними нет	1	1
111	как бы ни	1	1
112	может показаться что	1	1
113	но все же	2	1
114	можно сказать что	2	1
115	одного и того	1	1
116	здесь смерть как	1	1
117	уже не только	1	1
118	и почти вовсе	1	1
119	и вступают в	1	1
120	не входят в	1	1
121	точки зрения может	1	1
122	как бы в	2	1
123	вовсе не является	1	1
124	с нею в	1	1
125	человека и его	2	1
126	новое отношение к	2	1
127	как мы видели	3	1
128	той или иной	3	1
129	то есть с	2	1
