N	3gram	Ircho_Kome_2	Myshleni
1	в том что	5	21
2	с точки зрения	1	18
3	для того чтобы	4	10
4	с одной стороны	2	7
5	в связи с	3	6
6	во всяком случае	2	6
7	не может быть	1	6
8	по отношению к	3	5
9	можно было бы	2	5
10	по сравнению с	1	5
11	в самом деле	1	4
12	о том что	4	4
13	в том числе	3	3
14	в отличие от	2	3
15	том числе и	1	3
16	более или менее	1	2
17	в этом смысле	2	2
18	в том же	1	2
19	что он не	1	2
20	должны были бы	1	2
21	ли можно сомневаться	3	2
22	то что он	2	2
23	само по себе	1	2
24	на протяжении всего	1	2
25	едва ли можно	3	2
26	и в самом	1	2
27	друг от друга	1	2
28	друг с другом	2	2
29	независимо друг от	1	2
30	речь идет о	2	2
31	других человеческих типов	1	1
32	сомневаться в том	2	1
33	между небом и	1	1
34	сводится к тому	1	1
35	в силу этого	2	1
36	один ряд с	1	1
37	и к тому	1	1
38	как и во	1	1
39	вытекает из того	1	1
40	на первый план	1	1
41	нечто подобное происходит	1	1
42	мы находим в	1	1
43	до сих пор	2	1
44	имеет в виду	1	1
45	небом и землей	1	1
46	представление о том	1	1
47	бы то ни	2	1
48	то что в	1	1
49	вместо того чтобы	1	1
50	а вместе с	1	1
51	ни у кого	1	1
52	точно так же	1	1
53	и вовсе не	1	1
54	в том случае	1	1
55	так как он	1	1
56	они говорят и	1	1
57	было бы ожидать	2	1
58	то ни было	2	1
59	таким образом и	1	1
60	на этот раз	4	1
61	втором году жизни	1	1
62	благодаря тому что	1	1
63	того чтобы дать	1	1
64	могла бы быть	1	1
65	с другой стороны	1	1
66	среди других человеческих	1	1
67	в частности в	2	1
68	у него в	1	1
69	у кого не	1	1
70	то обстоятельство что	1	1
71	последнюю роль играет	1	1
72	уже в самом	1	1
73	том случае если	1	1
74	связи с этим	1	1
75	в пользу такого	1	1
76	к выводу что	1	1
77	с самого начала	1	1
78	той или иной	1	1
79	насколько мы знаем	1	1
80	только в том	1	1
81	за то что	4	1
82	не последнюю роль	1	1
83	после того как	2	1
84	по этому вопросу	1	1
85	наряду с этим	1	1
86	чтобы с помощью	1	1
87	в один ряд	1	1
88	к тому же	10	1
89	можно сомневаться в	2	1
90	независимо от его	1	1
91	как мы видели	1	1
