N	2gram	Vygotskiy__2	FransuaR
1	и в	15	65
2	и др	5	24
3	как бы	7	22
4	и не	7	22
5	вовсе не	6	18
6	и т.п	7	17
7	в сущности	9	16
8	в том	33	16
9	в этом	19	15
10	но в	6	14
11	в нем	1	13
12	мы уже	6	12
13	и на	1	11
14	прежде всего	4	11
15	все эти	3	10
16	не только	15	10
17	и его	4	10
18	так и	8	10
19	но и	10	10
20	и потому	1	10
21	том числе	3	10
22	во всех	2	9
23	в его	2	9
24	все это	4	9
25	форм и	1	9
26	за пределы	2	8
27	в своем	9	8
28	в основе	3	8
29	в дальнейшем	1	8
30	и даже	5	8
31	здесь в	1	8
32	его в	1	7
33	точки зрения	26	7
34	уже говорили	3	7
35	в области	1	7
36	только в	4	7
37	числе и	3	7
38	на самом	3	6
39	в ней	1	6
40	все же	4	6
41	при этом	3	6
42	том что	27	6
43	в отношении	6	6
44	никогда не	8	6
45	как мы	6	6
46	одно из	1	6
47	так как	4	6
48	может быть	9	6
49	не знает	1	6
50	сказать что	6	6
51	связана с	4	5
52	с его	4	5
53	отличие от	3	5
54	как в	4	5
55	с их	2	5
56	этих форм	1	5
57	на протяжении	2	5
58	в них	4	5
59	рядом с	1	5
60	как и	6	5
61	земли и	1	5
62	в своей	4	5
63	потому что	7	5
64	той или	2	5
65	между тем	1	5
66	и одновременно	1	5
67	для него	3	5
68	в одном	2	5
69	или иной	2	5
70	еще и	1	5
71	связь с	2	5
72	в частности	6	5
73	в той	1	5
74	и все	3	5
75	почти вовсе	1	5
76	еще более	1	5
77	в своих	1	5
78	жизни в	1	5
79	здесь и	3	4
80	и до	3	4
81	в общем	3	4
82	и к	6	4
83	в самом	11	4
84	в этой	6	4
85	так сказать	1	4
86	и еще	1	4
87	на всю	1	4
88	входит в	1	4
89	во время	3	4
90	в их	2	4
91	в отличие	3	4
92	мысли и	1	4
93	не в	8	4
94	до сих	1	4
95	начало в	1	4
96	связи с	9	4
97	в жизни	1	4
98	из них	3	4
99	сих пор	1	4
100	мира и	2	4
101	это как	1	4
102	для нас	4	4
103	между ними	1	4
104	в применении	2	3
105	в обычном	1	3
106	самом деле	6	3
107	по его	1	3
108	мы будем	3	3
109	менее всего	1	3
110	и вовсе	1	3
111	в себя	2	3
112	но все	2	3
113	то что	20	3
114	в себе	2	3
115	но на	3	3
116	и с	4	3
117	на этой	2	3
118	и других	2	3
119	это не	5	3
120	в ее	1	3
121	отрыве от	2	3
122	с точки	18	3
123	мир и	1	3
124	но это	1	3
125	даже в	4	3
126	эти формы	1	3
127	всей их	1	3
128	самой жизни	1	3
129	ничего не	3	3
130	по своей	6	3
131	этом отношении	3	3
132	и здесь	1	3
133	не могут	2	3
134	в виду	6	3
135	и вообще	2	3
136	с ним	3	3
137	в самой	3	3
138	с другой	6	3
139	и во	1	3
140	к нему	1	3
141	во всей	5	3
142	что он	12	3
143	но как	1	3
144	мир в	1	3
145	друг друга	5	3
146	в системе	1	3
147	как раз	4	3
148	в других	2	3
149	же деле	1	3
150	не были	1	3
151	связаны с	1	3
152	самом же	1	3
153	и эта	2	3
154	и их	5	3
155	применении к	1	3
156	в тех	1	3
157	речевого общения	1	3
158	но для	2	3
159	в более	2	3
160	не является	9	3
161	на землю	1	3
162	не может	9	3
163	что в	14	3
164	т.п в	1	2
165	или к	2	2
166	видеть в	1	2
167	из всех	2	2
168	всего того	1	2
169	и само	2	2
170	бы ни	2	2
171	которое в	1	2
172	так называемые	1	2
173	и он	1	2
174	он был	1	2
175	время в	1	2
176	в чем	1	2
177	но не	3	2
178	общения между	1	2
179	не входит	1	2
180	нет и	2	2
181	полно и	1	2
182	своему существу	1	2
183	связанной с	1	2
184	и наконец	1	2
185	его к	2	2
186	из этих	4	2
187	он не	7	2
188	не к	1	2
189	и вот	1	2
190	в заключение	3	2
191	он так	1	2
192	свое время	1	2
193	и по	3	2
194	эта же	1	2
195	в германии	1	2
196	а затем	1	2
197	на все	2	2
198	это было	1	2
199	в этих	2	2
200	но эта	3	2
201	их в	4	2
202	бы быть	1	2
203	от чисто	1	2
204	в таких	1	2
205	дело в	1	2
206	здесь на	1	2
207	оба полюса	1	2
208	на него	1	2
209	в процессе	11	2
210	этих двух	2	2
211	во всем	2	2
212	начиная с	1	2
213	к себе	2	2
214	тех явлений	1	2
215	могут быть	2	2
216	оторванная от	1	2
217	к тому	7	2
218	и это	3	2
219	которого мы	1	2
220	говорили что	1	2
221	приводит к	5	2
222	особенно в	1	2
223	но у	1	2
224	понятно что	2	2
225	поэтому в	1	2
226	стремление к	1	2
227	своей книге	2	2
228	о том	9	2
229	можно сказать	2	2
230	в отрыве	1	2
231	существенную роль	1	2
232	в свете	1	2
233	но с	2	2
234	мы видим	4	2
235	этот вопрос	5	2
236	с одной	7	2
237	только на	1	2
238	и чисто	1	2
239	или даже	1	2
240	ни с	1	2
241	не для	1	2
242	от того	2	2
243	протяжении всего	2	2
244	в особенности	1	2
245	и человека	3	2
246	при всей	1	2
247	что не	1	2
248	в некоторых	2	2
249	одной стороны	7	2
250	на этот	6	2
251	до конца	1	2
252	и самый	2	2
253	более того	1	2
254	несмотря на	4	2
255	и так	1	2
256	и особенно	3	2
257	его на	1	2
258	каковы же	1	2
259	его теории	1	2
260	наряду с	2	2
261	да и	1	2
262	того что	17	2
263	что мы	9	2
264	в целом	10	2
265	в книге	2	2
266	и для	2	2
267	и от	1	2
268	или в	3	2
269	которого они	1	2
270	совершенно иной	1	2
271	нам придется	1	2
272	от него	1	2
273	интерес к	1	2
274	от всего	1	2
275	из тех	3	2
276	речи и	15	2
277	основе его	1	2
278	в свое	1	2
279	в противоположность	2	2
280	от этой	1	1
281	речь идет	2	1
282	человека и	3	1
283	он показывает	2	1
284	тех же	1	1
285	это и	1	1
286	на деле	5	1
287	же по	1	1
288	в приведенном	1	1
289	что слово	1	1
290	вещь не	1	1
291	по которым	1	1
292	бы к	3	1
293	собственном смысле	3	1
294	действительности и	3	1
295	и возможность	1	1
296	то же	5	1
297	деле же	2	1
298	на пороге	1	1
299	и значение	1	1
300	мы не	10	1
301	тела с	1	1
302	на первом	1	1
303	и раньше	1	1
304	и формальной	1	1
305	сущности это	1	1
306	еды и	1	1
307	что нам	4	1
308	оба эти	2	1
309	говорить о	2	1
310	принадлежит к	2	1
311	этого термина	1	1
312	даже самый	1	1
313	вопросы о	1	1
314	т.п но	1	1
315	первый план	1	1
316	в философских	1	1
317	и мира	1	1
318	значение которых	1	1
319	видит в	2	1
320	с которыми	1	1
321	по отношению	6	1
322	а и	1	1
323	этой проблеме	1	1
324	изменения и	1	1
325	друг от	2	1
326	это были	1	1
327	действительности а	1	1
328	человека с	1	1
329	где бы	1	1
330	первая из	1	1
331	чем же	1	1
332	и школ	1	1
333	в постоянном	1	1
334	с этим	3	1
335	так называемая	1	1
336	чем мы	1	1
337	ней в	2	1
338	все остальные	1	1
339	в полном	2	1
340	сознания в	1	1
341	как уже	2	1
342	и как	2	1
343	говорит что	5	1
344	имеет в	1	1
345	развития все	1	1
346	как таковое	1	1
347	и свою	1	1
348	необходимым составным	1	1
349	есть ли	2	1
350	от этого	2	1
351	роль играет	1	1
352	для которого	3	1
353	еще на	1	1
354	в которой	4	1
355	ступени развития	1	1
356	отказывается от	1	1
357	самой природе	1	1
358	он в	3	1
359	в нашем	1	1
360	по преимуществу	1	1
361	в известном	2	1
362	в последнее	4	1
363	раз в	2	1
364	таковы три	1	1
365	жизнь как	1	1
366	имеем в	1	1
367	тому же	1	1
368	как он	6	1
369	на то	6	1
370	и если	1	1
371	вообще не	1	1
372	проблемы из	1	1
373	не знающий	1	1
374	своем развитии	2	1
375	о которой	1	1
376	чтобы они	1	1
377	момента в	1	1
378	для того	10	1
379	по ту	2	1
380	же это	2	1
381	собой не	1	1
382	и более	2	1
383	и сам	3	1
384	на этом	1	1
385	но дело	1	1
386	в основу	1	1
387	здесь мы	1	1
388	могла бы	1	1
389	как они	1	1
390	дальше мы	2	1
391	связанные с	1	1
392	и может	1	1
393	в совершенно	4	1
394	об этом	3	1
395	момент и	1	1
396	всех форм	1	1
397	зрения на	1	1
398	развития на	2	1
399	лишь в	3	1
400	более разнообразной	1	1
401	из ученых	1	1
402	характерную именно	1	1
403	было бы	10	1
404	полноте и	1	1
405	говоря о	1	1
406	она становится	1	1
407	он является	2	1
408	нет в	1	1
409	о которых	3	1
410	как об	1	1
411	тот самый	1	1
412	мировоззрения которое	1	1
413	мы имеем	3	1
414	зрения этих	1	1
415	нигде не	1	1
416	смысле с	1	1
417	речь на	1	1
418	в развитии	26	1
419	самых ранних	1	1
420	предисловии к	4	1
421	должен стать	1	1
422	был бы	1	1
423	на первый	1	1
424	место в	1	1
425	и при	1	1
426	др он	1	1
427	с вещами	2	1
428	мысль и	2	1
429	что такое	1	1
430	мы говорили	1	1
431	представление о	5	1
432	в которых	3	1
433	значение для	4	1
434	одном из	1	1
435	как это	6	1
436	основе ее	1	1
437	где она	1	1
438	есть его	1	1
439	только для	3	1
440	точку зрения	6	1
441	можно по	1	1
442	которые в	1	1
443	и мышление	1	1
444	свет на	1	1
445	находится на	1	1
446	сами по	1	1
447	есть еще	1	1
448	в современном	1	1
449	тому чтобы	2	1
450	где нет	1	1
451	во времени	1	1
452	намека на	1	1
453	мы встречаемся	1	1
454	и вся	1	1
455	назад к	1	1
456	она стремится	1	1
457	с развитием	4	1
458	интересные и	1	1
459	тем самым	3	1
460	с которой	2	1
461	она не	1	1
462	что с	5	1
463	определяет как	1	1
464	мысли в	1	1
465	мышления и	16	1
466	из величайших	1	1
467	имеющие значение	1	1
468	являются поэтому	1	1
469	которого он	1	1
470	в самых	1	1
471	не могло	2	1
472	для всего	2	1
473	без преувеличения	2	1
474	на язык	2	1
475	показывает как	1	1
476	своей природе	1	1
477	другой стороны	1	1
478	убедиться в	1	1
479	остается в	2	1
480	не находим	1	1
481	вопрос в	1	1
482	термина ни	1	1
483	здесь же	1	1
484	речи по	1	1
485	что на	2	1
486	не потому	2	1
487	с другом	2	1
488	у нас	1	1
489	лучше и	1	1
490	в живой	1	1
491	иногда даже	1	1
492	лежит в	3	1
493	и развития	2	1
494	становится возможным	1	1
495	глубокое и	1	1
496	заключение что	1	1
497	он видит	1	1
498	бы они	2	1
499	свое значение	1	1
500	оно не	1	1
501	что при	3	1
502	на это	1	1
503	где он	1	1
504	опираясь на	2	1
505	сам неоднократно	1	1
506	речи мы	4	1
507	того чтобы	12	1
508	от друга	2	1
509	что все	4	1
510	здесь не	1	1
511	без всякого	2	1
512	самим как	1	1
513	в собственном	3	1
514	последнее время	5	1
515	значение этих	1	1
516	чтобы показать	1	1
517	и говорит	1	1
518	действия и	3	1
519	всей своей	1	1
520	в пределах	1	1
521	некоторых других	1	1
522	с собой	3	1
523	можно было	5	1
524	те же	3	1
525	нет места	1	1
526	к совершенно	1	1
527	даже у	1	1
528	самых первых	1	1
529	по теории	1	1
530	как выражение	1	1
531	других менее	1	1
532	эта сторона	1	1
533	но здесь	1	1
534	находится в	2	1
535	возникают не	1	1
536	значительно позже	1	1
537	только и	1	1
538	сводится к	1	1
539	именно потому	1	1
540	по себе	7	1
541	и возможно	1	1
542	вот почему	3	1
543	кого не	1	1
544	и сложных	1	1
545	эту идею	2	1
546	по-настоящему понять	1	1
547	но основное	1	1
548	по нашему	1	1
549	утверждает что	3	1
550	развитие это	1	1
551	нас в	2	1
552	жизни он	2	1
553	наблюдений и	1	1
554	всей нашей	1	1
555	которой мы	2	1
556	в языке	1	1
557	бы в	1	1
558	есть с	1	1
559	и только	3	1
560	именно в	2	1
561	выше в	1	1
562	на развитие	1	1
563	формы речевого	1	1
564	на других	1	1
565	так говорит	1	1
566	когда человек	1	1
567	и мир	1	1
568	в жизнь	1	1
569	это приводит	1	1
570	с человеческим	1	1
571	известном смысле	1	1
572	один из	1	1
573	образом как	2	1
