N	2gram	Vygotskiy__1	Problemy
1	и в	31	34
2	и не	16	29
3	как бы	5	27
4	что он	7	23
5	в его	6	22
6	в нем	2	19
7	может быть	22	19
8	не может	17	19
9	и все	5	19
10	как и	16	18
11	о себе	1	18
12	в этом	12	16
13	но в	3	16
14	и его	7	16
15	все это	8	16
16	он не	3	15
17	и с	2	15
18	что я	4	15
19	прежде всего	4	15
20	то же	5	14
21	к нему	2	14
22	самом деле	9	13
23	для него	1	13
24	и к	3	12
25	в то	5	12
26	потому что	10	12
27	но и	2	12
28	т е	3	12
29	на самом	2	11
30	в сущности	10	11
31	вовсе не	6	11
32	то что	32	11
33	не только	13	10
34	слова и	1	10
35	не в	11	9
36	а не	13	9
37	и т	26	8
38	с самого	1	8
39	самого начала	1	8
40	никогда не	8	8
41	с ним	2	8
42	в самом	11	8
43	себя и	2	8
44	так же	12	8
45	что же	2	8
46	и для	5	8
47	точки зрения	15	8
48	я не	1	7
49	как будто	5	7
50	как мы	2	7
51	слова в	3	7
52	и даже	6	7
53	там где	4	7
54	этого слова	4	7
55	все же	5	7
56	что в	23	7
57	и на	1	6
58	с его	1	6
59	отношение к	2	6
60	что они	2	6
61	в пределах	1	6
62	что у	3	6
63	от себя	4	6
64	я вас	1	6
65	у меня	3	6
66	для себя	1	6
67	так и	3	6
68	слово с	1	6
69	в себе	4	6
70	только в	14	6
71	т п	16	6
72	от него	2	6
73	с ними	1	6
74	в чем	2	5
75	и наконец	1	5
76	и у	4	5
77	что это	6	5
78	в целом	5	5
79	и вот	3	5
80	но все	1	5
81	с тем	3	5
82	в слове	3	5
83	нему и	1	5
84	в конце	3	5
85	даже в	2	5
86	это слово	1	5
87	таким образом	20	5
88	к тому	4	5
89	и что	8	5
90	что и	13	5
91	это не	1	5
92	все время	4	5
93	того что	10	5
94	и так	4	5
95	так что	5	5
96	из них	2	5
97	всяком случае	6	5
98	в одном	2	5
99	дело идет	1	5
100	и от	2	5
101	мы должны	1	5
102	хотя бы	1	5
103	а в	6	5
104	во всяком	8	5
105	из его	3	4
106	с таким	11	4
107	он как	1	4
108	еще не	1	4
109	бы то	1	4
110	но не	3	4
111	но как	2	4
112	как в	9	4
113	бы и	2	4
114	на его	1	4
115	при этом	19	4
116	что все	3	4
117	в мире	1	4
118	его в	2	4
119	этом смысле	2	4
120	ни в	9	4
121	и вы	1	4
122	все равно	1	4
123	с точки	2	4
124	но это	3	4
125	ничего не	2	4
126	как раз	2	4
127	его с	1	4
128	и это	3	4
129	если бы	6	4
130	на вопрос	2	4
131	и кажется	1	4
132	только на	3	4
133	так как	18	4
134	у него	4	4
135	с другой	5	4
136	человека как	1	4
137	вместе с	8	4
138	как к	2	4
139	ни было	1	4
140	бы его	1	4
141	в такой	2	3
142	и то	2	3
143	за собой	1	3
144	ведь и	1	3
145	в виду	4	3
146	в ней	1	3
147	совсем не	3	3
148	нет и	1	3
