N	2gram	Bakhtin_Fr_7	Formalny
1	и в	41	24
2	в его	12	23
3	прежде всего	11	22
4	и не	7	20
5	так и	10	18
6	точки зрения	5	16
7	не может	3	16
8	в этом	15	15
9	в нем	7	14
10	может быть	4	14
11	таким образом	19	13
12	с точки	3	13
13	в своем	9	11
14	как и	14	11
15	в своей	3	11
16	в их	3	11
17	должно быть	4	11
18	в ней	5	10
19	то же	13	10
20	вовсе не	7	10
21	и ее	2	10
22	и его	9	10
23	и их	3	10
24	а не	2	10
25	в то	10	9
26	в процессе	2	9
27	и потому	3	9
28	все это	10	9
29	и на	4	8
30	как в	5	8
31	и с	4	8
32	не в	9	8
33	его целом	2	8
34	же время	9	8
35	в ее	1	8
36	именно в	2	8
37	то что	8	8
38	в свою	3	8
39	на самом	2	7
40	должна быть	1	7
41	с ее	3	7
42	не только	5	7
43	место в	4	7
44	не должна	1	7
45	жизни и	3	7
46	до конца	2	7
47	и от	8	7
48	но и	9	7
49	отношения к	1	6
50	еще не	2	6
51	самом деле	1	6
52	более или	2	6
53	все эти	13	6
54	в этой	13	6
55	как бы	7	6
56	или менее	2	6
57	она не	1	6
58	свою очередь	3	6
59	и здесь	4	6
60	в том	11	6
61	было бы	4	6
62	как это	1	6
63	и все	14	6
64	а в	5	6
65	бы ни	1	5
66	во всех	3	5
67	но в	8	5
68	в самом	1	5
69	при этом	3	5
70	по себе	1	5
71	и до	6	5
72	у нас	1	5
73	должен быть	2	5
74	как мы	11	5
75	в литературе	2	5
76	того что	2	5
77	только на	2	5
78	и др	2	5
79	лишь как	1	5
80	с его	2	4
81	по отношению	2	4
82	в истории	1	4
83	и к	5	4
84	в которой	2	4
85	учение о	2	4
86	не как	1	4
87	в мире	3	4
88	и может	2	4
89	как о	3	4
90	только и	1	4
91	как на	1	4
92	оно не	2	4
93	никогда не	2	4
94	в формах	3	4
95	мы увидим	1	4
96	всяком случае	1	4
97	литература в	1	4
98	в связи	2	4
99	в частности	1	4
100	отношению к	2	4
101	с этой	1	4
102	что в	9	4
103	так же	5	4
104	во всяком	2	4
105	культуры и	1	3
106	это и	1	3
107	мы не	2	3
108	по аналогии	1	3
109	связи со	1	3
110	время в	2	3
111	но не	1	3
112	со всеми	2	3
113	значение и	1	3
114	отношение к	2	3
115	как к	1	3
116	все же	1	3
117	целый ряд	4	3
118	и как	2	3
119	и наконец	4	3
120	в себе	11	3
121	человек не	1	3
122	так сказать	3	3
123	он не	4	3
124	так например	1	3
125	в каждом	1	3
126	на все	1	3
127	материала и	1	3
128	его в	3	3
129	в жизни	1	3
130	в них	7	3
131	они не	1	3
132	в отношении	3	3
133	тем самым	3	3
134	в основе	1	3
135	связи с	1	3
136	не по	1	3
137	всего в	5	3
138	к тому	2	3
139	здесь не	1	3
140	особенно в	2	3
141	жизнь и	2	3
142	влияние на	4	3
143	аналогии с	1	3
144	бы в	2	3
145	наконец в	1	3
146	в лучшем	1	3
147	один из	1	3
148	особенно резко	1	3
149	в большинстве	2	3
150	и других	2	3
151	для него	6	3
152	вне ее	1	3
153	в особенности	2	3
154	и даже	1	3
155	в области	2	3
156	не было	3	3
157	и непосредственно	1	3
158	его как	2	3
159	на фоне	1	3
160	направление в	2	3
161	ничем не	3	3
162	в основном	1	3
163	но это	3	3
164	более того	1	3
165	у них	2	3
166	с помощью	6	3
167	же в	2	3
168	между ними	1	3
169	от всех	1	3
170	что он	3	3
171	изобразительных искусств	1	3
172	думать что	1	3
173	в применении	1	2
174	зрения их	1	2
175	применении к	1	2
176	и это	5	2
177	тех же	1	2
178	целом так	1	2
179	оно было	2	2
180	в году	5	2
181	его не	1	2
182	а как	1	2
183	а только	2	2
184	и всякий	1	2
185	для других	1	2
186	менее всего	1	2
187	друг от	1	2
188	за пределы	1	2
189	чем же	1	2
190	с этим	2	2
191	в него	1	2
192	к новому	2	2
193	однако не	1	2
194	от этого	3	2
195	не приходится	1	2
196	он в	1	2
197	в нашем	1	2
198	и те	3	2
199	этот образ	2	2
200	не могла	1	2
201	какую бы	1	2
202	к миру	1	2
203	и вот	2	2
204	том чтобы	1	2
205	но все	4	2
206	каждого элемента	1	2
207	это не	6	2
208	действительности в	1	2
209	с начала	2	2
210	начала и	2	2
211	отражение в	1	2
212	ни в	6	2
213	с тем	1	2
214	мы видели	5	2
215	культуры с	1	2
216	не так	1	2
217	таким же	3	2
218	почти не	1	2
219	страх и	1	2
220	этой плоскости	1	2
221	что было	1	2
222	на всю	2	2
223	мысли в	1	2
224	на него	1	2
225	и форм	1	2
226	следовательно и	2	2
227	проникать в	1	2
228	ничего не	4	2
229	одна из	4	2
230	этом процессе	1	2
231	за исключением	1	2
232	на языке	1	2
233	во всем	1	2
234	может и	1	2
235	от их	1	2
236	не есть	2	2
237	на наших	1	2
238	значения и	1	2
239	от друга	1	2
240	происходит и	1	2
241	всего этого	2	2
242	как с	1	2
243	не с	1	2
244	с ним	2	2
245	часто и	1	2
246	кого не	1	2
247	и что	1	2
248	в различных	1	2
249	все в	1	2
250	между тем	1	2
251	что и	5	2
252	во всей	2	2
253	в другой	1	2
254	в лице	2	2
255	только в	6	2
256	не имеющие	1	2
257	уже не	2	2
258	если мы	1	2
259	большинстве случаев	2	2
260	его и	1	2
261	точка зрения	2	2
262	в одном	3	2
263	и со	2	2
264	даже и	1	2
265	здесь в	1	2
266	мысли об	1	2
267	ярко проявляется	1	2
268	реального пространства	1	2
269	и самый	1	2
270	не на	3	2
271	влияние и	1	2
272	все время	2	2
273	но есть	3	2
274	мира в	4	2
275	бы оно	2	2
276	вместе с	5	2
277	и особенно	1	2
278	для нашего	2	2
279	из этой	1	2
280	образом на	1	2
281	по существу	8	2
282	является для	1	2
283	и развития	1	2
284	к которому	1	2
285	для этой	3	2
286	в результате	2	2
287	места в	2	2
288	ни было	2	2
289	в своих	1	2
290	одной из	2	2
291	но эта	1	2
292	в системе	1	2
293	они были	1	2
294	и судьба	2	2
295	это та	1	2
296	как таковое	1	2
297	нас не	2	2
298	произведения но	1	1
299	ту же	2	1
300	также и	2	1
301	например в	3	1
302	для построения	1	1
303	существенное влияние	1	1
304	начинается с	2	1
305	и через	1	1
306	мы здесь	2	1
307	и ценностей	1	1
308	он может	3	1
309	между всеми	1	1
310	и есть	3	1
311	эпоху и	1	1
312	было как	2	1
313	между двумя	1	1
314	в первом	1	1
315	из самых	3	1
316	явления и	2	1
317	едва ли	1	1
318	мы уже	12	1
319	той же	3	1
320	ни взяли	1	1
321	со всех	2	1
322	элементы и	1	1
323	которую мы	1	1
324	и наш	2	1
325	развитие в	1	1
326	до сложных	1	1
327	почти все	1	1
328	и новых	2	1
329	все здесь	1	1
330	это отношение	1	1
331	ему в	1	1
332	направлением в	1	1
333	в каждой	2	1
334	всех сторон	1	1
335	это время	1	1
336	проявляется в	3	1
337	подробно и	2	1
338	xix века	1	1
339	не был	1	1
340	целое так	1	1
341	заложены в	1	1
342	оно ни	2	1
343	в чем	2	1
344	в сюжете	1	1
345	новое научное	1	1
346	ибо оно	1	1
347	совсем не	3	1
348	в данном	2	1
349	характер они	2	1
350	к которой	1	1
351	тогда как	1	1
352	иногда и	1	1
353	явление как	1	1
354	всего это	1	1
355	взяли мы	1	1
356	всех ее	1	1
357	общего с	1	1
358	вот как	1	1
359	перед нами	2	1
360	процессе развития	1	1
361	хотя и	4	1
362	очень распространены	2	1
363	увидим что	1	1
364	явлению как	1	1
365	та же	4	1
366	реальном пространстве	2	1
367	так в	1	1
368	с их	1	1
369	нами в	1	1
370	от простого	1	1
371	чисто отрицательный	1	1
372	как он	2	1
373	и возможностей	1	1
374	изобразительных искусствах	1	1
375	теории и	1	1
376	все те	2	1
377	разобранная нами	1	1
378	в первой	2	1
379	они в	2	1
380	всем своем	1	1
381	о новом	1	1
382	том и	2	1
383	становлении в	1	1
384	наконец от	1	1
385	и по	3	1
386	на этом	5	1
387	в нее	3	1
388	что является	1	1
389	для всей	1	1
390	связанных с	3	1
391	и чтобы	1	1
392	на этой	4	1
393	время и	1	1
394	из разновидностей	1	1
395	может стать	2	1
396	уже знаем	1	1
397	этом романе	1	1
398	этом смысле	1	1
399	характерный для	1	1
400	и тем	1	1
401	за ней	1	1
402	ведь в	1	1
403	конкретности и	2	1
404	для них	1	1
405	но уже	1	1
406	далеко не	2	1
407	в подлинном	1	1
408	в контексте	1	1
409	этого не	1	1
410	и уже	1	1
411	переходим к	2	1
412	он и	1	1
413	нигде не	2	1
414	как целое	1	1
415	значение как	1	1
416	такой же	3	1
417	элемента в	1	1
418	роль и	1	1
419	не мог	2	1
420	них своя	1	1
421	в этих	2	1
422	или вообще	1	1
423	отрыве от	2	1
424	и другие	3	1
425	все элементы	2	1
426	что между	2	1
427	никаких оснований	1	1
428	соприкосновение с	1	1
429	существенных моментов	1	1
430	в такой	1	1
431	центральное положение	1	1
432	очень характерно	1	1
433	в котором	1	1
434	из которой	1	1
435	в первый	1	1
436	большей степени	1	1
437	знаем что	1	1
438	нему и	1	1
439	своего рода	2	1
440	но здесь	1	1
441	в силу	1	1
442	эту идею	1	1
443	а всякий	1	1
444	времени не	1	1
445	но он	4	1
446	к реальному	1	1
447	этого только	1	1
448	как от	1	1
449	не должно	3	1
450	ряде своих	1	1
451	время здесь	2	1
452	не знает	3	1
453	и вся	3	1
454	в частных	1	1
455	мира не	1	1
456	иной раз	1	1
457	самого начала	1	1
458	его движении	1	1
459	отрыва от	2	1
460	эти формы	1	1
461	не имеет	3	1
462	на котором	1	1
463	здесь на	2	1
464	и сама	2	1
465	в изобразительных	1	1
466	и снова	1	1
467	но только	1	1
468	для всего	1	1
469	его от	1	1
470	правда в	1	1
471	и без	1	1
472	и существенное	1	1
473	своей природе	1	1
474	он хочет	6	1
475	по своей	1	1
476	изнутри и	1	1
477	потому что	5	1
478	в сознании	1	1
479	не принадлежит	1	1
480	на которой	2	1
481	было не	1	1
482	наслаждения и	1	1
483	уже и	1	1
484	этом отношении	2	1
485	что на	1	1
486	и из	1	1
487	может показаться	1	1
488	где она	2	1
489	и искусство	1	1
490	все то	3	1
491	не могут	1	1
492	встречается в	1	1
493	есть только	1	1
494	этой истории	1	1
495	же что	2	1
496	числе и	2	1
497	сверху и	1	1
498	свое значение	1	1
499	ничего общего	1	1
500	правда не	2	1
501	опираясь на	1	1
502	и самое	1	1
503	элементы в	1	1
504	они совершают	1	1
505	и о	1	1
506	ни одно	1	1
507	данном случае	1	1
508	необходимо еще	1	1
509	книги и	1	1
510	характер и	1	1
511	ее элементы	1	1
512	тело в	2	1
513	каждую вещь	1	1
514	с самого	2	1
515	роль в	2	1
516	дано в	1	1
517	этой философии	1	1
518	что у	3	1
519	богатства и	1	1
520	в образе	4	1
521	здесь он	1	1
522	в последующих	1	1
523	здесь нет	2	1
524	и всегда	2	1
525	остаться в	1	1
526	все остальные	1	1
527	в словах	2	1
528	из одного	4	1
529	мире в	1	1
530	могла не	1	1
531	связанное с	2	1
532	в другом	1	1
533	другими словами	2	1
534	язык и	1	1
535	его жизни	1	1
536	притом в	1	1
537	одного из	2	1
538	а также	2	1
539	как наиболее	1	1
540	по их	1	1
541	разобранной нами	1	1
542	из общих	1	1
543	в отрыве	2	1
544	создает специфическую	1	1
545	и всю	1	1
546	от них	1	1
547	вся эта	2	1
548	и во	2	1
549	на одном	5	1
550	в форме	3	1
551	исторического становления	1	1
552	подчиняется этому	1	1
553	как становление	1	1
554	в свете	3	1
555	для самого	1	1
556	видим что	1	1
557	в каждую	1	1
558	она дает	1	1
559	это наиболее	1	1
560	вещи от	1	1
561	к нему	5	1
562	в двух	1	1
563	от этой	1	1
564	мы видим	6	1
565	и влияние	3	1
566	перемещается в	1	1
567	от всего	1	1
568	и судьбу	1	1
569	века особенно	1	1
570	в дальнейшей	1	1
571	очень много	1	1
572	который в	1	1
573	с которыми	1	1
574	так что	1	1
575	для всех	2	1
576	ибо она	1	1
577	он их	1	1
578	самого целого	1	1
579	себя в	1	1
580	слова в	1	1
581	в одежде	1	1
582	в виде	1	1
583	или даже	1	1
584	и обратно	2	1
585	из них	3	1
586	участие в	1	1
587	мир не	2	1
588	себе в	1	1
589	никто не	10	1
590	и нового	2	1
591	самого слова	1	1
592	так как	3	1
593	гораздо большей	1	1
594	как его	1	1
595	у него	6	1
596	меньше чем	1	1
597	отличие от	1	1
598	явлений в	1	1
599	другой элемент	1	1
600	движением в	3	1
601	же деле	1	1
602	связан с	2	1
603	не были	1	1
604	выходит за	1	1
605	этих новых	1	1
606	последнем счете	1	1
607	как у	1	1
608	его себе	1	1
609	что они	1	1
610	и создает	1	1
611	в ряде	3	1
612	такого понимания	1	1
613	характерно для	2	1
614	во второй	2	1
615	движения в	2	1
616	специфическую атмосферу	1	1
617	на развитие	1	1
618	те кто	2	1
619	связано с	2	1
620	самом же	1	1
621	нужно сказать	2	1
622	а на	2	1
623	однако и	1	1
624	противоречивое становление	1	1
625	чем на	1	1
626	в слове	1	1
627	для человека	1	1
628	несмотря на	3	1
629	представления о	1	1
630	некоторое влияние	1	1
631	подлежит конечно	1	1
