N	2gram	Vygotskiy__3	Hudozhes
1	и в	25	28
2	том что	20	19
3	в ее	1	18
4	и не	10	18
5	в том	23	15
6	а не	1	14
7	в этом	14	13
8	не в	6	13
9	о том	5	12
10	перед нами	10	11
11	не только	6	11
12	при этом	5	11
13	как и	15	11
14	в его	15	11
15	уже не	2	10
16	не случайно	1	10
17	в себе	2	9
18	но и	4	9
19	так и	5	8
20	между тем	3	8
21	что он	6	8
22	в жизни	3	8
23	может быть	13	8
24	по отношению	3	7
25	что она	5	7
26	состоит в	3	7
27	в мире	2	7
28	об этом	2	7
29	к тому	4	7
30	в частности	4	7
31	как это	7	7
32	и все	4	7
33	с ним	4	7
34	отношению к	2	7
35	в котором	3	6
36	то же	2	6
37	и с	1	6
38	в своей	2	6
39	в то	4	6
40	тем что	8	6
41	для себя	1	6
42	если бы	5	6
43	сводится к	1	6
44	а в	4	6
45	то что	15	6
46	с его	2	5
47	в этой	5	5
48	как в	9	5
49	в самом	3	5
50	что это	5	5
51	в своем	4	5
52	не менее	6	5
53	у него	1	5
54	никогда не	4	5
55	и его	2	5
56	и сам	3	5
57	одно из	1	5
58	для него	5	5
59	наряду с	3	5
60	как бы	10	5
61	да и	1	5
62	с ее	5	5
63	что в	17	5
64	но не	6	4
65	то в	3	4
66	подобно тому	1	4
67	он не	4	4
68	тем не	5	4
69	тому что	2	4
70	того чтобы	8	4
71	в конечном	1	4
72	вслед за	3	4
73	что они	10	4
74	только в	10	4
75	в качестве	12	4
76	что и	10	4
77	как раз	1	4
78	для того	7	4
79	говорит о	1	4
80	превращается в	1	4
81	то и	4	4
82	не может	6	4
83	тому как	2	4
84	бы и	1	4
85	человека и	5	3
86	едва ли	2	3
87	по его	1	3
88	на себя	2	3
89	и он	1	3
90	в ней	1	3
91	но при	1	3
92	еще не	4	3
93	и на	6	3
94	столь же	7	3
95	всякий раз	2	3
96	следующим образом	1	3
97	бы не	1	3
98	как он	3	3
99	своей внешней	1	3
100	в нем	2	3
101	можно было	6	3
102	что все	1	3
103	мы уже	5	3
104	с другими	2	3
105	было бы	10	3
106	в это	1	3
107	в них	2	3
108	несмотря на	1	3
109	мы с	1	3
110	в этих	2	3
111	что было	1	3
112	этом и	2	3
113	на него	1	3
114	и внутренней	4	3
115	же самое	1	3
116	и это	4	3
117	что у	1	3
118	когда в	3	3
119	внимание на	2	3
120	все его	1	3
121	с ними	3	3
122	деле не	1	3
123	с одной	5	3
124	для нас	2	3
125	с нею	2	3
126	в одном	2	3
127	с другой	6	3
128	все время	2	3
129	а с	3	3
130	во внешней	1	3
131	прежде всего	4	3
132	так же	17	3
133	одной стороны	5	3
134	в состоянии	1	3
135	все это	6	3
136	или в	2	3
137	все они	2	3
138	в памяти	1	3
139	есть и	2	3
140	по поводу	1	3
141	все что	2	3
142	же как	6	2
143	и то	2	2
144	но тем	2	2
145	той же	4	2
146	а как	2	2
147	который в	3	2
148	который был	1	2
149	они были	1	2
150	нам представляется	1	2
151	тем как	1	2
152	если в	3	2
153	отношение к	1	2
154	представляется в	2	2
155	все же	6	2
156	как уже	6	2
157	и к	5	2
158	но в	1	2
159	та же	1	2
160	бы с	2	2
161	из этих	4	2
162	и становится	1	2
163	тому же	1	2
164	о которой	1	2
165	не как	3	2
166	между внешним	1	2
167	на этом	3	2
168	оно не	2	2
169	однако в	2	2
170	ее по	1	2
171	могла бы	1	2
172	не будет	2	2
173	же не	1	2
174	мире не	1	2
175	а по	2	2
176	зрения на	2	2
177	его в	3	2
178	о которых	1	2
179	характер и	1	2
180	со всей	2	2
181	место в	2	2
182	внешним и	1	2
183	с точки	1	2
184	не столько	4	2
185	что говорит	2	2
186	жизни с	1	2
187	ибо в	1	2
188	дело не	1	2
189	того как	3	2
190	одна из	2	2
191	не по	1	2
192	только не	1	2
193	и внутренним	1	2
194	к ней	1	2
195	ему в	1	2
196	в основе	16	2
197	к той	2	2
198	мысли о	1	2
199	приходит к	6	2
200	как мы	8	2
201	на другой	1	2
202	данном случае	1	2
203	приводит к	4	2
204	роль в	1	2
205	до сих	1	2
206	том как	1	2
207	все те	1	2
208	о нем	1	2
209	жизни не	1	2
210	и т.д	5	2
211	в другом	1	2
212	а также	2	2
213	того или	2	2
214	нуждается в	1	2
215	и только	2	2
216	способность к	1	2
217	говорит в	1	2
218	один из	6	2
219	идет по	1	2
220	дело с	3	2
221	и у	6	2
222	в виде	3	2
223	из них	4	2
224	противоречие между	1	2
225	вовсе не	1	2
226	сих пор	1	2
227	или иной	3	2
228	именно в	5	2
229	что не	1	2
230	мы знаем	4	2
231	вместе с	14	2
